r,C,r_scaled,C_scaled
358,2373.11096526859,0.716,4.74622193053719
395,2617.56175875746,0.79,5.23512351751492
394,2611.90490450797,0.788,5.22380980901594
210,1390.62149981228,0.42,2.78124299962457
499,3306.6298679766,0.998,6.61325973595319
182,1206.45497757093,0.364,2.41290995514187
59,391.161471607488,0.118,0.782322943214977
301,1994.43477503533,0.602,3.98886955007067
337,2233.22871427467,0.674,4.46645742854935
405,2683.50288425443,0.81,5.36700576850885
99,657.269119345814,0.198,1.31453823869163
325,2153.63073452822,0.65,4.30726146905645
495,3281.65930522812,0.99,6.56331861045624
425,2817.72828099887,0.85,5.63545656199774
225,1491.87633380821,0.45,2.98375266761642
414,2743.7871555019,0.828,5.4875743110038
279,1848.89566979194,0.558,3.69779133958388
261,1730.67027304753,0.522,3.46134054609506
413,2738.13030125241,0.826,5.47626060250482
310,2054.71904628279,0.62,4.10943809256559
117,775.494516090231,0.234,1.55098903218046
349,2312.82669402113,0.698,4.62565338804225
259,1717.01341879804,0.518,3.43402683759608
427,2829.04198949786,0.854,5.65808397899571
155,1027.94530957906,0.31,2.05589061915813
304,2013.74848353432,0.608,4.02749696706863
393,2603.90490450797,0.786,5.20780980901593
135,893.719912834648,0.27,1.7874398256693
436,2889.32626074533,0.872,5.77865252149066
84,556.014285349875,0.168,1.11202857069975
114,756.180807591246,0.228,1.51236161518249
490,3246.34559672913,0.98,6.49269119345826
141,934.690475583125,0.282,1.86938095116625
160,1060.91587232754,0.32,2.12183174465508
452,2996.23794899078,0.904,5.99247589798155
449,2974.58109474128,0.898,5.94916218948256
163,1080.22958082653,0.326,2.16045916165305
122,808.465078838708,0.244,1.61693015767742
333,2205.91500577569,0.666,4.41183001155137
67,443.445742854951,0.134,0.886891485709901
374,2477.67950776353,0.748,4.95535901552706
180,1192.79812332144,0.36,2.38559624664289
263,1741.98398154651,0.526,3.48396796309303
372,2466.36579926454,0.744,4.93273159852909
320,2120.66017177975,0.64,4.24132034355949
198,1313.36666581635,0.396,2.62673333163271
230,1524.84689655668,0.46,3.04969379311337
156,1033.60216382856,0.312,2.06720432765711
71,470.759451353936,0.142,0.941518902707871
483,3202.06132548166,0.966,6.40412265096333
426,2823.38513524836,0.852,5.64677027049673
118,781.151370339723,0.236,1.56230274067945
283,1876.20937829092,0.566,3.75241875658184
159,1052.91587232754,0.318,2.10583174465508
295,1955.80735803737,0.59,3.91161471607473
170,1126.85699782449,0.34,2.25371399564899
205,1357.65093706381,0.41,2.71530187412762
89,588.984848098352,0.178,1.1779696961967
61,404.818325856981,0.122,0.809636651713962
428,2837.04198949786,0.856,5.67408397899572
406,2691.50288425443,0.812,5.38300576850886
119,789.151370339723,0.238,1.57830274067945
252,1670.38600180007,0.504,3.34077200360015
77,509.386868351905,0.154,1.01877373670381
363,2406.08152801707,0.726,4.81216305603415
193,1278.05295731737,0.386,2.55610591463475
273,1810.26825279397,0.546,3.62053650558794
102,676.582827844799,0.204,1.3531656556896
303,2008.09162928482,0.606,4.01618325856965
265,1755.64083579601,0.53,3.51128167159201
237,1571.47431355465,0.474,3.1429486271093
123,814.121933088201,0.246,1.6282438661764
201,1332.68037431534,0.402,2.66536074863067
157,1041.60216382856,0.314,2.08320432765711
275,1821.58196129296,0.55,3.64316392258591
327,2167.28758877772,0.654,4.33457517755543
236,1563.47431355465,0.472,3.1269486271093
270,1788.61139854448,0.54,3.57722279708896
328,2172.94444302721,0.656,4.34588888605442
390,2584.59119600898,0.78,5.16918239201796
53,350.190908859011,0.106,0.700381817718022
403,2669.84603000493,0.806,5.33969206000986
289,1914.83679528889,0.578,3.82967359057778
300,1988.77792078584,0.6,3.97755584157168
453,3001.89480324027,0.906,6.00378960648054
278,1843.23881554245,0.556,3.68647763108489
375,2485.67950776353,0.75,4.97135901552706
264,1749.98398154651,0.528,3.49996796309303
87,577.671139599367,0.174,1.15534227919873
445,2949.6105319928,0.89,5.8992210639856
258,1709.01341879804,0.516,3.41802683759608
353,2340.14040252011,0.706,4.68028080504023
206,1365.65093706381,0.412,2.73130187412762
305,2021.74848353432,0.61,4.04349696706863
222,1470.21947955872,0.444,2.94043895911744
470,3114.46334573521,0.94,6.22892669147042
288,1909.1799410394,0.576,3.8183598820788
439,2908.63996924432,0.878,5.81727993848863
361,2392.42467376758,0.722,4.78484934753516
88,583.32799384886,0.176,1.16665598769772
377,2499.33636201303,0.754,4.99867272402605
359,2378.76781951809,0.718,4.75753563903617
146,967.661038331602,0.292,1.9353220766632
368,2439.05209076556,0.736,4.87810418153111
110,728.867099092261,0.22,1.45773419818452
142,940.347329832617,0.284,1.88069465966523
106,701.553390593277,0.212,1.40310678118655
355,2353.79725676961,0.71,4.70759451353921
290,1922.83679528889,0.58,3.84567359057778
329,2180.94444302721,0.658,4.36188888605442
204,1351.99408281432,0.408,2.70398816562864
357,2365.11096526859,0.714,4.73022193053719
217,1437.24891681025,0.434,2.87449783362049
134,888.063058585155,0.268,1.77612611717031
364,2411.73838226657,0.728,4.82347676453313
94,621.95541084683,0.188,1.24391082169366
384,2545.963779011,0.768,5.09192755802201
113,748.180807591246,0.226,1.49636161518249
181,1198.45497757093,0.362,2.39690995514187
54,358.190908859011,0.108,0.716381817718022
412,2730.13030125241,0.824,5.46026060250481
475,3147.43390848369,0.95,6.29486781696738
274,1815.92510704346,0.548,3.63185021408693
454,3009.89480324027,0.908,6.01978960648054
70,462.759451353935,0.14,0.925518902707871
254,1684.04285604956,0.508,3.36808571209913
451,2988.23794899078,0.902,5.97647589798155
387,2565.27748750999,0.774,5.13055497501998
125,827.778787337693,0.25,1.65555757467539
281,1862.55252404143,0.562,3.72510504808286
465,3081.49278298673,0.93,6.16298556597345
153,1014.28845532957,0.306,2.02857691065914
286,1895.52308678991,0.572,3.79104617357981
448,2968.92424049179,0.896,5.93784848098358
365,2419.73838226657,0.73,4.83947676453314
431,2856.35569799685,0.862,5.71271139599369
268,1777.2976900455,0.536,3.55459538009099
174,1154.17070632348,0.348,2.30834141264695
402,2664.18917575544,0.804,5.32837835151088
250,1656.72914755058,0.5,3.31345829510116
416,2757.4440097514,0.832,5.51488801950279
340,2252.54242277366,0.68,4.50508484554732
302,2002.43477503533,0.604,4.00486955007067
381,2524.30692476151,0.762,5.04861384952301
166,1099.54328932551,0.332,2.19908657865102
253,1676.04285604956,0.506,3.35208571209913
481,3188.40447123217,0.962,6.37680894246434
228,1511.19004230719,0.456,3.02238008461439
346,2293.51298552214,0.692,4.58702597104428
418,2771.10086400089,0.836,5.54220172800178
331,2194.6012972767,0.662,4.3892025945534
313,2074.03275478178,0.626,4.14806550956355
83,550.357431100382,0.166,1.10071486220076
179,1187.14126907195,0.358,2.3742825381439
