r,A,r_scaled,A_scaled
375,434062.5,0.75,1.73625
435,601987.8,0.87,2.4079512
380,455533.866666667,0.76,1.82213546666667
470,700989.333333333,0.94,2.80395733333333
200,125600,0.4,0.5024
475,701844.166666667,0.95,2.80737666666667
395,497199.666666667,0.79,1.98879866666667
315,313154.1,0.63,1.2526164
285,252447.3,0.57,1.0097892
345,370405.8,0.69,1.4816232
270,227059.2,0.54,0.9082368
450,621000,0.9,2.484
310,299960.133333333,0.62,1.19984053333333
415,550201.466666667,0.83,2.20080586666667
460,675991.466666667,0.92,2.70396586666667
385,455742.466666667,0.77,1.82296986666667
300,280560,0.6,1.12224
440,602483.2,0.88,2.4099328
275,237260.833333333,0.55,0.949043333333333
340,361288.533333333,0.68,1.44515413333333
390,478608,0.78,1.914432
455,654475.033333333,0.91,2.61790013333333
205,132799,0.41,0.531196
355,391517.666666667,0.71,1.56607066666667
480,720384,0.96,2.881536
410,527161.6,0.82,2.1086464
215,146502.433333333,0.43,0.586009733333333
230,167587.2,0.46,0.6703488
245,191199.633333333,0.49,0.764798533333333
490,766719.333333333,0.98,3.06687733333333
335,355229.533333333,0.67,1.42091813333333
220,152427.733333333,0.44,0.609710933333333
250,196416.666666667,0.5,0.785666666666667
350,380240,0.7,1.52096
290,265756,0.58,1.063024
370,430048.533333333,0.74,1.72019413333333
325,334479.166666667,0.65,1.33791666666667
295,272562.3,0.59,1.0902492
330,339622.8,0.66,1.3584912
495,780813,0.99,3.123252
225,160785,0.45,0.64314
235,173480.133333333,0.47,0.693920533333333
55,9429.93333333333,0.11,0.0377197333333333
155,74381.4,0.31,0.2975256
170,91015.7333333333,0.34,0.364062933333333
100,31706.6666666667,0.2,0.126826666666667
85,22792.4666666667,0.17,0.0911698666666667
110,37719.7333333333,0.22,0.150878933333333
140,61544,0.28,0.246176
115,41614.6666666667,0.23,0.166458666666667
90,25423.2,0.18,0.1016928
135,57688.2,0.27,0.2307528
125,49354.1666666667,0.25,0.197416666666667
185,106736.366666667,0.37,0.426945466666667
65,13441.1333333333,0.13,0.0537645333333333
165,86321.4,0.33,0.3452856
95,28591.2,0.19,0.1143648
50,7796.66666666667,0.1,0.0311866666666667
75,17250,0.15,0.069
175,96407.5,0.35,0.38563
150,70290,0.3,0.28116
145,65962.4333333333,0.29,0.263849733333333
130,53989.8666666667,0.26,0.215959466666667
