r,A,r_scaled,A_scaled
270,227506.32,0.54,0.91002528
475,701693.75,0.95,2.806775
350,389991,0.7,1.559964
250,196175,0.5,0.7847
495,774475.02,0.99,3.09790008
430,580881.84,0.86,2.32352736
260,212696.64,0.52,0.85078656
325,335760.75,0.65,1.343043
305,291317.09,0.61,1.16526836
205,131958.5,0.41,0.527834
335,354900.34,0.67,1.41960136
395,487422.1,0.79,1.9496884
365,416514.64,0.73,1.66605856
330,341641.08,0.66,1.36656432
450,638280,0.9,2.55312
225,160623,0.45,0.642492
455,648485.11,0.91,2.59394044
255,204100.47,0.51,0.81640188
345,374357.43,0.69,1.49742972
390,475342.92,0.78,1.90137168
470,692035.52,0.94,2.76814208
445,625759,0.89,2.503036
490,756699.16,0.98,3.02679664
265,220815.49,0.53,0.88326196
425,563405.5,0.85,2.253622
235,173516.95,0.47,0.6940678
310,301177.4,0.62,1.2047096
435,590911.83,0.87,2.36364732
215,146551.74,0.43,0.58620696
290,263670.32,0.58,1.05468128
440,605503.36,0.88,2.42201344
315,310574.25,0.63,1.242297
340,362706.56,0.68,1.45082624
220,150620.8,0.44,0.6024832
480,725483.52,0.96,2.90193408
385,467086.62,0.77,1.86834648
360,412128,0.72,1.648512
240,180195.84,0.48,0.72078336
410,529178.8,0.82,2.1167152
355,397029.16,0.71,1.58811664
280,246552.32,0.56,0.98620928
420,550720.8,0.84,2.2028832
190,113180.72,0.38,0.45272288
125,49337.5,0.25,0.19735
85,22778.98,0.17,0.09111592
55,9551.74,0.11,0.03820696
150,70929,0.3,0.283716
95,28183.27,0.19,0.11273308
195,119915.64,0.39,0.47966256
140,61779.2,0.28,0.2471168
100,31644,0.2,0.126576
90,25349.76,0.18,0.10139904
170,90248.92,0.34,0.36099568
160,80046.08,0.32,0.32018432
120,45331.2,0.24,0.1813248
155,75621.09,0.31,0.30248436
75,17545.5,0.15,0.070182
185,107083.18,0.37,0.42833272
65,13244.53,0.13,0.05297812
50,7819,0.1,0.031276
80,20126.72,0.16,0.08050688
105,34287.75,0.21,0.137151
175,97191.5,0.35,0.388766
