r,A,r_scaled,A_scaled
480,740352,0.96,2.961408
245,182476,0.49,0.729904
365,396122.333333333,0.73,1.58448933333333
370,439905.333333333,0.74,1.75962133333333
440,593706.666666667,0.88,2.37482666666667
435,557583,0.87,2.230332
415,548823.666666667,0.83,2.19529466666667
420,562128,0.84,2.248512
395,482637.333333333,0.79,1.93054933333333
490,793930.666666667,0.98,3.17572266666667
345,385641,0.69,1.542564
330,342672,0.66,1.370688
240,183552,0.48,0.734208
205,127756,0.41,0.511024
295,268037,0.59,1.072148
425,546691.666666667,0.85,2.18676666666667
220,145845.333333333,0.44,0.583381333333333
315,324135,0.63,1.29654
400,499200,0.8,1.9968
265,211611.333333333,0.53,0.846445333333333
255,210681,0.51,0.842724
445,596715.333333333,0.89,2.38686133333333
300,285600,0.6,1.1424
485,749583.666666667,0.97,2.99833466666667
215,149769,0.43,0.599076
460,674298.666666667,0.92,2.69719466666667
230,158700,0.46,0.6348
275,233933.333333333,0.55,0.935733333333333
385,478272.666666667,0.77,1.91309066666667
225,156600,0.45,0.6264
405,513945,0.81,2.05578
465,694803,0.93,2.779212
310,301113.333333333,0.62,1.20445333333333
340,362213.333333333,0.68,1.44885333333333
320,312661.333333333,0.64,1.25064533333333
290,248936,0.58,0.995744
500,806666.666666667,1,3.22666666666667
270,232308,0.54,0.929232
360,407808,0.72,1.631232
380,438976,0.76,1.755904
285,255588,0.57,1.022352
390,488748,0.78,1.954992
180,103680,0.36,0.41472
150,68100,0.3,0.2724
100,31733.3333333333,0.2,0.126933333333333
50,8200,0.1,0.0328
135,58320,0.27,0.23328
115,43378,0.23,0.173512
65,13069.3333333333,0.13,0.0522773333333333
75,17175,0.15,0.0687
190,110225.333333333,0.38,0.440901333333333
130,54530.6666666667,0.26,0.218122666666667
140,61152,0.28,0.244608
90,24624,0.18,0.098496
175,97591.6666666667,0.35,0.390366666666667
55,9438,0.11,0.037752
120,44544,0.24,0.178176
110,35977.3333333333,0.22,0.143909333333333
80,19029.3333333333,0.16,0.0761173333333333
195,113568,0.39,0.454272
185,107238.333333333,0.37,0.428953333333333
85,23120,0.17,0.09248
95,28278.3333333333,0.19,0.113113333333333
