r,C,r_scaled,C_scaled
181,1198.45497757093,0.362,2.39690995514187
365,2419.73838226657,0.73,4.83947676453314
273,1810.26825279397,0.546,3.62053650558794
301,1994.43477503533,0.602,3.98886955007067
114,756.180807591246,0.228,1.51236161518249
484,3207.71817973116,0.968,6.41543635946231
102,676.582827844799,0.204,1.3531656556896
372,2466.36579926454,0.744,4.93273159852909
142,940.347329832617,0.284,1.88069465966523
194,1286.05295731737,0.388,2.57210591463475
402,2664.18917575544,0.804,5.32837835151088
265,1755.64083579601,0.53,3.51128167159201
312,2068.37590053228,0.624,4.13675180106457
420,2782.41457249988,0.84,5.56482914499976
61,404.818325856981,0.122,0.809636651713962
184,1220.11183182043,0.368,2.44022366364085
277,1835.23881554245,0.554,3.67047763108489
224,1483.87633380821,0.448,2.96775266761642
179,1187.14126907195,0.358,2.3742825381439
219,1450.90577105974,0.438,2.90181154211948
396,2625.56175875746,0.792,5.25112351751492
295,1955.80735803737,0.59,3.91161471607473
380,2518.65007051201,0.76,5.03730014102403
171,1132.51385207399,0.342,2.26502770414797
464,3075.83592873723,0.928,6.15167185747447
104,690.239682094292,0.208,1.38047936418858
449,2974.58109474128,0.898,5.94916218948256
159,1052.91587232754,0.318,2.10583174465508
144,954.00418408211,0.288,1.90800836816422
412,2730.13030125241,0.824,5.46026060250481
416,2757.4440097514,0.832,5.51488801950279
260,1722.67027304753,0.52,3.44534054609506
251,1662.38600180007,0.502,3.32477200360015
73,484.416305603428,0.146,0.968832611206856
337,2233.22871427467,0.674,4.46645742854935
353,2340.14040252011,0.706,4.68028080504023
339,2246.88556852417,0.678,4.49377113704833
452,2996.23794899078,0.904,5.99247589798155
426,2823.38513524836,0.852,5.64677027049673
342,2266.19927702315,0.684,4.53239855404631
447,2963.2673862423,0.894,5.92653477248459
268,1777.2976900455,0.536,3.55459538009099
330,2186.6012972767,0.66,4.3732025945534
244,1618.10173055262,0.488,3.23620346110523
108,715.210244842769,0.216,1.43042048968554
340,2252.54242277366,0.68,4.50508484554732
341,2260.54242277366,0.682,4.52108484554732
485,3213.37503398065,0.97,6.4267500679613
53,350.190908859011,0.106,0.700381817718022
229,1516.84689655669,0.458,3.03369379311337
323,2139.97388027873,0.646,4.27994776055746
293,1942.15050378787,0.586,3.88430100757575
324,2147.97388027873,0.648,4.29594776055746
397,2631.21861300696,0.794,5.26243722601391
374,2477.67950776353,0.748,4.95535901552706
210,1390.62149981228,0.42,2.78124299962457
211,1398.62149981228,0.422,2.79724299962457
394,2611.90490450797,0.788,5.22380980901594
126,835.778787337693,0.252,1.67155757467539
376,2491.33636201302,0.752,4.98267272402605
203,1346.33722856483,0.406,2.69267445712965
81,536.70057685089,0.162,1.07340115370178
60,396.818325856981,0.12,0.793636651713962
122,808.465078838708,0.244,1.61693015767742
156,1033.60216382856,0.312,2.06720432765711
63,418.475180106473,0.126,0.836950360212947
247,1637.4154390516,0.494,3.2748308781032
360,2386.76781951809,0.72,4.77353563903617
467,3095.14963723622,0.934,6.19029927447244
124,822.121933088201,0.248,1.6442438661764
421,2790.41457249988,0.842,5.58082914499976
469,3108.80649148571,0.938,6.21761298297143
188,1245.0823945689,0.376,2.4901647891378
413,2738.13030125241,0.826,5.47626060250482
458,3034.86536598875,0.916,6.0697307319775
481,3188.40447123217,0.962,6.37680894246434
459,3042.86536598875,0.918,6.0857307319775
205,1357.65093706381,0.41,2.71530187412762
474,3141.7770542342,0.948,6.28355410846839
245,1623.75858480211,0.49,3.24751716960421
487,3227.03188823014,0.974,6.45406377646029
230,1524.84689655668,0.46,3.04969379311337
287,1901.1799410394,0.574,3.8023598820788
131,868.74935008617,0.262,1.73749870017234
193,1278.05295731737,0.386,2.55610591463475
468,3100.80649148571,0.936,6.20161298297143
77,509.386868351905,0.154,1.01877373670381
70,462.759451353935,0.14,0.925518902707871
299,1980.77792078584,0.598,3.96155584157168
492,3260.00245097862,0.984,6.52000490195725
255,1689.69971029906,0.51,3.37939942059811
88,583.32799384886,0.176,1.16665598769772
419,2776.75771825039,0.838,5.55351543650077
86,569.671139599367,0.172,1.13934227919873
249,1651.07229330109,0.498,3.30214458660218
434,2875.66940649584,0.868,5.75133881299167
174,1154.17070632348,0.348,2.30834141264695
407,2697.15973850392,0.814,5.39431947700784
417,2763.10086400089,0.834,5.52620172800178
50,330.877200360026,0.1,0.661754400720053
311,2060.37590053228,0.622,4.12075180106457
