r,A,r_scaled,A_scaled
315,308391.3,0.63,1.2335652
290,269120,0.58,1.07648
260,217131.2,0.52,0.8685248
360,397094.4,0.72,1.5883776
470,696276.8,0.94,2.7851072
330,343688.4,0.66,1.3747536
485,722611.2,0.97,2.8904448
350,387100,0.7,1.5484
405,523567.8,0.81,2.0942712
275,238067.5,0.55,0.95227
465,679811.4,0.93,2.7192456
310,305213.6,0.62,1.2208544
295,274999,0.59,1.099996
230,168222,0.46,0.672888
280,240217.6,0.56,0.9608704
210,137415.6,0.42,0.5496624
420,545428.8,0.84,2.1817152
250,198000,0.5,0.792
305,294331.1,0.61,1.1773244
215,143667.3,0.43,0.5746692
445,619422.2,0.89,2.4776888
430,588721.6,0.86,2.3548864
410,532540.8,0.82,2.1301632
400,493440,0.8,1.97376
415,544231,0.83,2.176924
435,585083.7,0.87,2.3403348
370,414533.2,0.74,1.6581328
300,282600,0.6,1.1304
490,761597.2,0.98,3.0463888
395,489918.5,0.79,1.959674
345,378499.5,0.69,1.513998
235,170313.9,0.47,0.6812556
475,714780,0.95,2.85912
220,151588.8,0.44,0.6063552
270,226864.8,0.54,0.9074592
255,205999.2,0.51,0.8239968
225,162607.5,0.45,0.65043
205,133135.2,0.41,0.5325408
265,221911,0.53,0.887644
455,653370.9,0.91,2.6134836
335,358671.1,0.67,1.4346844
450,646380,0.9,2.58552
160,78028.8,0.32,0.3121152
180,100440,0.36,0.40176
115,41843.9,0.23,0.1673756
95,28266.3,0.19,0.1130652
85,22281.9,0.17,0.0891276
145,65682.1,0.29,0.2627284
55,9244.4,0.11,0.0369776
190,112054.4,0.38,0.4482176
70,15033.2,0.14,0.0601328
105,34662.6,0.21,0.1386504
175,98490,0.35,0.39396
110,38139.2,0.22,0.1525568
50,7580,0.1,0.03032
165,88209,0.33,0.352836
150,71460,0.3,0.28584
170,89012,0.34,0.356048
90,26211.6,0.18,0.1048464
185,109520,0.37,0.43808
135,56351.7,0.27,0.2254068
125,47562.5,0.25,0.19025
65,13486.2,0.13,0.0539448
