r,A,r_scaled,A_scaled
375,453937.5,0.75,1.81575
435,600221.7,0.87,2.4008868
380,453416,0.76,1.813664
470,696276.8,0.94,2.7851072
200,130560,0.4,0.52224
475,703047.5,0.95,2.81219
395,489918.5,0.79,1.959674
315,315138.6,0.63,1.2605544
285,255371.4,0.57,1.0214856
345,380403.9,0.69,1.5216156
270,228906,0.54,0.915624
450,658530,0.9,2.63412
310,297141.2,0.62,1.1885648
415,538030.9,0.83,2.1521236
460,648342.4,0.92,2.5933696
385,484992.2,0.77,1.9399688
300,282600,0.6,1.1304
440,616422.4,0.88,2.4656896
275,238672.5,0.55,0.95469
340,351424,0.68,1.405696
390,470293.2,0.78,1.8811728
455,640121.3,0.91,2.5604852
205,132462.8,0.41,0.5298512
355,395214.4,0.71,1.5808576
480,733593.6,0.96,2.9343744
410,520437.6,0.82,2.0817504
215,144591.8,0.43,0.5783672
230,166106,0.46,0.664424
245,186077.5,0.49,0.74431
490,736626.8,0.98,2.9465072
335,351039.8,0.67,1.4041592
220,152944,0.44,0.611776
250,195500,0.5,0.782
350,389550,0.7,1.5582
290,261046.4,0.58,1.0441856
370,433699.2,0.74,1.7347968
325,324057.5,0.65,1.29623
295,276739.5,0.59,1.106958
330,346302,0.66,1.385208
495,775259.1,0.99,3.1010364
225,158355,0.45,0.63342
235,174511,0.47,0.698044
55,9522.7,0.11,0.0380908
155,75342.4,0.31,0.3013696
170,89821.2,0.34,0.3592848
100,31560,0.2,0.12624
85,22744.3,0.17,0.0909772
110,38236,0.22,0.152944
140,62171.2,0.28,0.2486848
115,42002.6,0.23,0.1680104
90,25012.8,0.18,0.1000512
135,58028.4,0.27,0.2321136
125,48750,0.25,0.195
185,102264.3,0.37,0.4090572
65,13029.9,0.13,0.0521196
165,84179.7,0.33,0.3367188
95,28735.6,0.19,0.1149424
50,7870,0.1,0.03148
75,17280,0.15,0.06912
175,94937.5,0.35,0.37975
150,69120,0.3,0.27648
145,64336.5,0.29,0.257346
130,52119.6,0.26,0.2084784
