r,C,r_scaled,C_scaled
181,1195.6265504462,0.362,2.39125310089239
365,2416.90995514185,0.73,4.83381991028371
273,1807.4398256693,0.546,3.61487965133859
301,1991.60634791067,0.602,3.98321269582133
114,753.352380466499,0.228,1.506704760933
484,3204.88975260627,0.968,6.40977950521253
102,673.754400720052,0.204,1.3475088014401
372,2463.53737213982,0.744,4.92707474427963
142,937.518902707871,0.284,1.87503780541574
194,1283.22453019264,0.388,2.56644906038529
402,2661.36074863067,0.804,5.32272149726133
265,1752.81240867133,0.53,3.50562481734265
312,2065.54747340762,0.624,4.13109494681524
420,2779.58614537508,0.84,5.55917229075016
61,401.989898732234,0.122,0.803979797464469
184,1217.28340469569,0.368,2.43456680939138
277,1832.41038841777,0.554,3.66482077683555
224,1481.04790668351,0.448,2.96209581336701
179,1184.31284194721,0.358,2.36862568389442
219,1448.07734393503,0.438,2.89615468787006
396,2622.7333316327,0.792,5.2454666632654
295,1952.9789309127,0.59,3.90595786182539
380,2515.82164338727,0.76,5.03164328677455
171,1129.68542494924,0.342,2.25937084989848
464,3073.00750161237,0.928,6.14601500322474
104,687.411254969545,0.208,1.37482250993909
449,2971.75266761644,0.898,5.94350533523288
159,1050.08744520279,0.318,2.10017489040559
144,951.175756957363,0.288,1.90235151391473
412,2727.30187412762,0.824,5.45460374825524
416,2754.6155826266,0.832,5.50923116525321
260,1719.84184592285,0.52,3.4396836918457
251,1659.55757467539,0.502,3.31911514935077
73,481.587878478681,0.146,0.963175756957363
337,2230.40028715,0.674,4.4608005743
353,2337.31197539542,0.706,4.67462395079083
339,2244.05714139949,0.678,4.48811428279898
452,2993.40952186593,0.904,5.98681904373186
426,2820.55670812356,0.852,5.64111341624711
342,2263.37084989847,0.684,4.52674169979694
447,2960.43895911746,0.894,5.92087791823491
268,1774.46926292082,0.536,3.54893852584164
330,2183.77287015203,0.66,4.36754574030406
244,1615.27330342792,0.488,3.23054660685585
108,712.381817718022,0.216,1.42476363543604
340,2249.71399564898,0.68,4.49942799129796
341,2257.71399564898,0.682,4.51542799129796
485,3210.54660685576,0.97,6.42109321371152
53,347.362481734265,0.106,0.694724963468529
229,1514.01846943198,0.458,3.02803693886397
323,2137.14545315407,0.646,4.27429090630813
293,1939.3220766632,0.586,3.87864415332641
324,2145.14545315407,0.648,4.29029090630813
397,2628.39018588219,0.794,5.25678037176438
374,2474.8510806388,0.748,4.9497021612776
210,1387.79307268757,0.42,2.77558614537514
211,1395.79307268757,0.422,2.79158614537514
394,2609.07647738321,0.788,5.21815295476642
126,832.950360212946,0.252,1.66590072042589
376,2488.50793488829,0.752,4.97701586977658
203,1343.50880144011,0.406,2.68701760288021
81,533.872149726143,0.162,1.06774429945229
60,393.989898732234,0.12,0.787979797464469
122,805.636651713961,0.244,1.61127330342792
156,1030.77373670381,0.312,2.06154747340762
63,415.646752981727,0.126,0.831293505963454
247,1634.58701192691,0.494,3.26917402385382
360,2383.93939239338,0.72,4.76787878478676
467,3092.32121011135,0.934,6.18464242022271
124,819.293505963454,0.248,1.63858701192691
421,2787.58614537508,0.842,5.57517229075016
469,3105.97806436085,0.938,6.21195612872169
188,1242.25396744417,0.376,2.48450793488833
413,2735.30187412762,0.826,5.47060374825524
458,3032.0369388639,0.916,6.0640738777278
481,3185.57604410728,0.962,6.37115208821457
459,3040.0369388639,0.918,6.0800738777278
205,1354.82250993909,0.41,2.70964501987818
474,3138.94862710932,0.948,6.27789725421864
245,1620.93015767742,0.49,3.24186031535483
487,3224.20346110525,0.974,6.4484069222105
230,1522.01846943198,0.46,3.04403693886397
287,1898.35151391473,0.574,3.79670302782945
131,865.920922961424,0.262,1.73184184592285
193,1275.22453019264,0.386,2.55044906038529
468,3097.97806436085,0.936,6.19595612872169
77,506.558441227159,0.154,1.01311688245432
70,459.931024229189,0.14,0.919862048458378
299,1977.94949366117,0.598,3.95589898732235
492,3257.17402385372,0.984,6.51434804770744
255,1686.87128317437,0.51,3.37374256634874
88,580.499566724113,0.176,1.16099913344823
419,2773.92929112559,0.838,5.54785858225118
86,566.842712474621,0.172,1.13368542494924
249,1648.2438661764,0.498,3.2964877323528
434,2872.84097937102,0.868,5.74568195874203
174,1151.34227919873,0.348,2.30268455839747
407,2694.33131137914,0.814,5.38866262275829
417,2760.2724368761,0.834,5.52054487375219
