r,A,r_scaled,A_scaled
335,351937.6,0.67,1.4077504
210,141061.2,0.42,0.5642448
330,348189.6,0.66,1.3927584
415,546527.333333333,0.83,2.18610933333333
310,307776.266666667,0.62,1.23110506666667
220,152105.066666667,0.44,0.608420266666667
320,323720.533333333,0.64,1.29488213333333
350,386120,0.7,1.54448
440,607129.6,0.88,2.4285184
200,126666.666666667,0.4,0.506666666666667
425,568848.333333333,0.85,2.27539333333333
470,695687.733333333,0.94,2.78275093333333
305,287757.333333333,0.61,1.15102933333333
345,371516.7,0.69,1.4860668
420,551544,0.84,2.206176
230,164836.4,0.46,0.6593456
445,628135.3,0.89,2.5125412
485,756169.966666667,0.97,3.02467986666667
480,714854.4,0.96,2.8594176
450,639360,0.9,2.55744
375,441937.5,0.75,1.76775
340,358051.733333333,0.68,1.43220693333333
390,470698.8,0.78,1.8827952
475,712373.333333333,0.95,2.84949333333333
410,532540.8,0.82,2.1301632
395,495743.433333333,0.79,1.98297373333333
365,421168.633333333,0.73,1.68467453333333
435,591643.5,0.87,2.366574
270,231530.4,0.54,0.9261216
235,171492.033333333,0.47,0.685968133333333
245,189038.733333333,0.49,0.756154933333333
275,242806.666666667,0.55,0.971226666666667
260,214607.466666667,0.52,0.858429866666667
460,662449.066666667,0.92,2.64979626666667
500,777333.333333333,1,3.10933333333333
280,246071.466666667,0.56,0.984285866666667
380,453608.533333333,0.76,1.81443413333333
430,586502.8,0.86,2.3460112
465,688172.1,0.93,2.7526884
315,316197,0.63,1.264788
240,179558.4,0.48,0.7182336
300,280560,0.6,1.12224
175,96652.5,0.35,0.38661
110,37977.8666666667,0.22,0.151911466666667
190,112535.733333333,0.38,0.450142933333333
140,61648.5333333333,0.28,0.246594133333333
185,109337.466666667,0.37,0.437349866666667
70,15137.7333333333,0.14,0.0605509333333333
75,17730,0.15,0.07092
90,25671.6,0.18,0.1026864
180,102211.2,0.36,0.4088448
50,7850,0.1,0.0314
170,91979.0666666667,0.34,0.367916266666667
145,66130.6333333333,0.29,0.264522533333333
105,34986,0.21,0.139944
125,48770.8333333333,0.25,0.195083333333333
95,28410.7,0.19,0.1136428
100,31653.3333333333,0.2,0.126613333333333
55,9651.76666666667,0.11,0.0386070666666667
135,56230.2,0.27,0.2249208
115,41526.5,0.23,0.166106
155,75854.9333333333,0.31,0.303419733333333
65,13255.2333333333,0.13,0.0530209333333333
