r,A,r_scaled,A_scaled
245,179274.666666667,0.49,0.717098666666667
240,179712,0.48,0.718848
290,275848,0.58,1.103392
280,249834.666666667,0.56,0.999338666666667
475,755091.666666667,0.95,3.02036666666667
430,596610.666666667,0.86,2.38644266666667
210,137592,0.42,0.550368
480,709632,0.96,2.838528
485,743311,0.97,2.973244
315,312228,0.63,1.248912
325,318283.333333333,0.65,1.27313333333333
220,154880,0.44,0.61952
395,490958.666666667,0.79,1.96383466666667
410,528954.666666667,0.82,2.11581866666667
440,596288,0.88,2.385152
455,668000.666666667,0.91,2.67200266666667
235,179665.333333333,0.47,0.718661333333333
375,427500,0.75,1.71
265,224720,0.53,0.89888
470,709825.333333333,0.94,2.83930133333333
460,668656,0.92,2.674624
310,317770.666666667,0.62,1.27108266666667
255,200277,0.51,0.801108
465,668856,0.93,2.675424
380,448602.666666667,0.76,1.79441066666667
355,394878.333333333,0.71,1.57951333333333
330,345576,0.66,1.382304
200,131200,0.4,0.5248
300,276000,0.6,1.104
305,277834.666666667,0.61,1.11133866666667
285,265335,0.57,1.06134
340,365296,0.68,1.461184
370,449032,0.74,1.796128
250,193333.333333333,0.5,0.773333333333333
415,523564,0.83,2.094256
400,509866.666666667,0.8,2.03946666666667
405,520506,0.81,2.082024
270,231336,0.54,0.925344
495,800415,0.99,3.20166
215,141756.666666667,0.43,0.567026666666667
390,472524,0.78,1.890096
345,376119,0.69,1.504476
165,87483,0.33,0.349932
195,120666,0.39,0.482664
160,81578.6666666667,0.32,0.326314666666667
95,28398.6666666667,0.19,0.113594666666667
110,38720,0.22,0.15488
90,25272,0.18,0.101088
130,51376,0.26,0.205504
50,7633.33333333333,0.1,0.0305333333333333
175,97183.3333333333,0.35,0.388733333333333
150,69600,0.3,0.2784
135,58563,0.27,0.234252
105,34986,0.21,0.139944
100,31066.6666666667,0.2,0.124266666666667
180,103680,0.36,0.41472
120,46464,0.24,0.185856
80,19541.3333333333,0.16,0.0781653333333333
185,108151,0.37,0.432604
190,111188,0.38,0.444752
70,15353.3333333333,0.14,0.0614133333333333
125,48333.3333333333,0.25,0.193333333333333
140,60890.6666666667,0.28,0.243562666666667
