r,C,r_scaled,C_scaled
410,2716.47344700291,0.82,5.43294689400582
246,1629.4154390516,0.492,3.2588308781032
455,3015.55165748976,0.91,6.03110331497953
401,2658.53232150595,0.802,5.31706464301189
112,742.523953341754,0.224,1.48504790668351
413,2738.13030125241,0.826,5.47626060250482
386,2557.27748750999,0.772,5.11455497501998
438,2902.98311499482,0.876,5.80596622998965
368,2439.05209076556,0.736,4.87810418153111
322,2134.31702602924,0.644,4.26863405205848
482,3194.06132548166,0.964,6.38812265096333
381,2524.30692476151,0.762,5.04861384952301
259,1717.01341879804,0.518,3.43402683759608
284,1881.86623254041,0.568,3.76373246508083
119,789.151370339723,0.238,1.57830274067945
107,709.553390593277,0.214,1.41910678118655
146,967.661038331602,0.292,1.9353220766632
471,3122.46334573521,0.942,6.24492669147042
354,2345.79725676961,0.708,4.69159451353921
201,1332.68037431534,0.402,2.66536074863067
227,1505.5331880577,0.454,3.0110663761154
466,3089.49278298673,0.932,6.17898556597345
68,451.445742854951,0.136,0.902891485709901
181,1198.45497757093,0.362,2.39690995514187
64,424.132034355966,0.128,0.848264068711932
436,2889.32626074533,0.872,5.77865252149066
416,2757.4440097514,0.832,5.51488801950279
57,377.504617357996,0.114,0.755009234715992
66,437.788888605458,0.132,0.875577777210916
164,1085.88643507602,0.328,2.17177287015204
248,1643.07229330109,0.496,3.28614458660218
230,1524.84689655668,0.46,3.04969379311337
295,1955.80735803737,0.59,3.91161471607473
440,2916.63996924432,0.88,5.83327993848864
87,577.671139599367,0.174,1.15534227919873
302,2002.43477503533,0.604,4.00486955007067
176,1165.48441482246,0.352,2.33096882964492
294,1947.80735803737,0.588,3.89561471607473
379,2510.65007051201,0.758,5.02130014102402
185,1225.76868606992,0.37,2.45153737213983
52,344.534054609519,0.104,0.689068109219037
240,1590.78802205363,0.48,3.18157604410727
359,2378.76781951809,0.718,4.75753563903617
186,1233.76868606992,0.372,2.46753737213983
422,2796.07142674937,0.844,5.59214285349875
407,2697.15973850392,0.814,5.39431947700784
192,1272.39610306788,0.384,2.54479220613576
189,1253.0823945689,0.378,2.5061647891378
293,1942.15050378787,0.586,3.88430100757575
352,2332.14040252011,0.704,4.66428080504022
417,2763.10086400089,0.834,5.52620172800178
462,3062.17907448774,0.924,6.12435814897548
212,1404.27835406177,0.424,2.80855670812355
481,3188.40447123217,0.962,6.37680894246434
412,2730.13030125241,0.824,5.46026060250481
54,358.190908859011,0.108,0.716381817718022
121,802.808224589216,0.242,1.60561644917843
261,1730.67027304753,0.522,3.46134054609506
429,2842.69884374735,0.858,5.6853976874947
486,3221.37503398065,0.972,6.4427500679613
328,2172.94444302721,0.656,4.34588888605442
268,1777.2976900455,0.536,3.55459538009099
149,986.974746830587,0.298,1.97394949366117
460,3048.52222023825,0.92,6.09704444047649
81,536.70057685089,0.162,1.07340115370178
273,1810.26825279397,0.546,3.62053650558794
373,2472.02265351404,0.746,4.94404530702807
357,2365.11096526859,0.714,4.73022193053719
473,3133.7770542342,0.946,6.26755410846839
202,1338.33722856483,0.404,2.67667445712966
75,498.07315985292,0.15,0.996146319705841
67,443.445742854951,0.134,0.886891485709901
93,616.298556597337,0.186,1.23259711319467
200,1324.68037431534,0.4,2.64936074863068
92,610.641702347845,0.184,1.22128340469569
80,531.043722601398,0.16,1.0620874452028
154,1019.94530957906,0.308,2.03989061915813
363,2406.08152801707,0.726,4.81216305603415
449,2974.58109474128,0.898,5.94916218948256
84,556.014285349875,0.168,1.11202857069975
375,2485.67950776353,0.75,4.97135901552706
235,1557.81745930516,0.47,3.11563491861032
288,1909.1799410394,0.576,3.8183598820788
73,484.416305603428,0.146,0.968832611206856
388,2570.93434175948,0.776,5.14186868351897
210,1390.62149981228,0.42,2.78124299962457
338,2241.22871427467,0.676,4.48245742854935
450,2982.58109474128,0.9,5.96516218948257
319,2115.00331753025,0.638,4.23000663506051
496,3287.31615947761,0.992,6.57463231895522
129,855.092495836678,0.258,1.71018499167336
163,1080.22958082653,0.326,2.16045916165305
109,723.210244842769,0.218,1.44642048968554
400,2650.53232150594,0.8,5.30106464301189
50,330.877200360026,0.1,0.661754400720053
110,728.867099092261,0.22,1.45773419818452
205,1357.65093706381,0.41,2.71530187412762
98,649.269119345814,0.196,1.29853823869163
361,2392.42467376758,0.722,4.78484934753516
126,835.778787337693,0.252,1.67155757467539
120,794.808224589216,0.24,1.58961644917843
289,1914.83679528889,0.578,3.82967359057778
303,2008.09162928482,0.606,4.01618325856965
255,1689.69971029906,0.51,3.37939942059811
122,808.465078838708,0.244,1.61693015767742
106,701.553390593277,0.212,1.40310678118655
418,2771.10086400089,0.836,5.54220172800178
348,2307.16983977163,0.696,4.61433967954327
321,2126.31702602924,0.642,4.25263405205848
206,1365.65093706381,0.412,2.73130187412762
142,940.347329832617,0.284,1.88069465966523
70,462.759451353935,0.14,0.925518902707871
452,2996.23794899078,0.904,5.99247589798155
105,695.896536343784,0.21,1.39179307268757
204,1351.99408281432,0.408,2.70398816562864
51,338.877200360026,0.102,0.677754400720053
309,2046.71904628279,0.618,4.09343809256559
72,476.416305603428,0.144,0.952832611206856
493,3268.00245097862,0.986,6.53600490195725
250,1656.72914755058,0.5,3.31345829510116
117,775.494516090231,0.234,1.55098903218046
387,2565.27748750999,0.774,5.13055497501998
208,1379.3077913133,0.416,2.7586155826266
479,3174.74761698268,0.958,6.34949523396535
104,690.239682094292,0.208,1.38047936418858
222,1470.21947955872,0.444,2.94043895911744
265,1755.64083579601,0.53,3.51128167159201
103,682.239682094292,0.206,1.36447936418858
158,1047.25901807805,0.316,2.0945180361561
297,1969.46421228686,0.594,3.93892842457371
94,621.95541084683,0.188,1.24391082169366
463,3067.83592873723,0.926,6.13567185747447
414,2743.7871555019,0.828,5.4875743110038
290,1922.83679528889,0.58,3.84567359057778
217,1437.24891681025,0.434,2.87449783362049
127,841.435641587186,0.254,1.68287128317437
347,2299.16983977163,0.694,4.59833967954326
425,2817.72828099887,0.85,5.63545656199774
476,3155.43390848369,0.952,6.31086781696738
134,888.063058585155,0.268,1.77612611717031
355,2353.79725676961,0.71,4.70759451353921
312,2068.37590053228,0.624,4.13675180106457
108,715.210244842769,0.216,1.43042048968554
286,1895.52308678991,0.572,3.79104617357981
307,2035.40533778381,0.614,4.07081067556762
96,635.612265096322,0.192,1.27122453019264
269,1782.95454429499,0.538,3.56590908858998
275,1821.58196129296,0.55,3.64316392258591
191,1266.73924881839,0.382,2.53347849763678
378,2504.99321626252,0.756,5.00998643252504
393,2603.90490450797,0.786,5.20780980901593
353,2340.14040252011,0.706,4.68028080504023
492,3260.00245097862,0.984,6.52000490195725
394,2611.90490450797,0.788,5.22380980901594
478,3166.74761698268,0.956,6.33349523396535
300,1988.77792078584,0.6,3.97755584157168
404,2677.84603000493,0.808,5.35569206000987
140,926.690475583125,0.28,1.85338095116625
69,457.102597104443,0.138,0.914205194208886
329,2180.94444302721,0.658,4.36188888605442
262,1736.32712729702,0.524,3.47265425459404
442,2930.29682349381,0.884,5.86059364698763
166,1099.54328932551,0.332,2.19908657865102
310,2054.71904628279,0.62,4.10943809256559
324,2147.97388027873,0.648,4.29594776055746
279,1848.89566979194,0.558,3.69779133958388
468,3100.80649148571,0.936,6.20161298297143
174,1154.17070632348,0.348,2.30834141264695
484,3207.71817973116,0.968,6.41543635946231
203,1346.33722856483,0.406,2.69267445712965
280,1854.55252404143,0.56,3.70910504808286
459,3042.86536598875,0.918,6.0857307319775
56,371.847763108504,0.112,0.743695526217007
175,1159.82756057297,0.35,2.31965512114594
403,2669.84603000493,0.806,5.33969206000986
276,1829.58196129296,0.552,3.65916392258591
238,1577.13116780414,0.476,3.15426233560828
426,2823.38513524836,0.852,5.64677027049673
364,2411.73838226657,0.728,4.82347676453313
150,994.974746830587,0.3,1.98994949366117
365,2419.73838226657,0.73,4.83947676453314
451,2988.23794899078,0.902,5.97647589798155
209,1384.96464556279,0.418,2.76992929112558
236,1563.47431355465,0.472,3.1269486271093
231,1530.50375080618,0.462,3.06100750161235
213,1412.27835406177,0.426,2.82455670812355
152,1006.28845532957,0.304,2.01257691065914
376,2491.33636201302,0.752,4.98267272402605
287,1901.1799410394,0.574,3.8023598820788
207,1371.3077913133,0.414,2.7426155826266
316,2093.34646328076,0.632,4.18669292656152
323,2139.97388027873,0.646,4.27994776055746
258,1709.01341879804,0.516,3.41802683759608
147,973.317892581095,0.294,1.94663578516219
430,2850.69884374735,0.86,5.7013976874947
281,1862.55252404143,0.562,3.72510504808286
224,1483.87633380821,0.448,2.96775266761642
419,2776.75771825039,0.838,5.55351543650077
254,1684.04285604956,0.508,3.36808571209913
483,3202.06132548166,0.966,6.40412265096333
314,2082.03275478178,0.628,4.16406550956355
366,2425.39523651606,0.732,4.85079047303212
487,3227.03188823014,0.974,6.45406377646029
218,1445.24891681025,0.436,2.89049783362049
305,2021.74848353432,0.61,4.04349696706863
432,2862.01255224634,0.864,5.72402510449268
356,2359.4541110191,0.712,4.7189082220382
219,1450.90577105974,0.438,2.90181154211948
499,3306.6298679766,0.998,6.61325973595319
398,2636.87546725645,0.796,5.2737509345129
145,962.00418408211,0.29,1.92400836816422
78,517.386868351905,0.156,1.03477373670381
325,2153.63073452822,0.65,4.30726146905645
241,1596.44487630312,0.482,3.19288975260625
193,1278.05295731737,0.386,2.55610591463475
148,981.317892581095,0.296,1.96263578516219
380,2518.65007051201,0.76,5.03730014102403
180,1192.79812332144,0.36,2.38559624664289
61,404.818325856981,0.122,0.809636651713962
260,1722.67027304753,0.52,3.44534054609506
485,3213.37503398065,0.97,6.4267500679613
444,2941.6105319928,0.888,5.8832210639856
183,1212.11183182043,0.366,2.42422366364085
102,676.582827844799,0.204,1.3531656556896
214,1417.93520831126,0.428,2.83587041662253
111,734.523953341754,0.222,1.46904790668351
95,629.95541084683,0.19,1.25991082169366
427,2829.04198949786,0.854,5.65808397899571
172,1140.51385207398,0.344,2.28102770414797
179,1187.14126907195,0.358,2.3742825381439
446,2955.26738624229,0.892,5.91053477248459
91,602.641702347845,0.182,1.20528340469569
408,2702.81659275342,0.816,5.40563318550683
334,2213.91500577569,0.668,4.42783001155138
156,1033.60216382856,0.312,2.06720432765711
392,2598.24805025847,0.784,5.19649610051694
474,3141.7770542342,0.948,6.28355410846839
178,1179.14126907195,0.356,2.3582825381439
86,569.671139599367,0.172,1.13934227919873
58,385.504617357996,0.116,0.771009234715992
464,3075.83592873723,0.928,6.15167185747447
59,391.161471607488,0.118,0.782322943214977
405,2683.50288425443,0.81,5.36700576850885
391,2590.24805025847,0.782,5.18049610051694
65,429.788888605458,0.13,0.859577777210916
101,668.582827844799,0.202,1.3371656556896
247,1637.4154390516,0.494,3.2748308781032
317,2101.34646328076,0.634,4.20269292656152
115,761.837661840739,0.23,1.52367532368148
470,3114.46334573521,0.94,6.22892669147042
326,2161.63073452822,0.652,4.32326146905645
182,1206.45497757093,0.364,2.41290995514187
343,2274.19927702315,0.686,4.54839855404631
339,2246.88556852417,0.678,4.49377113704833
411,2724.47344700291,0.822,5.44894689400583
337,2233.22871427467,0.674,4.46645742854935
495,3281.65930522812,0.99,6.56331861045624
228,1511.19004230719,0.456,3.02238008461439
399,2644.87546725645,0.798,5.2897509345129
428,2837.04198949786,0.856,5.67408397899572
237,1571.47431355465,0.474,3.1429486271093
384,2545.963779011,0.768,5.09192755802201
274,1815.92510704346,0.548,3.63185021408693
89,588.984848098352,0.178,1.1779696961967
225,1491.87633380821,0.45,2.98375266761642
187,1239.42554031941,0.374,2.47885108063882
350,2318.48354827062,0.7,4.63696709654124
453,3001.89480324027,0.906,6.00378960648054
283,1876.20937829092,0.566,3.75241875658184
301,1994.43477503533,0.602,3.98886955007067
469,3108.80649148571,0.938,6.21761298297143
168,1113.200143575,0.336,2.22640028715
83,550.357431100382,0.166,1.10071486220076
383,2537.963779011,0.766,5.075927558022
332,2200.25815152619,0.664,4.40051630305239
71,470.759451353936,0.142,0.941518902707871
500,3136.97301372709,1,6.27394602745417
144,954.00418408211,0.288,1.90800836816422
331,2194.6012972767,0.662,4.3892025945534
