r,A,r_scaled,A_scaled
335,348645.666666667,0.67,1.39458266666667
210,137592,0.42,0.550368
330,335412,0.66,1.341648
415,532749.333333333,0.83,2.13099733333333
310,302394.666666667,0.62,1.20957866666667
220,147781.333333333,0.44,0.591125333333333
320,320853.333333333,0.64,1.28341333333333
350,395266.666666667,0.7,1.58106666666667
440,611776,0.88,2.447104
200,126933.333333333,0.4,0.507733333333333
425,582816.666666667,0.85,2.33126666666667
470,692153.333333333,0.94,2.76861333333333
305,279075,0.61,1.1163
345,376119,0.69,1.504476
420,562128,0.84,2.248512
230,162932,0.46,0.651728
445,580873.333333333,0.89,2.32349333333333
485,730765.666666667,0.97,2.92306266666667
480,715776,0.96,2.863104
450,612900,0.9,2.4516
375,446250,0.75,1.785
340,373002.666666667,0.68,1.49201066666667
390,448188,0.78,1.792752
475,743058.333333333,0.95,2.97223333333333
410,508782.666666667,0.82,2.03513066666667
395,474316,0.79,1.897264
365,428096.333333333,0.73,1.71238533333333
435,602997,0.87,2.411988
270,236196,0.54,0.944784
235,175983.666666667,0.47,0.703934666666667
245,192080,0.49,0.76832
275,222841.666666667,0.55,0.891366666666667
260,205504,0.52,0.822016
460,660192,0.92,2.640768
500,803333.333333333,1,3.21333333333333
280,233109.333333333,0.56,0.932437333333333
380,458229.333333333,0.76,1.83291733333333
430,596610.666666667,0.86,2.38644266666667
465,674622,0.93,2.698488
315,314874,0.63,1.259496
240,179712,0.48,0.718848
300,262800,0.6,1.0512
175,93508.3333333333,0.35,0.374033333333333
110,36461.3333333333,0.22,0.145845333333333
190,118408,0.38,0.473632
140,61674.6666666667,0.28,0.246698666666667
185,108151,0.37,0.432604
70,15614.6666666667,0.14,0.0624586666666667
75,18150,0.15,0.0726
90,26568,0.18,0.106272
180,106272,0.36,0.425088
50,7566.66666666667,0.1,0.0302666666666667
170,93250.6666666667,0.34,0.373002666666667
145,67280,0.29,0.26912
105,35574,0.21,0.142296
125,48125,0.25,0.1925
95,29481.6666666667,0.19,0.117926666666667
100,31200,0.2,0.1248
55,9639.66666666667,0.11,0.0385586666666667
135,57834,0.27,0.231336
115,40556.6666666667,0.23,0.162226666666667
155,75598.6666666667,0.31,0.302394666666667
65,12787.6666666667,0.13,0.0511506666666667
