x,y,t
0.532258151812599,0.699221081891666,1
0.610954901488011,0.388121086819154,1
0.619651682963433,0.436194866167472,1
0.372562926901767,0.335743460960567,1
0.312832127936572,0.478019596300097,1
0.384803814992683,0.466782844377115,1
0.651453486015766,0.650737782311969,1
0.534147368061425,0.300787808047974,1
0.448004752606156,0.715754262504985,1
0.43316183911318,0.537691274908228,1
0.517537586631969,0.485390965121515,1
0.345009595316374,0.62851220258908,1
0.365889534990252,0.530117852860185,1
0.732744188389156,0.536438805766608,1
0.430102739217739,0.6677270423005,1
0.584503523346271,0.637179774528919,1
0.67752110291157,0.487356350984125,1
0.633320020806659,0.525504129717827,1
0.694751097212895,0.433268977996553,1
0.567634958106854,0.27109785297471,1
0.572217176003483,0.544050502844178,1
0.296677371159511,0.521023411546379,1
0.336733366985216,0.540857060598609,1
0.458892101635641,0.545799768318329,1
0.583327467824951,0.363294068893089,1
0.645099014809867,0.508309693312417,1
0.324760383611899,0.375188048172364,1
0.610928423987203,0.349004453676289,1
0.493067012863731,0.564123746736033,1
0.370229165707822,0.330651501813276,1
0.459674537395907,0.545311664019391,1
0.56691651352072,0.59104599505246,1
0.525430887250896,0.407245719994998,1
0.402320014034547,0.488200184650812,1
0.561499993578298,0.318487430605333,1
0.501010864740708,0.586425686528173,1
0.464469670068691,0.723391604480982,1
0.566093029717958,0.288094824779823,1
0.399772217683388,0.393961511270125,1
0.337157101527395,0.317931687141737,1
0.50267895334525,0.492692460535417,1
0.568018855325886,0.278242701328473,1
0.421671068026531,0.295997935950755,1
0.391648767232731,0.293501335332869,1
0.449951085005864,0.40135595360834,1
0.554835170765796,0.400479821209088,1
0.692660066156024,0.360553604252894,1
0.515802498681379,0.574083204182835,1
0.469649278311827,0.472301043324313,1
0.445422173219464,0.51368575008292,1
0.338710648631077,0.603253149708385,1
0.42135653245326,0.618114338544251,1
0.551650341391401,0.707346998484501,1
0.294914848308505,0.390146211902679,1
0.5717934186439,0.496493427314094,1
0.647287673152651,0.652454534383702,1
0.405223160239506,0.624492455099007,1
0.729878477160762,0.544755317524427,1
0.709777196268447,0.516691604404101,1
0.434382130594171,0.313654689729984,1
0.483240438384582,0.629687025039311,1
0.538548209489578,0.70340506159859,1
0.644354575613679,0.615833414539617,1
0.352939349297872,0.364209838846796,1
0.542896009768777,0.690704035894342,1
0.437669218255984,0.603365225067067,1
0.56159076679572,0.635696349030219,1
0.376100158959674,0.495958873767387,1
0.596910558918915,0.65328190459557,1
0.472433668315613,0.691376337172173,1
0.463912293065298,0.645597834906354,1
0.618028401219299,0.714825937857305,1
0.29288076110784,0.374182993720371,1
0.435057510358774,0.459039802876785,1
0.640475414060278,0.312974237051315,1
0.445419336876562,0.501864308259387,1
0.608352117058054,0.354030756444685,1
0.324944372440197,0.584770138182105,1
0.655685815334174,0.541212511035247,1
0.524375474324625,0.593640426450242,1
0.389732070914345,0.487462243757892,1
0.635241387242098,0.294778646107194,1
0.612333767866871,0.456750235267333,1
0.689487698343344,0.652835385246591,1
0.694292993142406,0.630117067894953,1
0.402676969488467,0.475595443265324,1
0.592626116048836,0.405406492485388,1
0.401559770759921,0.550068754958952,1
0.270947837396966,0.589597370750083,1
0.506092258964708,0.309921060367451,1
0.41667386350067,0.363355761097444,1
0.671198325544222,0.4510493867337,1
0.583840998627171,0.446906214788047,1
0.628005103034901,0.611312170331977,1
0.578331960634483,0.325653243961583,1
0.482475057468971,0.68281092526522,1
0.453790181527748,0.335226731065301,1
0.503258401762349,0.584307714171851,1
0.471723019830754,0.305730594930114,1
0.396271757500373,0.678515937960947,1
0.371860238896618,0.634860401337436,1
0.645680070224069,0.670742010078738,1
0.678536929506127,0.538051865779819,1
0.624226670537249,0.291394236633272,1
0.311651467025118,0.643715681342276,1
0.699037382239028,0.438826676662465,1
0.568990745846643,0.572390215272266,1
0.439081662538965,0.374640186957382,1
0.41227639765119,0.700546142505736,1
0.404117701763342,0.410651599713905,1
0.278508349451473,0.454156785949206,1
0.447125677227567,0.452064649412439,1
0.542760448783059,0.37403861404119,1
0.503404757242373,0.405514470956062,1
0.679468304700902,0.409599334657937,1
0.695499125260627,0.543644716750665,1
0.47803538082076,0.569492153157244,1
0.659639328559693,0.675750232616323,1
0.630187908480963,0.43269677247512,1
0.459207458635423,0.261473446274862,1
0.478045122920557,0.517992661110122,1
0.392386557717056,0.704419618334817,1
0.546019595370637,0.736584210180018,1
0.388639171323105,0.673846946877356,1
0.724406811280365,0.401066901349028,1
0.562346128077407,0.453033479607214,1
0.472739042934374,0.44810679994901,1
0.692960107090399,0.420394860869457,1
0.579070604210287,0.321737117749516,1
0.704932331435816,0.37653133896018,1
0.505203819603288,0.266835486640611,1
0.654568836397756,0.584225420646474,1
0.396271917687856,0.352856724221658,1
0.498804189497048,0.312881185818874,1
0.744487279907096,0.482964950838576,1
0.456494008869163,0.491808529240921,1
0.594931619984532,0.427858849720964,1
0.48300094599044,0.445179697333453,1
0.713156038296016,0.451716995542737,1
0.676422938088152,0.368579569909992,1
0.739560530399699,0.490387865570554,1
0.370342048988837,0.381270189481448,1
0.467393747748525,0.657175021552097,1
0.339841849328876,0.403584935890317,1
0.49059377447264,0.265253264114844,1
0.477670717741209,0.599775074794784,1
0.566328218004819,0.544574036050855,1
0.416731945898725,0.567746330782653,1
0.44795790335534,0.486460426583169,1
0.537904592481397,0.446189839600674,1
0.459316228730286,0.299899634113489,1
0.26021636475819,0.506004851081411,1
0.717529943546993,0.504056072097298,1
0.737164419953322,0.501909806161146,1
0.49475687346177,0.538580631156722,1
0.530813378063409,0.703174946225795,1
0.336024089407187,0.393727784694046,1
0.549624489876267,0.72746836427947,1
0.547322828111855,0.375019808940133,1
0.541161794467439,0.401698150859074,1
0.469920841264502,0.302304897132472,1
0.579454796658575,0.344229318827497,1
0.287057022697784,0.623605634841884,1
0.620441223317963,0.675519130041599,1
0.349922292097435,0.682769861390241,1
0.558714911601839,0.665701926064539,1
0.409324064110091,0.376539729245258,1
0.566689214933053,0.306530714643435,1
0.714308878273847,0.427061844815995,1
0.364687692078151,0.653399744840991,1
0.554930311420434,0.268124886913283,1
0.448404471133093,0.525592495932054,1
0.634209258311526,0.668994926693381,1
0.317739822118422,0.355495387388158,1
0.35399933641497,0.620281920125839,1
0.438108381087942,0.423684368107321,1
0.457432798322957,0.325621361064548,1
0.406371626260863,0.277490512131476,1
0.537236430466751,0.450206426647588,1
0.34310432539466,0.551713728602842,1
0.504829440500973,0.32300387803605,1
0.58050942960219,0.513313130714611,1
0.400328146945838,0.402078400553241,1
0.433146466702757,0.554818766449959,1
0.333652740499774,0.323367979993749,1
0.476349651104002,0.282364361585288,1
0.566600945576374,0.392463830482431,1
0.425175789475989,0.638943946286544,1
0.479237561337295,0.574504702153851,1
0.558904906995085,0.257250433907495,1
0.581293878881863,0.720067236907811,1
0.580474831899849,0.620548322620126,1
0.444757612163554,0.292564174296597,1
0.578159165837876,0.485708000364577,1
0.618255480946161,0.675808741560117,1
0.582140425956873,0.71450374448416,1
0.288875331771036,0.584162598282175,1
0.455287430181768,0.715641569679436,1
0.38804395514915,0.37694414769157,1
0.694596135380955,0.37066718580698,1
0.497062833279866,0.372540262701241,1
0.682668872495493,0.389821194293826,1
0.625288942654286,0.611252459516401,1
0.670684013362361,0.36689020058461,1
0.593603672270479,0.318856772649501,1
0.629563283468393,0.547627100044688,1
0.464403282601574,0.717346631790207,1
0.59269241178068,0.42144803536192,1
0.366086749064776,0.557847846559178,1
0.458810889375774,0.744152468975704,1
0.708589393509826,0.392448002655268,1
0.289935735189326,0.414320191095732,1
0.456105832222898,0.718098988625267,1
0.295365706223699,0.489219967038007,1
0.551963739354147,0.394545867757195,1
0.368517575025799,0.648658929694751,1
0.448386965528311,0.370804878124411,1
0.653945478915211,0.64338061569416,1
0.408312150467333,0.673996317979878,1
0.347416296763074,0.400167165510434,1
0.348965117870348,0.420947647849539,1
0.639016917738606,0.647411847322905,1
0.564488841949258,0.717749471179093,1
0.391000364623498,0.610264272713225,1
0.532862006934761,0.675268908345731,1
0.536978094157287,0.641403876078038,1
0.688780250814175,0.360549572091806,1
0.58705288571634,0.398455047699835,1
0.251246797503553,0.503859984923089,1
0.589772722027159,0.309656224357735,1
0.560941543691299,0.319417305905101,1
0.701766074496212,0.475855725107647,1
0.344444488801269,0.311634252924302,1
0.589478950290698,0.611015361086938,1
0.691699497723812,0.607681432090551,1
0.266850523774908,0.586496673797488,1
0.479174746889237,0.467164956716432,1
0.463380735117654,0.615513858672005,1
0.615113967850392,0.465456808202647,1
0.617269498117859,0.353289787356411,1
0.443433236071576,0.463569245517053,1
0.512422274571109,0.711268286551939,1
0.414003561443651,0.51556577417793,1
0.404982243387486,0.706286991809628,1
0.617738363155042,0.644479352349639,1
0.488779916189974,0.359936402346909,1
0.687417461391267,0.525668483472275,1
0.547446969685819,0.560280422940981,1
0.404449023960367,0.567585169136331,1
0.48066788096012,0.460531383035952,1
0.378032155976646,0.541909683748106,1
0.421186167942912,0.412010033341129,1
0.412872674601559,0.359964502211644,1
0.584730879210276,0.410330990986121,1
0.382760397802461,0.487296595465064,1
0.547447455836203,0.346095199392222,1
0.435695165505491,0.639109359886083,1
0.617582495146237,0.296354877434836,1
0.444445517586752,0.418427184418974,1
0.48904228233222,0.4599580711033,1
0.414176013047889,0.593201299474203,1
0.451934107324078,0.627481914417577,1
0.495895270023446,0.446504419411767,1
0.327923534125054,0.463053487922556,1
0.387952676223569,0.339949870640389,1
0.463840634778068,0.496140809029406,1
0.553247677419916,0.271015667482752,1
0.699650530563505,0.416769440945596,1
0.51400620560814,0.40731018148703,1
0.322856919058998,0.379287177407782,1
0.276939790824866,0.536927191790625,1
0.953806699232108,0.542877954683675,0
0.843922333253511,0.121049202103656,0
0.574776104919043,0.0802905415558678,0
0.849409169912994,0.377649000556045,0
0.0976211699180404,0.872447588421613,0
0.25367595034357,0.119088484495454,0
0.0351786059491237,0.487373196281201,0
0.897503596682802,0.722636444830632,0
0.570011019972158,0.173916435415818,0
0.355461305638524,0.245144968966555,0
0.797167478500478,0.563259175775228,0
0.693475758979784,0.956175968496211,0
0.690623111878812,0.179255568040188,0
0.665525594104792,0.893588491665939,0
0.402783463896617,0.215478308133538,0
0.0201029544789824,0.806373588650661,0
0.327488689835877,0.214969861421254,0
0.556729284840044,0.0647498099434887,0
0.864464980952658,0.57323337140178,0
0.251348078367928,0.611411814862588,0
0.233965572078696,0.652039375459794,0
0.555066440978584,0.131764158202225,0
0.0659661921979702,0.214521167434063,0
0.984838158350828,0.300280071003493,0
0.511918619979135,0.0790999075766187,0
0.901798938820976,0.543999562758952,0
0.234647120924037,0.349039453709982,0
0.876315442321969,0.76108731364882,0
0.88867356436731,0.969779919353211,0
0.0766750295072212,0.878598335142526,0
0.0210292218350941,0.129614318781353,0
0.446469979102942,0.82915293836461,0
0.966195114406848,0.517929729781081,0
0.967349496189202,0.162712167092931,0
0.963046288100558,0.237800600583572,0
0.31354021900964,0.908951514823805,0
0.564336871059768,0.167928824745085,0
0.963150452339626,0.224038520000893,0
0.271073897495435,0.618623542887449,0
0.0849730438017161,0.184790682599317,0
0.892580226013707,0.610031917043976,0
0.785167546842791,0.324131508508758,0
0.0223946031287287,0.712345105927598,0
0.653881908233223,0.013132933999008,0
0.520751349404804,0.205403765293492,0
0.212108365358835,0.680562635269278,0
0.0301035349397471,0.537163883232122,0
0.0893345280035094,0.446421502365927,0
0.226228445408041,0.474572418478584,0
0.943458358265207,0.208212909851322,0
0.971006793422162,0.0847649705059663,0
0.476903346589256,0.874587225669337,0
0.680044637378326,0.77789923864319,0
0.14616223338347,0.662209354183734,0
0.725362010637932,0.254844943645804,0
0.779192486209419,0.275501497218153,0
0.198478510230071,0.420960942944959,0
0.528062876094162,0.121708814111403,0
0.838777741342214,0.071216670829438,0
0.188548235776158,0.540256412485734,0
0.30639897766821,0.0835424680651829,0
0.860629816940348,0.45177396361333,0
0.612000552756712,0.0695400340806414,0
0.96285282306506,0.84109538320503,0
0.841245864444061,0.410823174477938,0
0.107146071785663,0.0652512754617498,0
0.253848215683293,0.145603772786261,0
0.605081678184253,0.00680647604484413,0
0.976452717080923,0.376972775616205,0
0.800791649520766,0.0166557650159373,0
0.969639430274088,0.648549506742763,0
0.699474874743947,0.84906952960839,0
0.837038165813795,0.0934443269360086,0
0.333511274928931,0.926591646823376,0
0.822074013213661,0.312580320198359,0
0.14707004751408,0.705634402439759,0
0.808244575191403,0.910899027209216,0
0.791723834253719,0.997490108477646,0
0.294779563925592,0.0159159228279795,0
0.170013756104751,0.778210384667949,0
0.437338691874099,0.766203022453097,0
0.943344757400148,0.134427163812531,0
0.0389647758747287,0.324557567166424,0
0.843104040642783,0.103254480801176,0
0.949812782439316,0.0946073532545042,0
0.185055852953836,0.63224839122605,0
0.398839672747459,0.0552191594872713,0
0.825522049714589,0.616519444909189,0
0.757555179650688,0.753195193015596,0
0.226512873185106,0.714905321930957,0
0.519026518575394,0.780550008537504,0
0.952718596417791,0.360280330460649,0
0.0937909218919421,0.592775359560165,0
0.997310631907224,0.0237936680315964,0
0.255853784389726,0.379984777597703,0
0.766940011534346,0.545558424920569,0
0.817655383524324,0.643783615270529,0
0.0816079466983713,0.604231039343509,0
0.185961706650426,0.431548119257925,0
0.875644029525874,0.783712169054762,0
0.327017491835643,0.0712753096927308,0
0.154096483790361,0.10898122569033,0
0.0712466664012739,0.277705289087121,0
0.377857213550181,0.251856261050262,0
0.47545100444716,0.927726873163007,0
0.869206478758346,0.906828596678948,0
0.287893781572531,0.670651855259506,0
0.653736755090643,0.271163045554963,0
0.85384672174875,0.970314066377615,0
0.0438763904589584,0.716087054794695,0
0.243019627520358,0.953285855219367,0
0.206066764987105,0.0964112510422297,0
0.0962381321453667,0.0736025050625217,0
0.822423775597673,0.151792083937578,0
0.0859983126102008,0.170622458760916,0
0.212378030741763,0.605222099276829,0
0.890367635474712,0.128791463155668,0
0.0995847224721614,0.219071414889335,0
0.227723188804334,0.398526997956693,0
0.125422658457152,0.368397699374891,0
0.0370744858109739,0.341913768715185,0
0.240716579947954,0.357685540503676,0
0.435495464799691,0.239916987828872,0
0.250315272831505,0.242688929775119,0
0.0441479319912139,0.116665471399513,0
0.0327844484861868,0.76272133587055,0
0.879576316978585,0.498823677887592,0
0.840003428440543,0.342427780545516,0
0.82833270627462,0.15072642227203,0
0.382706705193364,0.899529284285162,0
0.144795528680457,0.152522940725332,0
0.881412202902796,0.69754877113623,0
0.190706832423204,0.253714919208416,0
0.0691413143971662,0.107518453666716,0
0.7867670072181,0.753239937943052,0
0.855299186825426,0.0643025045582571,0
0.664381945815115,0.124814273847646,0
0.0838892287965348,0.495622832093212,0
0.866766893242843,0.499689758522292,0
0.677330539411553,0.197663790172741,0
0.711404492012879,0.0672596539683918,0
0.144899607237847,0.972229873748603,0
0.907700539057935,0.104939150207182,0
0.183748717039707,0.573818035225299,0
0.187046445993263,0.738325903535972,0
0.84217282516983,0.229494703574802,0
0.101333493414025,0.0384800299249962,0
0.328973845266259,0.230920429449026,0
0.125820278248666,0.791746408581616,0
0.149502345896094,0.271120434753187,0
0.721081849523392,0.896360574707557,0
0.715351820325177,0.113839380030445,0
0.29604525505381,0.303953121092149,0
0.630155011373644,0.0125146722479326,0
0.782164242482821,0.293326442266501,0
0.661183331469625,0.11875884473266,0
0.344613043751853,0.296565810822214,0
0.379367350777317,0.845428386165494,0
0.260522861154993,0.219964637523501,0
0.17230707275323,0.466109546118467,0
0.677642474266534,0.212977837870353,0
0.768616091352243,0.241577953678359,0
0.755466867590075,0.658497606710763,0
0.97653338684539,0.736840702936445,0
0.209939639181802,0.265524784226681,0
0.446095023046292,0.873425299708464,0
0.319534321930043,0.928151865921985,0
0.138537046564062,0.405496457314816,0
0.961196047235837,0.129839735166095,0
0.956587989794364,0.449042826168725,0
0.41409111088798,0.759301135204407,0
0.25493190635691,0.16378356523988,0
0.318545982389965,0.164897903411136,0
0.552000100515783,0.867104934000925,0
0.662342130049291,0.87497434573014,0
0.846644527207429,0.982606384895093,0
0.194996928421313,0.0460956320381237,0
0.812733276659964,0.172958633477315,0
0.845905453826257,0.788957324712052,0
0.571184574426703,0.182654579720765,0
0.644476007038949,0.194693585017088,0
0.150410579587524,0.854256757467173,0
0.938377515849833,0.312563630897814,0
0.88156356750129,0.672917865530084,0
0.115994983872396,0.346822264300111,0
0.165276787320746,0.739379312721723,0
0.476178421860644,0.980613982295903,0
0.218667052788039,0.264466569882103,0
0.923151669988014,0.7635027313435,0
0.533766712310615,0.953419404548323,0
0.317382919749889,0.137240395013821,0
0.466370670342059,0.1649313448765,0
0.266478514888547,0.106122729417925,0
0.791200159951672,0.361127495468188,0
0.179061366794194,0.0409195469882896,0
0.548130230767713,0.229516557059026,0
0.795689643265535,0.972794483868775,0
0.116179337779144,0.447810253336937,0
0.330815232047259,0.864061775554,0
0.814237609884812,0.746983960153062,0
0.367864109747049,0.961064990591754,0
0.129933299557275,0.532999041272793,0
0.476072199398685,0.0254865996658274,0
0.164295171464,0.604039969204012,0
0.112666563649041,0.130925506414345,0
0.164888432326209,0.885995417780241,0
0.185707919851741,0.277550872078888,0
0.476449939644174,0.944080918535628,0
0.280002166647465,0.289662424144178,0
0.874348594282916,0.564081075398289,0
0.87306117074241,0.37576035241399,0
0.688198931370023,0.0236196871956902,0
0.904347166374487,0.865640777100642,0
0.287504776980497,0.996000583747402,0
0.271240605167691,0.306766774182565,0
0.189527713781934,0.911244379315173,0
0.0919690556321149,0.622846470038801,0
0.819659778764313,0.019727528570093,0
0.786005260788838,0.405462722948502,0
0.703955215729752,0.189717136877457,0
0.851279407670386,0.637897195125882,0
0.177501479246421,0.903202678497509,0
0.435614523680701,0.217169297028877,0
0.84885092072601,0.128597536184172,0
0.295135611805662,0.805758208877294,0
0.35322477638406,0.0129294847198434,0
0.980738138305367,0.590390531621124,0
0.46765761099181,0.178324604489992,0
0.900469939643736,0.360166272781867,0
0.264961142681987,0.390570609546532,0
0.928143277730859,0.559290051720706,0
0.967645145006313,0.247903805341527,0
0.938189841778106,0.194070787725072,0
