r,C,r_scaled,C_scaled
127,838.607214462439,0.254,1.67721442892488
120,791.979797464469,0.24,1.58395959492894
307,2032.57691065914,0.614,4.06515382131829
458,3032.0369388639,0.916,6.0640738777278
276,1826.75353416828,0.552,3.65350706833656
139,918.205194208886,0.278,1.83641038841777
426,2820.55670812356,0.852,5.64111341624711
417,2760.2724368761,0.834,5.52054487375219
62,407.646752981727,0.124,0.815293505963454
158,1044.4305909533,0.316,2.08886118190661
179,1184.31284194721,0.358,2.36862568389442
401,2655.70389438117,0.802,5.31140778876235
349,2309.99826689644,0.698,4.61999653379287
348,2304.34141264694,0.696,4.60868282529389
370,2449.88051789033,0.74,4.89976103578065
199,1316.19509294112,0.398,2.63239018588224
187,1236.59711319467,0.374,2.47319422638935
141,931.862048458378,0.282,1.86372409691676
220,1456.07734393503,0.44,2.91215468787006
357,2362.28253814389,0.714,4.72456507628778
245,1620.93015767742,0.49,3.24186031535483
443,2933.12525061847,0.886,5.86625050123695
487,3224.20346110525,0.974,6.4484069222105
241,1593.61644917843,0.482,3.18723289835686
216,1428.76363543605,0.432,2.85752727087209
247,1634.58701192691,0.494,3.26917402385382
212,1401.44992693706,0.424,2.80289985387412
190,1255.91082169366,0.38,2.51182164338732
371,2455.53737213982,0.742,4.91107474427964
342,2263.37084989847,0.684,4.52674169979694
297,1966.63578516219,0.594,3.93327157032438
100,660.09754647056,0.2,1.32019509294112
104,687.411254969545,0.208,1.37482250993909
392,2595.41962313372,0.784,5.19083924626743
399,2642.04704013168,0.798,5.28409408026337
473,3130.94862710932,0.946,6.26189725421864
136,898.891485709901,0.272,1.7977829714198
183,1209.28340469569,0.366,2.41856680939138
435,2880.84097937102,0.87,5.76168195874203
181,1195.6265504462,0.362,2.39125310089239
311,2057.54747340762,0.622,4.11509494681524
61,401.989898732234,0.122,0.803979797464469
488,3232.20346110525,0.976,6.4644069222105
472,3125.29177285983,0.944,6.25058354571966
450,2979.75266761644,0.9,5.95950533523288
233,1541.33217793097,0.466,3.08266435586194
160,1058.08744520279,0.32,2.11617489040559
387,2562.44906038524,0.774,5.12489812077048
96,632.783837971575,0.192,1.26556767594315
206,1362.82250993909,0.412,2.72564501987818
121,799.979797464469,0.242,1.59995959492894
340,2249.71399564898,0.68,4.49942799129796
361,2389.59624664287,0.722,4.77919249328574
338,2238.40028715,0.676,4.47680057429999
388,2568.10591463473,0.776,5.13621182926947
468,3097.97806436085,0.936,6.19595612872169
66,434.960461480712,0.132,0.869920922961423
249,1648.2438661764,0.498,3.2964877323528
71,467.931024229189,0.142,0.935862048458378
256,1694.87128317437,0.512,3.38974256634874
366,2422.56680939134,0.732,4.84513361878269
356,2356.6256838944,0.712,4.7132513677888
341,2257.71399564898,0.682,4.51542799129796
482,3191.23289835678,0.964,6.38246579671355
500,3311.80144085169,1,6.62360288170337
393,2601.07647738321,0.786,5.20215295476642
484,3204.88975260627,0.968,6.40977950521253
58,382.676190233249,0.116,0.765352380466499
375,2482.8510806388,0.75,4.9657021612776
109,720.381817718022,0.218,1.44076363543604
437,2894.49783362051,0.874,5.78899566724101
79,520.215295476651,0.158,1.0404305909533
90,594.156420973605,0.18,1.18831284194721
409,2707.98816562864,0.818,5.41597633125727
466,3086.66435586186,0.932,6.17332871172373
64,421.303607231219,0.128,0.842607214462438
280,1851.72409691676,0.56,3.70344819383351
345,2282.68455839745,0.69,4.56536911679491
159,1050.08744520279,0.318,2.10017489040559
188,1242.25396744417,0.376,2.48450793488833
171,1129.68542494924,0.342,2.25937084989848
442,2927.46839636898,0.884,5.85493679273796
153,1011.46002820483,0.306,2.02292005640965
234,1546.98903218046,0.468,3.09397806436092
362,2395.25310089236,0.724,4.79050620178473
351,2323.65512114593,0.702,4.64731024229185
295,1952.9789309127,0.59,3.90595786182539
358,2370.28253814389,0.716,4.74056507628778
145,959.175756957363,0.29,1.91835151391473
423,2801.24299962457,0.846,5.60248599924914
221,1461.73419818452,0.442,2.92346839636904
237,1568.64588642995,0.474,3.13729177285991
50,328.04877323528,0.1,0.656097546470559
277,1832.41038841777,0.554,3.66482077683555
201,1329.85194719061,0.402,2.65970389438123
460,3045.69379311339,0.92,6.09138758622678
400,2647.70389438118,0.8,5.29540778876235
418,2768.2724368761,0.836,5.53654487375219
191,1263.91082169366,0.382,2.52782164338732
69,454.274169979696,0.138,0.908548339959393
200,1321.85194719061,0.4,2.64370389438123
269,1780.12611717031,0.538,3.56025223434062
499,3303.80144085169,0.998,6.60760288170337
68,448.617315730204,0.136,0.897234631460408
51,336.04877323528,0.102,0.672097546470559
54,355.362481734265,0.108,0.710724963468529
283,1873.38095116625,0.566,3.7467619023325
477,3158.2623356083,0.954,6.3165246712166
258,1706.18499167336,0.516,3.41236998334671
254,1681.21442892488,0.508,3.36242885784976
148,978.489465456348,0.296,1.9569789309127
209,1382.13621843808,0.418,2.76427243687615
290,1920.00836816422,0.58,3.84001673632844
196,1296.88138444214,0.392,2.59376276888427
207,1368.47936418858,0.414,2.73695872837717
116,767.009234715992,0.232,1.53401846943198
327,2164.45916165305,0.654,4.3289183233061
251,1659.55757467539,0.502,3.31911514935077
195,1288.88138444214,0.39,2.57776276888427
213,1409.44992693706,0.426,2.81889985387412
379,2507.82164338728,0.758,5.01564328677455
325,2150.80230740356,0.65,4.30160461480711
93,613.47012947259,0.186,1.22694025894518
309,2043.89061915813,0.618,4.08778123831626
419,2773.92929112559,0.838,5.54785858225118
367,2430.56680939134,0.734,4.86113361878269
462,3059.35064736288,0.924,6.11870129472576
105,693.068109219037,0.21,1.38613621843807
346,2290.68455839745,0.692,4.58136911679491
267,1766.46926292082,0.534,3.53293852584164
493,3265.17402385372,0.986,6.53034804770744
228,1508.36161518249,0.456,3.01672323036498
306,2024.57691065914,0.612,4.04915382131829
222,1467.39105243401,0.444,2.93478210486803
412,2727.30187412762,0.824,5.45460374825524
177,1170.65598769772,0.354,2.34131197539544
498,3298.14458660219,0.996,6.59628917320439
150,992.14631970584,0.3,1.98429263941168
449,2971.75266761644,0.898,5.94350533523288
402,2661.36074863067,0.804,5.32272149726133
140,923.862048458378,0.28,1.84772409691676
471,3119.63491861034,0.942,6.23926983722067
273,1807.4398256693,0.546,3.61487965133859
288,1906.35151391473,0.576,3.81270302782945
