r,C,r_scaled,C_scaled
398,2634.04704013168,0.796,5.26809408026337
232,1535.67532368148,0.464,3.07135064736295
469,3105.97806436085,0.938,6.21195612872169
375,2482.8510806388,0.75,4.9657021612776
484,3204.88975260627,0.968,6.40977950521253
334,2211.08657865101,0.668,4.42217315730203
433,2867.18412512152,0.866,5.73436825024305
476,3152.60548135881,0.952,6.30521096271762
113,745.352380466499,0.226,1.490704760933
367,2430.56680939134,0.734,4.86113361878269
277,1832.41038841777,0.554,3.66482077683555
412,2727.30187412762,0.824,5.45460374825524
205,1354.82250993909,0.41,2.70964501987818
499,3303.80144085169,0.998,6.60760288170337
390,2581.76276888422,0.78,5.16352553776845
466,3086.66435586186,0.932,6.17332871172373
477,3158.2623356083,0.954,6.3165246712166
456,3018.38008461441,0.912,6.03676016922881
272,1799.4398256693,0.544,3.59887965133859
330,2183.77287015203,0.66,4.36754574030406
410,2713.64501987813,0.82,5.42729003975625
190,1255.91082169366,0.38,2.51182164338732
478,3163.91918985779,0.956,6.32783837971559
158,1044.4305909533,0.316,2.08886118190661
486,3218.54660685576,0.972,6.43709321371152
300,1985.94949366117,0.6,3.97189898732235
148,978.489465456348,0.296,1.9569789309127
65,426.960461480712,0.13,0.853920922961423
143,945.518902707871,0.286,1.89103780541574
187,1236.59711319467,0.374,2.47319422638935
120,791.979797464469,0.24,1.58395959492894
250,1653.90072042589,0.5,3.30780144085179
266,1760.81240867133,0.532,3.52162481734265
328,2170.11601590254,0.656,4.34023203180508
227,1502.704760933,0.454,3.005409521866
219,1448.07734393503,0.438,2.89615468787006
167,1104.71486220076,0.334,2.20942972440153
376,2488.50793488829,0.752,4.97701586977658
438,2900.15468787,0.876,5.80030937574
424,2806.89985387406,0.848,5.61379970774813
391,2587.41962313372,0.782,5.17483924626743
241,1593.61644917843,0.482,3.18723289835686
416,2754.6155826266,0.832,5.50923116525321
74,487.244732728174,0.148,0.974489465456348
274,1813.09667991879,0.548,3.62619335983758
381,2521.47849763677,0.762,5.04295699527353
150,992.14631970584,0.3,1.98429263941168
140,923.862048458378,0.28,1.84772409691676
201,1329.85194719061,0.402,2.65970389438123
342,2263.37084989847,0.684,4.52674169979694
397,2628.39018588219,0.794,5.25678037176438
343,2271.37084989847,0.686,4.54274169979694
242,1601.61644917843,0.484,3.20323289835686
275,1818.75353416828,0.55,3.63750706833656
175,1156.99913344823,0.35,2.31399826689645
489,3237.86031535474,0.978,6.47572063070948
177,1170.65598769772,0.354,2.34131197539544
377,2496.50793488829,0.754,4.99301586977658
389,2576.10591463473,0.778,5.15221182926947
335,2216.74343290051,0.67,4.43348686580101
237,1568.64588642995,0.474,3.13729177285991
450,2979.75266761644,0.9,5.95950533523288
200,1321.85194719061,0.4,2.64370389438123
475,3144.60548135881,0.95,6.28921096271762
101,665.754400720052,0.202,1.3315088014401
463,3065.00750161237,0.926,6.13001500322474
322,2131.48859890457,0.644,4.26297719780915
401,2655.70389438117,0.802,5.31140778876235
339,2244.05714139949,0.678,4.48811428279898
498,3298.14458660219,0.996,6.59628917320439
354,2342.96882964491,0.708,4.68593765928982
243,1607.27330342792,0.486,3.21454660685585
302,1999.60634791067,0.604,3.99921269582133
264,1747.15555442183,0.528,3.49431110884367
119,786.322943214977,0.238,1.57264588642995
318,2104.17489040559,0.636,4.20834978081118
360,2383.93939239338,0.72,4.76787878478676
392,2595.41962313372,0.784,5.19083924626743
482,3191.23289835678,0.964,6.38246579671355
455,3012.72323036491,0.91,6.02544646072983
117,772.666088965484,0.234,1.54533217793097
218,1442.42048968554,0.436,2.88484097937108
244,1615.27330342792,0.488,3.23054660685585
51,336.04877323528,0.102,0.672097546470559
99,654.440692221068,0.198,1.30888138444214
420,2779.58614537508,0.84,5.55917229075016
362,2395.25310089236,0.724,4.79050620178473
196,1296.88138444214,0.392,2.59376276888427
327,2164.45916165305,0.654,4.3289183233061
170,1124.02857069975,0.34,2.2480571413995
417,2760.2724368761,0.834,5.52054487375219
