r,A,r_scaled,A_scaled
270,230364,0.54,0.921456
265,209738.666666667,0.53,0.838954666666667
305,302641.333333333,0.61,1.21056533333333
225,159975,0.45,0.6399
260,223530.666666667,0.52,0.894122666666667
465,668856,0.93,2.675424
390,482664,0.78,1.930656
430,562096,0.86,2.248384
400,509866.666666667,0.8,2.03946666666667
280,243562.666666667,0.56,0.974250666666667
255,201144,0.51,0.804576
365,431649,0.73,1.726596
340,359130.666666667,0.68,1.43652266666667
500,776666.666666667,1,3.10666666666667
200,126400,0.4,0.5056
335,347149.333333333,0.67,1.38859733333333
245,186477.666666667,0.49,0.745910666666667
490,739508,0.98,2.958032
385,438746,0.77,1.754984
395,509681.666666667,0.79,2.03872666666667
485,693129.666666667,0.97,2.77251866666667
495,771012,0.99,3.084048
320,323584,0.64,1.294336
450,637200,0.9,2.5488
420,548016,0.84,2.192064
325,345041.666666667,0.65,1.38016666666667
405,507384,0.81,2.029536
460,668656,0.92,2.674624
410,540161.333333333,0.82,2.16064533333333
315,314874,0.63,1.259496
205,133919.666666667,0.41,0.535678666666667
435,585336,0.87,2.341344
350,388733.333333333,0.7,1.55493333333333
375,448125,0.75,1.7925
470,709825.333333333,0.94,2.83930133333333
480,697344,0.96,2.789376
425,582816.666666667,0.85,2.33126666666667
345,374532,0.69,1.498128
360,416448,0.72,1.665792
210,129948,0.42,0.519792
295,285442,0.59,1.141768
250,195000,0.5,0.78
70,15092,0.14,0.060368
95,28278.3333333333,0.19,0.113113333333333
140,60890.6666666667,0.28,0.243562666666667
105,35427,0.21,0.141708
160,79530.6666666667,0.32,0.318122666666667
90,26568,0.18,0.106272
135,60264,0.27,0.241056
180,101088,0.36,0.404352
80,19712,0.16,0.078848
85,21675,0.17,0.0867
195,119652,0.39,0.478608
175,100858.333333333,0.35,0.403433333333333
110,37106.6666666667,0.22,0.148426666666667
165,85668,0.33,0.342672
170,91709.3333333333,0.34,0.366837333333333
120,45312,0.24,0.181248
185,107238.333333333,0.37,0.428953333333333
130,52728,0.26,0.210912
65,13182,0.13,0.052728
145,66439,0.29,0.265756
190,117445.333333333,0.38,0.469781333333333
