r,C,r_scaled,C_scaled
247,1637.4154390516,0.494,3.2748308781032
427,2829.04198949786,0.854,5.65808397899571
435,2883.66940649584,0.87,5.76733881299167
496,3287.31615947761,0.992,6.57463231895522
360,2386.76781951809,0.72,4.77353563903617
54,358.190908859011,0.108,0.716381817718022
309,2046.71904628279,0.618,4.09343809256559
142,940.347329832617,0.284,1.88069465966523
459,3042.86536598875,0.918,6.0857307319775
156,1033.60216382856,0.312,2.06720432765711
368,2439.05209076556,0.736,4.87810418153111
241,1596.44487630312,0.482,3.19288975260625
127,841.435641587186,0.254,1.68287128317437
401,2658.53232150595,0.802,5.31706464301189
478,3166.74761698268,0.956,6.33349523396535
405,2683.50288425443,0.81,5.36700576850885
166,1099.54328932551,0.332,2.19908657865102
296,1961.46421228686,0.592,3.92292842457371
332,2200.25815152619,0.664,4.40051630305239
206,1365.65093706381,0.412,2.73130187412762
92,610.641702347845,0.184,1.22128340469569
375,2485.67950776353,0.75,4.97135901552706
495,3281.65930522812,0.99,6.56331861045624
99,657.269119345814,0.198,1.31453823869163
81,536.70057685089,0.162,1.07340115370178
178,1179.14126907195,0.356,2.3582825381439
452,2996.23794899078,0.904,5.99247589798155
210,1390.62149981228,0.42,2.78124299962457
163,1080.22958082653,0.326,2.16045916165305
295,1955.80735803737,0.59,3.91161471607473
107,709.553390593277,0.214,1.41910678118655
144,954.00418408211,0.288,1.90800836816422
312,2068.37590053228,0.624,4.13675180106457
71,470.759451353936,0.142,0.941518902707871
420,2782.41457249988,0.84,5.56482914499976
133,882.406204335663,0.266,1.76481240867133
293,1942.15050378787,0.586,3.88430100757575
355,2353.79725676961,0.71,4.70759451353921
395,2617.56175875746,0.79,5.23512351751492
168,1113.200143575,0.336,2.22640028715
177,1173.48441482246,0.354,2.34696882964492
125,827.778787337693,0.25,1.65555757467539
358,2373.11096526859,0.716,4.74622193053719
140,926.690475583125,0.28,1.85338095116625
159,1052.91587232754,0.318,2.10583174465508
222,1470.21947955872,0.444,2.94043895911744
383,2537.963779011,0.766,5.075927558022
274,1815.92510704346,0.548,3.63185021408693
315,2087.68960903127,0.63,4.17537921806254
98,649.269119345814,0.196,1.29853823869163
300,1988.77792078584,0.6,3.97755584157168
255,1689.69971029906,0.51,3.37939942059811
115,761.837661840739,0.23,1.52367532368148
52,344.534054609519,0.104,0.689068109219037
169,1121.200143575,0.338,2.24240028715
53,350.190908859011,0.106,0.700381817718022
259,1717.01341879804,0.518,3.43402683759608
74,490.07315985292,0.148,0.980146319705841
240,1590.78802205363,0.48,3.18157604410727
186,1233.76868606992,0.372,2.46753737213983
190,1258.73924881839,0.38,2.51747849763678
340,2252.54242277366,0.68,4.50508484554732
213,1412.27835406177,0.426,2.82455670812355
282,1868.20937829092,0.564,3.73641875658185
176,1165.48441482246,0.352,2.33096882964492
317,2101.34646328076,0.634,4.20269292656152
91,602.641702347845,0.182,1.20528340469569
337,2233.22871427467,0.674,4.46645742854935
468,3100.80649148571,0.936,6.20161298297143
267,1769.2976900455,0.534,3.53859538009099
376,2491.33636201302,0.752,4.98267272402605
370,2452.70894501505,0.74,4.9054178900301
430,2850.69884374735,0.86,5.7013976874947
310,2054.71904628279,0.62,4.10943809256559
467,3095.14963723622,0.934,6.19029927447244
351,2326.48354827062,0.702,4.65296709654124
367,2433.39523651606,0.734,4.86679047303213
69,457.102597104443,0.138,0.914205194208886
323,2139.97388027873,0.646,4.27994776055746
262,1736.32712729702,0.524,3.47265425459404
121,802.808224589216,0.242,1.60561644917843
294,1947.80735803737,0.588,3.89561471607473
170,1126.85699782449,0.34,2.25371399564899
215,1425.93520831126,0.43,2.85187041662253
363,2406.08152801707,0.726,4.81216305603415
112,742.523953341754,0.224,1.48504790668351
146,967.661038331602,0.292,1.9353220766632
466,3089.49278298673,0.932,6.17898556597345
433,2870.01255224634,0.866,5.74002510449268
248,1643.07229330109,0.496,3.28614458660218
482,3194.06132548166,0.964,6.38812265096333
202,1338.33722856483,0.404,2.67667445712966
101,668.582827844799,0.202,1.3371656556896
414,2743.7871555019,0.828,5.4875743110038
273,1810.26825279397,0.546,3.62053650558794
73,484.416305603428,0.146,0.968832611206856
445,2949.6105319928,0.89,5.8992210639856
224,1483.87633380821,0.448,2.96775266761642
79,523.043722601398,0.158,1.0460874452028
93,616.298556597337,0.186,1.23259711319467
211,1398.62149981228,0.422,2.79724299962457
216,1431.59206256076,0.432,2.86318412512151
444,2941.6105319928,0.888,5.8832210639856
449,2974.58109474128,0.898,5.94916218948256
302,2002.43477503533,0.604,4.00486955007067
371,2458.36579926454,0.742,4.91673159852909
469,3108.80649148571,0.938,6.21761298297143
265,1755.64083579601,0.53,3.51128167159201
235,1557.81745930516,0.47,3.11563491861032
103,682.239682094292,0.206,1.36447936418858
428,2837.04198949786,0.856,5.67408397899572
308,2041.0621920333,0.616,4.0821243840666
236,1563.47431355465,0.472,3.1269486271093
182,1206.45497757093,0.364,2.41290995514187
416,2757.4440097514,0.832,5.51488801950279
149,986.974746830587,0.298,1.97394949366117
497,3292.9730137271,0.994,6.58594602745421
275,1821.58196129296,0.55,3.64316392258591
483,3202.06132548166,0.966,6.40412265096333
276,1829.58196129296,0.552,3.65916392258591
66,437.788888605458,0.132,0.875577777210916
454,3009.89480324027,0.908,6.01978960648054
264,1749.98398154651,0.528,3.49996796309303
152,1006.28845532957,0.304,2.01257691065914
476,3155.43390848369,0.952,6.31086781696738
209,1384.96464556279,0.418,2.76992929112558
329,2180.94444302721,0.658,4.36188888605442
299,1980.77792078584,0.598,3.96155584157168
426,2823.38513524836,0.852,5.64677027049673
68,451.445742854951,0.136,0.902891485709901
311,2060.37590053228,0.622,4.12075180106457
289,1914.83679528889,0.578,3.82967359057778
457,3029.20851173926,0.914,6.05841702347852
201,1332.68037431534,0.402,2.66536074863067
184,1220.11183182043,0.368,2.44022366364085
195,1291.70981156686,0.39,2.58341962313373
90,596.984848098352,0.18,1.1939696961967
171,1132.51385207399,0.342,2.26502770414797
256,1697.69971029906,0.512,3.39539942059811
460,3048.52222023825,0.92,6.09704444047649
352,2332.14040252011,0.704,4.66428080504022
232,1538.50375080618,0.464,3.07700750161235
