r,A,r_scaled,A_scaled
260,214156.8,0.52,0.8566272
270,230364,0.54,0.921456
265,219382.9,0.53,0.8775316
310,304829.2,0.62,1.2193168
465,670297.5,0.93,2.68119
385,464833.6,0.77,1.8593344
335,358222.2,0.67,1.4328888
500,791000,1,3.164
490,755834.8,0.98,3.0233392
365,426320,0.73,1.70528
250,199250,0.5,0.797
370,434246.8,0.74,1.7369872
400,494080,0.8,1.97632
390,493412.4,0.78,1.9736496
395,478060.6,0.79,1.9122424
340,359284.8,0.68,1.4371392
275,245630,0.55,0.98252
290,262055.6,0.58,1.0482224
210,139708.8,0.42,0.5588352
485,746133.7,0.97,2.9845348
495,756637.2,0.99,3.0265488
320,321126.4,0.64,1.2845056
450,656100,0.9,2.6244
420,550368,0.84,2.201472
325,329972.5,0.65,1.31989
405,525536.1,0.81,2.1021444
475,701242.5,0.95,2.80497
245,185837.4,0.49,0.7433496
430,590200.8,0.86,2.3608032
205,133135.2,0.41,0.5325408
435,584326.8,0.87,2.3373072
350,373870,0.7,1.49548
410,533885.6,0.82,2.1355424
470,698044,0.94,2.792176
480,729907.2,0.96,2.9196288
425,562827.5,0.85,2.25131
345,382308.3,0.69,1.5292332
360,418348.8,0.72,1.6733952
215,144776.7,0.43,0.5791068
300,272880,0.6,1.09152
255,211461.3,0.51,0.8458452
375,453937.5,0.75,1.81575
70,15621.2,0.14,0.0624848
95,29204.9,0.19,0.1168196
140,63425.6,0.28,0.2537024
105,33957,0.21,0.135828
200,120000,0.4,0.48
90,26341.2,0.18,0.1053648
135,57007.8,0.27,0.2280312
180,102513.6,0.36,0.4100544
80,19865.6,0.16,0.0794624
85,22773.2,0.17,0.0910928
195,122440.5,0.39,0.489762
175,96407.5,0.35,0.38563
110,37945.6,0.22,0.1517824
165,87120,0.33,0.34848
170,90052.4,0.34,0.3602096
120,45849.6,0.24,0.1833984
185,107466.5,0.37,0.429866
130,53133.6,0.26,0.2125344
65,13367.9,0.13,0.0534716
145,65766.2,0.29,0.2630648
190,115231.2,0.38,0.4609248
