r,A,r_scaled,A_scaled
245,190879.5,0.49,0.763518
240,180864,0.48,0.723456
290,263737.6,0.58,1.0549504
280,248057.6,0.56,0.9922304
475,678680,0.95,2.71472
430,598336.4,0.86,2.3933456
210,137062.8,0.42,0.5482512
480,711475.2,0.96,2.8459008
485,745192.8,0.97,2.9807712
315,309185.1,0.63,1.2367404
325,332085,0.65,1.32834
220,151201.6,0.44,0.6048064
395,479308.8,0.79,1.9172352
410,512368.8,0.82,2.0494752
440,602483.2,0.88,2.4099328
455,645089.9,0.91,2.5803596
235,172964.7,0.47,0.6918588
375,440437.5,0.75,1.76175
265,219102,0.53,0.876408
470,727202.8,0.94,2.9088112
460,675427.2,0.92,2.7017088
310,303291.6,0.62,1.2131664
255,205999.2,0.51,0.8239968
465,689325.3,0.93,2.7573012
380,447640,0.76,1.79056
355,405800.5,0.71,1.623202
330,349351.2,0.66,1.3974048
200,126560,0.4,0.50624
300,285120,0.6,1.14048
305,296935.8,0.61,1.1877432
285,256995.9,0.57,1.0279836
340,367145.6,0.68,1.4685824
370,420556.8,0.74,1.6822272
250,193750,0.5,0.775
415,543542.1,0.83,2.1741684
400,519680,0.8,2.07872
405,517006.8,0.81,2.0680272
270,230655.6,0.54,0.9226224
495,789960.6,0.99,3.1598424
215,145331.4,0.43,0.5813256
390,484286.4,0.78,1.9371456
345,379451.7,0.69,1.5178068
165,86684.4,0.33,0.3467376
195,122136.3,0.39,0.4885452
160,79052.8,0.32,0.3162112
95,27760.9,0.19,0.1110436
110,38187.6,0.22,0.1527504
90,25855.2,0.18,0.1034208
130,53066,0.26,0.212264
50,7800,0.1,0.0312
175,97020,0.35,0.38808
150,73170,0.3,0.29268
135,55768.5,0.27,0.223074
105,34883.1,0.21,0.1395324
100,31800,0.2,0.1272
180,101347.2,0.36,0.4053888
120,44467.2,0.24,0.1778688
80,19609.6,0.16,0.0784384
185,111436.6,0.37,0.4457464
190,115086.8,0.38,0.4603472
70,15582,0.14,0.062328
125,49937.5,0.25,0.19975
140,62328,0.28,0.249312
