r,A,r_scaled,A_scaled
345,371992.8,0.69,1.4879712
465,678658.2,0.93,2.7146328
370,422382.133333333,0.74,1.68952853333333
440,607645.866666667,0.88,2.43058346666667
335,354930.266666667,0.67,1.41972106666667
355,395382.433333333,0.71,1.58152973333333
475,720195,0.95,2.88078
435,593409.6,0.87,2.3736384
425,574628.333333333,0.85,2.29851333333333
480,736972.8,0.96,2.9478912
285,255046.5,0.57,1.020186
360,406080,0.72,1.62432
240,180710.4,0.48,0.7228416
255,204438.6,0.51,0.8177544
415,533667.866666667,0.83,2.13467146666667
250,197166.666666667,0.5,0.788666666666667
325,332507.5,0.65,1.33003
330,348770.4,0.66,1.3950816
265,220974.666666667,0.53,0.883898666666667
410,530299.466666667,0.82,2.12119786666667
400,499200,0.8,1.9968
260,211903.466666667,0.52,0.847613866666667
340,360517.866666667,0.68,1.44207146666667
300,283800,0.6,1.1352
445,623382.7,0.89,2.4935308
470,702462,0.94,2.809848
225,157275,0.45,0.6291
220,150556.266666667,0.44,0.602225066666667
245,187758.2,0.49,0.7510328
320,323310.933333333,0.64,1.29324373333333
490,747511.333333333,0.98,2.99004533333333
280,242935.466666667,0.56,0.971741866666667
375,443437.5,0.75,1.77375
365,414063.3,0.73,1.6562532
205,132182.633333333,0.41,0.528730533333333
270,228906,0.54,0.915624
290,262167.733333333,0.58,1.04867093333333
235,175173.7,0.47,0.7006948
450,636660,0.9,2.54664
350,382526.666666667,0.7,1.53010666666667
210,140238,0.42,0.560952
385,464635.966666667,0.77,1.85854386666667
90,25304.4,0.18,0.1012176
85,22802.1,0.17,0.0912084
195,120564.6,0.39,0.4822584
75,17602.5,0.15,0.07041
165,84361.2,0.33,0.3374448
185,109520,0.37,0.43808
130,53043.4666666667,0.26,0.212173866666667
140,62354.1333333333,0.28,0.249416533333333
95,28302.4,0.19,0.1132096
170,91169.8666666667,0.34,0.364679466666667
70,15065.8666666667,0.14,0.0602634666666667
200,124533.333333333,0.4,0.498133333333333
150,69360,0.3,0.27744
160,80247.4666666667,0.32,0.320989866666667
55,9631.6,0.11,0.0385264
175,96366.6666666667,0.35,0.385466666666667
125,49062.5,0.25,0.19625
120,44928,0.24,0.179712
110,38655.4666666667,0.22,0.154621866666667
105,34456.8,0.21,0.1378272
135,56837.7,0.27,0.2273508
