r,A,r_scaled,A_scaled
245,189054.74,0.49,0.75621896
240,181854.72,0.48,0.72741888
290,266563.36,0.58,1.06625344
280,245109.76,0.56,0.98043904
475,716946,0.95,2.867784
430,578071.36,0.86,2.31228544
210,139338.36,0.42,0.55735344
480,716451.84,0.96,2.86580736
485,740017.85,0.97,2.9600714
315,313273.17,0.63,1.25309268
325,328620.5,0.65,1.314482
220,151066.08,0.44,0.60426432
395,493351.05,0.79,1.9734042
410,529380.52,0.82,2.11752208
440,610227.2,0.88,2.4409088
455,648153.87,0.91,2.59261548
235,173163.51,0.47,0.69265404
375,438468.75,0.75,1.753875
265,219663.8,0.53,0.8786552
470,692830.76,0.94,2.77132304
460,661715.52,0.92,2.64686208
310,302715,0.62,1.21086
255,204464.61,0.51,0.81785844
465,679032.99,0.93,2.71613196
380,452953.92,0.76,1.81181568
355,398642.28,0.71,1.59456912
330,342033.12,0.66,1.36813248
200,125888,0.4,0.503552
300,281052,0.6,1.124208
305,293363.64,0.61,1.17345456
285,256573.53,0.57,1.02629412
340,364463.68,0.68,1.45785472
370,433534.92,0.74,1.73413968
250,196550,0.5,0.7862
415,538788.69,0.83,2.15515476
400,500416,0.8,2.001664
405,515169.72,0.81,2.06067888
270,226252.44,0.54,0.90500976
495,763497.9,0.99,3.0539916
215,145867.61,0.43,0.58347044
390,476803.08,0.78,1.90721232
345,373643.28,0.69,1.49457312
165,85867.65,0.33,0.3434706
195,120554.46,0.39,0.48221784
160,80138.24,0.32,0.32055296
95,28454.02,0.19,0.11381608
110,38148.88,0.22,0.15259552
90,25521.48,0.18,0.10208592
130,53147.12,0.26,0.21258848
50,7795,0.1,0.03118
175,96664.75,0.35,0.386659
150,70488,0.3,0.281952
135,57175.47,0.27,0.22870188
105,34799.31,0.21,0.13919724
100,31588,0.2,0.126352
180,102189.6,0.36,0.4087584
120,45538.56,0.24,0.18215424
80,20008.96,0.16,0.08003584
185,107151.63,0.37,0.42860652
190,113368.44,0.38,0.45347376
70,15335.04,0.14,0.06134016
125,49562.5,0.25,0.19825
140,61504.8,0.28,0.2460192
