x,y
0.892782838965199,2.39423149381807
0.994954973922556,2.97054883657959
0.48538557090116,0.553824020477768
0.863267156231807,2.23940712901745
0.87840146053508,2.326962235252
0.507954455682987,0.633003653008765
0.589515361278092,0.96806359460929
0.742324027578497,1.62675397999367
0.660203240653595,1.25519208158668
0.897841193200015,2.42859822150219
0.49282420077027,0.576293557903102
0.83926995370503,2.11359326730239
0.871071752566412,2.28051428261841
0.67908496813806,1.3385380768968
0.689435292822046,1.38687541041164
0.66747113441465,1.28405922695835
0.746665383571137,1.65038571189311
0.904884082220906,2.4619077669629
0.573839731781669,0.88349995584501
0.555328280457914,0.83995912966807
0.997304325456407,2.96584116541569
0.970031616729699,2.82375983721174
0.898447323543228,2.43085916505869
0.690411717021098,1.39116963696694
0.637041950895005,1.1694306826985
0.505301723957668,0.622779847553868
0.73082193347198,1.56295548593772
0.935761612344422,2.62238400931785
0.786380891123033,1.84407007059234
0.901016219007325,2.44335071116612
0.550253588962487,0.780272542605917
0.736883295577431,1.60351782140778
0.850906258845193,2.15155724732738
0.68374975988816,1.35930026444269
0.982062182846508,2.88830865168834
0.94064334870346,2.66163380758534
0.565079878347497,0.854675956921416
0.505168669161,0.610033186074382
0.71019063876485,1.48122765135446
0.849053242173536,2.1557871964315
0.729484718166983,1.57913355561582
0.616497698992723,1.05806410964373
0.495085629865101,0.573533417016248
0.720246328376348,1.52051674055188
0.959355458132622,2.7664045559368
0.960311932005133,2.77465940560541
0.780421096263649,1.80490188481009
0.986388818820188,2.9279386266305
0.635537247469433,1.14099754434287
0.679447260535996,1.32200628421103
0.934248247618903,2.63734137438731
0.694372748348104,1.39937048809491
0.788663566014107,1.8645824693949
0.897409991313429,2.43237227162256
0.698563457326295,1.41061522814805
0.975629383686757,2.86202393390246
0.974766510992668,2.86040212485936
0.804833872618542,1.91845752728259
0.739186125686013,1.60509013297389
0.765610259848465,1.73277665940468
0.551788263279846,0.788164441378291
0.941215584492877,2.67606829439271
0.611868022294654,1.05968200459714
0.647647525951102,1.18959004405457
0.652642466897444,1.21857477049923
0.571897963793901,0.885705221114599
0.632945508525216,1.12671875686098
0.900055332994114,2.42431581414556
0.64452048933344,1.17791940865536
0.997744549064778,2.99718786225843
0.969989723511967,2.79862461215001
0.748795932041852,1.64290127199245
0.634304338895857,1.14744106678746
0.667472502527513,1.26347596428249
0.604091601261912,1.02743982955103
0.607231553926706,1.03405134132345
0.728729413695973,1.56357531118537
0.542471164158765,0.752367910543467
0.648786799818644,1.20240164668317
0.630798647473938,1.10273110926475
0.848496488690607,2.15554606492562
0.914013532881631,2.49557925024654
0.977518874675743,2.86796552687428
0.804551437871787,1.93133935156252
0.886265940445599,2.36481130723097
0.565577104951058,0.862149237203233
0.814835789527202,1.99301661802628
0.473593221266565,0.519416732754951
0.730481849392169,1.57206525622158
0.482513677553513,0.533298075867567
0.559281320105903,0.8389665834122
0.708511525163665,1.46077433045105
0.844219848906724,2.1443518043653
0.515094049049119,0.66274772848814
0.624528869811692,1.08484655890778
0.73547097422903,1.58424329833505
0.924502598552267,2.57709034414338
0.594384921991446,0.976371780278131
0.537709184241346,0.746251153931563
0.984169484108765,2.90192966154829
0.747262380899518,1.65135733661247
0.739802214661521,1.61660115558526
0.66261018610681,1.26603204217285
0.799770258273822,1.91656699805694
0.909167933235489,2.4689784819678
0.912659424316445,2.49238139238243
0.637416484596867,1.15593527485771
0.899552851868585,2.44535432526262
0.511234169132651,0.644760668020965
0.706225232550048,1.46370390859905
0.573831918450926,0.882171018157522
0.707305699916233,1.47115063008413
0.884296453038369,2.3418321824957
0.671476218230778,1.29099260847013
0.79217773619675,1.85642585121198
0.494004179022277,0.589320074782235
0.775303356710497,1.77195029667929
0.639842838812546,1.17359731213633
0.71977423537512,1.52734651669913
0.583746626313658,0.91353069416593
0.788246902072917,1.83818386833128
0.723962424194423,1.55890083680164
0.864484412998187,2.2406664506608
0.550080713140816,0.78209268474562
0.702933319705973,1.44511364599672
0.644280135465916,1.18099605969928
0.565276313836349,0.846361760490662
0.86160110536106,2.23327439997693
0.908827162305278,2.50398694525971
0.703292502417831,1.4527499152487
0.876574079914286,2.31853764909213
0.966152927822505,2.81539320279444
0.688507479936121,1.38574319749666
0.694153847496097,1.40125378645032
0.998137949033705,2.99486366133961
0.727981767024836,1.56502899910603
0.760916310716847,1.69077425167924
0.772426066814189,1.78527280186706
0.832851693421999,2.07869818236583
0.583064310989838,0.91757007765942
0.951279494888745,2.70902326110958
0.50231136451583,0.596070147394511
0.671546686287758,1.31463161472276
0.585103720233358,0.960953593045537
0.719813500400546,1.50885602774708
0.66124849936983,1.2556131584477
0.779051531003346,1.80676004788514
0.834431979262471,2.09007143938997
0.687779672764139,1.39228092064375
0.992857433386546,2.97371649248918
0.805540030265944,1.93884907046669
0.564744196629498,0.842102228399023
0.822647494647022,2.03172993623588
0.762727490515787,1.73912076013133
0.921680330262371,2.55683949843864
0.778845043749942,1.80698996630781
0.608386978790344,1.03364846144142
0.983856094062261,2.91190205376132
0.529192818109502,0.694639301037962
0.879027916993493,2.32194282016037
0.974804649583439,2.84790208351671
0.557060680145892,0.821763700159542
0.954663547666121,2.72542673788415
0.827965747950583,2.04560145455063
