r,C,r_scaled,C_scaled
225,1489.04790668351,0.45,2.97809581336701
154,1017.11688245432,0.308,2.03423376490864
393,2601.07647738321,0.786,5.20215295476642
300,1985.94949366117,0.6,3.97189898732235
452,2993.40952186593,0.904,5.98681904373186
220,1456.07734393503,0.44,2.91215468787006
99,654.440692221068,0.198,1.30888138444214
371,2455.53737213982,0.742,4.91107474427964
500,3311.80144085169,1,6.62360288170337
321,2123.48859890457,0.642,4.24697719780915
203,1343.50880144011,0.406,2.68701760288021
135,890.891485709901,0.27,1.7817829714198
149,984.14631970584,0.298,1.96829263941168
239,1579.95959492894,0.478,3.15991918985788
301,1991.60634791067,0.602,3.98321269582133
243,1607.27330342792,0.486,3.21454660685585
52,341.705627484772,0.104,0.683411254969544
167,1104.71486220076,0.334,2.20942972440153
308,2038.23376490864,0.616,4.07646752981727
100,660.09754647056,0.2,1.32019509294112
143,945.518902707871,0.286,1.89103780541574
124,819.293505963454,0.248,1.63858701192691
165,1091.05800795127,0.33,2.18211601590254
236,1560.64588642995,0.472,3.12129177285991
411,2721.64501987813,0.822,5.44329003975626
229,1514.01846943198,0.458,3.02803693886397
183,1209.28340469569,0.366,2.41856680939138
302,1999.60634791067,0.604,3.99921269582133
103,679.411254969545,0.206,1.35882250993909
270,1785.7829714198,0.54,3.57156594283961
230,1522.01846943198,0.46,3.04403693886397
223,1475.39105243401,0.446,2.95078210486803
410,2713.64501987813,0.82,5.42729003975625
114,753.352380466499,0.228,1.506704760933
111,731.695526217007,0.222,1.46339105243401
342,2263.37084989847,0.684,4.52674169979694
104,687.411254969545,0.208,1.37482250993909
268,1774.46926292082,0.536,3.54893852584164
485,3210.54660685576,0.97,6.42109321371152
388,2568.10591463473,0.776,5.13621182926947
278,1840.41038841777,0.556,3.68082077683555
119,786.322943214977,0.238,1.57264588642995
418,2768.2724368761,0.836,5.53654487375219
81,533.872149726143,0.162,1.06774429945229
499,3303.80144085169,0.998,6.60760288170337
437,2894.49783362051,0.874,5.78899566724101
375,2482.8510806388,0.75,4.9657021612776
491,3251.51716960423,0.982,6.50303433920846
84,553.185858225128,0.168,1.10637171645026
487,3224.20346110525,0.974,6.4484069222105
252,1667.55757467539,0.504,3.33511514935077
334,2211.08657865101,0.668,4.42217315730203
285,1887.03780541574,0.57,3.77407561083148
169,1118.37171645026,0.338,2.23674343290051
404,2675.01760288016,0.808,5.35003520576032
339,2244.05714139949,0.678,4.48811428279898
142,937.518902707871,0.284,1.87503780541574
147,970.489465456348,0.294,1.9409789309127
148,978.489465456348,0.296,1.9569789309127
310,2051.89061915813,0.62,4.10378123831626
405,2680.67445712965,0.81,5.3613489142593
197,1302.53823869163,0.394,2.60507647738326
251,1659.55757467539,0.502,3.31911514935077
455,3012.72323036491,0.91,6.02544646072983
97,640.783837971575,0.194,1.28156767594315
96,632.783837971575,0.192,1.26556767594315
379,2507.82164338728,0.758,5.01564328677455
80,528.215295476651,0.16,1.0564305909533
312,2065.54747340762,0.624,4.13109494681524
366,2422.56680939134,0.732,4.84513361878269
357,2362.28253814389,0.714,4.72456507628778
138,912.548339959393,0.276,1.82509667991879
466,3086.66435586186,0.932,6.17332871172373
451,2985.40952186593,0.902,5.97081904373186
121,799.979797464469,0.242,1.59995959492894
444,2938.78210486797,0.888,5.87756420973593
469,3105.97806436085,0.938,6.21195612872169
107,706.72496346853,0.214,1.41344992693706
136,898.891485709901,0.272,1.7977829714198
295,1952.9789309127,0.59,3.90595786182539
462,3059.35064736288,0.924,6.11870129472576
478,3163.91918985779,0.956,6.32783837971559
113,745.352380466499,0.226,1.490704760933
415,2746.6155826266,0.83,5.49323116525321
228,1508.36161518249,0.456,3.01672323036498
378,2502.16478913778,0.756,5.00432957827557
369,2441.88051789033,0.738,4.88376103578065
146,964.832611206856,0.292,1.92966522241371
132,871.577777210916,0.264,1.74315555442183
193,1275.22453019264,0.386,2.55044906038529
489,3237.86031535474,0.978,6.47572063070948
221,1461.73419818452,0.442,2.92346839636904
460,3045.69379311339,0.92,6.09138758622678
141,931.862048458378,0.282,1.86372409691676
118,778.322943214977,0.236,1.55664588642995
353,2337.31197539542,0.706,4.67462395079083
218,1442.42048968554,0.436,2.88484097937108
140,923.862048458378,0.28,1.84772409691676
152,1003.46002820483,0.304,2.00692005640965
324,2145.14545315407,0.648,4.29029090630813
434,2872.84097937102,0.868,5.74568195874203
275,1818.75353416828,0.55,3.63750706833656
95,627.126983722083,0.19,1.25425396744417
341,2257.71399564898,0.682,4.51542799129796
431,2853.52727087203,0.862,5.70705454174406
151,997.803173955333,0.302,1.99560634791067
382,2529.47849763677,0.764,5.05895699527353
305,2018.92005640965,0.61,4.0378401128193
403,2667.01760288016,0.806,5.33403520576032
397,2628.39018588219,0.794,5.25678037176438
233,1541.33217793097,0.466,3.08266435586194
442,2927.46839636898,0.884,5.85493679273796
