r,A,r_scaled,A_scaled
480,719769.6,0.96,2.8790784
245,185357.2,0.49,0.7414288
365,408734.3,0.73,1.6349372
370,444651.2,0.74,1.7786048
440,617971.2,0.88,2.4718848
435,591138.9,0.87,2.3645556
415,554564.5,0.83,2.218258
420,550368,0.84,2.201472
395,490542.6,0.79,1.9621704
490,771201.2,0.98,3.0848048
345,374214.6,0.69,1.4968584
330,341510.4,0.66,1.3660416
240,182937.6,0.48,0.7317504
205,132462.8,0.41,0.5298512
295,274650.9,0.59,1.0986036
425,567885,0.85,2.27154
220,149652.8,0.44,0.5986112
315,317520,0.63,1.27008
400,501760,0.8,2.00704
265,223596.4,0.53,0.8943856
255,203138.1,0.51,0.8125524
445,637640.5,0.89,2.550562
300,273960,0.6,1.09584
485,736724.7,0.97,2.9468988
215,149399.2,0.43,0.5975968
460,666963.2,0.92,2.6678528
230,162085.6,0.46,0.6483424
275,245630,0.55,0.98252
385,450604,0.77,1.802416
225,159367.5,0.45,0.63747
405,505197,0.81,2.020788
465,661648.5,0.93,2.646594
310,308288.8,0.62,1.2331552
340,375931.2,0.68,1.5037248
320,322355.2,0.64,1.2894208
290,258018.8,0.58,1.0320752
500,775000,1,3.1
270,228906,0.54,0.915624
360,402796.8,0.72,1.6111872
380,458614.4,0.76,1.8344576
285,257970.6,0.57,1.0318824
390,484894.8,0.78,1.9395792
180,103550.4,0.36,0.4142016
150,70560,0.3,0.28224
100,31480,0.2,0.12592
50,7800,0.1,0.0312
135,56716.2,0.27,0.2268648
115,41420.7,0.23,0.1656828
65,12894.7,0.13,0.0515788
75,17865,0.15,0.07146
190,114653.6,0.38,0.4586144
130,52457.6,0.26,0.2098304
140,59819.2,0.28,0.2392768
90,25174.8,0.18,0.1006992
175,98857.5,0.35,0.39543
55,9631.6,0.11,0.0385264
120,45504,0.24,0.182016
110,37558.4,0.22,0.1502336
80,20224,0.16,0.080896
195,118181.7,0.39,0.4727268
185,111847.3,0.37,0.4473892
85,22859.9,0.17,0.0914396
95,27869.2,0.19,0.1114768
