r,A,r_scaled,A_scaled
355,395819.32,0.71,1.58327728
320,322628.266666667,0.64,1.29051306666667
330,341641.08,0.66,1.36656432
470,692624.586666667,0.94,2.77049834666667
410,528058.133333333,0.82,2.11223253333333
275,237714.583333333,0.55,0.950858333333333
395,490875.453333333,0.79,1.96350181333333
445,621772.096666667,0.89,2.48708838666667
280,248245.76,0.56,0.99298304
220,152950.453333333,0.44,0.611801813333333
205,132087.376666667,0.41,0.528349506666667
210,139220.76,0.42,0.55688304
465,678023.94,0.93,2.71209576
340,363816.32,0.68,1.45526528
375,441281.25,0.75,1.765125
350,387100,0.7,1.5484
425,568318.5,0.85,2.273274
295,274442.04,0.59,1.09776816
435,597093.18,0.87,2.38837272
450,641331,0.9,2.565324
200,126304,0.4,0.505216
325,331563.916666667,0.65,1.32625566666667
390,478689.12,0.78,1.91475648
490,755962.853333333,0.98,3.02385141333333
255,204369.24,0.51,0.81747696
335,352955.106666667,0.67,1.41182042666667
315,311394.51,0.63,1.24557804
480,728186.88,0.96,2.91274752
245,188926.686666667,0.49,0.755706746666667
415,542439.86,0.83,2.16975944
360,406356.48,0.72,1.62542592
455,647822.63,0.91,2.59129052
440,609065.6,0.88,2.4362624
400,501525.333333333,0.8,2.00610133333333
345,375976.17,0.69,1.50390468
380,453993.6,0.76,1.8159744
230,166098.946666667,0.46,0.664395786666667
250,196408.333333333,0.5,0.785633333333333
300,281928,0.6,1.127712
305,292358.97,0.61,1.16943588
365,417456.096666667,0.73,1.66982438666667
225,159354,0.45,0.637416
70,15299.1066666667,0.14,0.0611964266666667
120,45258.24,0.24,0.18103296
95,28358.9566666667,0.19,0.113435826666667
135,57471.93,0.27,0.22988772
155,75278.3333333333,0.31,0.301113333333333
50,7866.33333333333,0.1,0.0314653333333333
65,13309.3133333333,0.13,0.0532372533333333
195,119124.72,0.39,0.47649888
130,53104.3066666667,0.26,0.212417226666667
110,38066.6,0.22,0.1522664
125,48879.1666666667,0.25,0.195516666666667
75,17641.5,0.15,0.070566
185,107621.653333333,0.37,0.430486613333333
105,34556.76,0.21,0.13822704
160,80404.48,0.32,0.32161792
170,90811.5066666667,0.34,0.363246026666667
145,65853.1033333333,0.29,0.263412413333333
80,20028.5866666667,0.16,0.0801143466666667
100,31428,0.2,0.125712
180,101355.84,0.36,0.40542336
55,9510.19666666667,0.11,0.0380407866666667
