r,A,r_scaled,A_scaled
315,292383,0.63,1.169532
350,393633.333333333,0.7,1.57453333333333
290,267998.666666667,0.58,1.07199466666667
365,401451.333333333,0.73,1.60580533333333
470,703934.666666667,0.94,2.81573866666667
335,329193.333333333,0.67,1.31677333333333
435,605520,0.87,2.42208
270,229392,0.54,0.917568
305,286517,0.61,1.146068
485,727629.333333333,0.97,2.91051733333333
275,246033.333333333,0.55,0.984133333333333
465,694803,0.93,2.779212
245,196882,0.49,0.787528
405,507384,0.81,2.029536
225,167400,0.45,0.6696
280,227882.666666667,0.56,0.911530666666667
415,530453,0.83,2.121812
475,725008.333333333,0.95,2.90003333333333
410,535678.666666667,0.82,2.14271466666667
445,620478.333333333,0.89,2.48191333333333
210,139944,0.42,0.559776
310,263954.666666667,0.62,1.05581866666667
430,599076,0.86,2.396304
255,202878,0.51,0.811512
400,512000,0.8,2.048
490,745910.666666667,0.98,2.98364266666667
295,277319.666666667,0.59,1.10927866666667
495,761211,0.99,3.044844
300,285600,0.6,1.1424
205,126635.333333333,0.41,0.506541333333333
395,497199.666666667,0.79,1.98879866666667
345,380880,0.69,1.52352
230,172101.333333333,0.46,0.688405333333333
425,525016.666666667,0.85,2.10006666666667
215,146071,0.43,0.584284
265,227529,0.53,0.910116
250,198333.333333333,0.5,0.793333333333333
220,151653.333333333,0.44,0.606613333333333
200,127466.666666667,0.4,0.509866666666667
260,205504,0.52,0.822016
455,679042,0.91,2.716168
330,342672,0.66,1.370688
160,83968,0.32,0.335872
180,97632,0.36,0.390528
115,42320,0.23,0.16928
95,27917.3333333333,0.19,0.111669333333333
85,22542,0.17,0.090168
145,65317.6666666667,0.29,0.261270666666667
55,9397.66666666667,0.11,0.0375906666666667
190,112632,0.38,0.450528
70,15549.3333333333,0.14,0.0621973333333333
105,36015,0.21,0.14406
175,97183.3333333333,0.35,0.388733333333333
110,37752,0.22,0.151008
50,8133.33333333333,0.1,0.0325333333333333
165,88935,0.33,0.35574
150,72600,0.3,0.2904
170,90938.6666666667,0.34,0.363754666666667
90,25704,0.18,0.102816
185,108607.333333333,0.37,0.434429333333333
135,56862,0.27,0.227448
125,51458.3333333333,0.25,0.205833333333333
65,13238.3333333333,0.13,0.0529533333333333
