x,y,t
0.278508349451473,0.454156785949206,1
0.515802498681379,0.574083204182835,1
0.412115186644772,0.294038647457044,1
0.630187908480963,0.43269677247512,1
0.566600945576374,0.392463830482431,1
0.46294758490424,0.579590411661002,1
0.517537586631969,0.485390965121515,1
0.404449023960367,0.567585169136331,1
0.617738363155042,0.644479352349639,1
0.502198288916702,0.675669131183843,1
0.448404471133093,0.525592495932054,1
0.412384089740172,0.415675496876089,1
0.542760448783059,0.37403861404119,1
0.382760397802461,0.487296595465064,1
0.391000364623498,0.610264272713225,1
0.469649278311827,0.472301043324313,1
0.524584262410451,0.5750672568451,1
0.584329373940979,0.294249503078987,1
0.281636164189147,0.612555709487086,1
0.349922292097435,0.682769861390241,1
0.443433236071576,0.463569245517053,1
0.289935735189326,0.414320191095732,1
0.551650341391401,0.707346998484501,1
0.651453486015766,0.650737782311969,1
0.337157101527395,0.317931687141737,1
0.49059377447264,0.265253264114844,1
0.699650530563505,0.416769440945596,1
0.399448478314769,0.498867155750686,1
0.339841849328876,0.403584935890317,1
0.34310432539466,0.551713728602842,1
0.402676969488467,0.475595443265324,1
0.631011244669096,0.43768247935813,1
0.692660066156024,0.360553604252894,1
0.491561658443679,0.653727815325245,1
0.425175789475989,0.638943946286544,1
0.421671068026531,0.295997935950755,1
0.699037382239028,0.438826676662465,1
0.720992272589818,0.485161429962684,1
0.352939349297872,0.364209838846796,1
0.273925662633928,0.397310804295033,1
0.732744188389156,0.536438805766608,1
0.655685815334174,0.541212511035247,1
0.47803538082076,0.569492153157244,1
0.323359038365706,0.611363323224412,1
0.476349651104002,0.282364361585288,1
0.654568836397756,0.584225420646474,1
0.43316183911318,0.537691274908228,1
0.390342606413338,0.639974515717465,1
0.504829440500973,0.32300387803605,1
0.492912720187061,0.531828516410584,1
0.333652740499774,0.323367979993749,1
0.697700782072591,0.596250472867978,1
0.48904228233222,0.4599580711033,1
0.495895270023446,0.446504419411767,1
0.584730879210276,0.410330990986121,1
0.678536929506127,0.538051865779819,1
0.725258325098668,0.472294706605512,1
0.589772722027159,0.309656224357735,1
0.679468304700902,0.409599334657937,1
0.532258151812599,0.699221081891666,1
0.716164701020422,0.458943099928528,1
0.445419336876562,0.501864308259387,1
0.568018855325886,0.278242701328473,1
0.602273345274047,0.28689260514774,1
0.462493782147064,0.468655339660428,1
0.448386965528311,0.370804878124411,1
0.348965117870348,0.420947647849539,1
0.370229165707822,0.330651501813276,1
0.449951085005864,0.40135595360834,1
0.592626116048836,0.405406492485388,1
0.495448188621294,0.32418061342285,1
0.576392109774236,0.513799491577688,1
0.378032155976646,0.541909683748106,1
0.324944372440197,0.584770138182105,1
0.396271917687856,0.352856724221658,1
0.618255480946161,0.675808741560117,1
0.437669218255984,0.603365225067067,1
0.372562926901767,0.335743460960567,1
0.535826648835012,0.580390742784548,1
0.612754260009506,0.320233297683407,1
0.44795790335534,0.486460426583169,1
0.625288942654286,0.611252459516401,1
0.594931619984532,0.427858849720964,1
0.404982243387486,0.706286991809628,1
0.578159165837876,0.485708000364577,1
0.488779916189974,0.359936402346909,1
0.66635589425748,0.668919595269915,1
0.444757612163554,0.292564174296597,1
0.317739822118422,0.355495387388158,1
0.447642456017268,0.31553910314829,1
0.33405197753294,0.419740205360456,1
0.571842594804169,0.315531045811032,1
0.547322828111855,0.375019808940133,1
0.353041580111273,0.446213062129083,1
0.505203819603288,0.266835486640611,1
0.324760383611899,0.375188048172364,1
0.345009595316374,0.62851220258908,1
0.493067012863731,0.564123746736033,1
0.610928423987203,0.349004453676289,1
0.540341187520112,0.741979581649406,1
0.421186167942912,0.412010033341129,1
0.289144065831389,0.537620799400667,1
0.546019595370637,0.736584210180018,1
0.647569932345101,0.302582528583045,1
0.478488205689233,0.308024675263103,1
0.384803814992683,0.466782844377115,1
0.336024089407187,0.393727784694046,1
0.385909099311526,0.424845413968361,1
0.503258401762349,0.584307714171851,1
0.347416296763074,0.400167165510434,1
0.653945478915211,0.64338061569416,1
0.695499125260627,0.543644716750665,1
0.483240438384582,0.629687025039311,1
0.489803121187632,0.713471051637768,1
0.547446969685819,0.560280422940981,1
0.411628890508613,0.60848248033248,1
0.642411499583354,0.57024016490683,1
0.406371626260863,0.277490512131476,1
0.451934107324078,0.627481914417577,1
0.542896009768777,0.690704035894342,1
0.472739042934374,0.44810679994901,1
0.392386557717056,0.704419618334817,1
0.270947837396966,0.589597370750083,1
0.583327467824951,0.363294068893089,1
0.445422173219464,0.51368575008292,1
0.534147368061425,0.300787808047974,1
0.368517575025799,0.648658929694751,1
0.41227639765119,0.700546142505736,1
0.580929686585874,0.635751786937822,1
0.629563283468393,0.547627100044688,1
0.724406811280365,0.401066901349028,1
0.567634958106854,0.27109785297471,1
0.579132349500029,0.600458718184595,1
0.694751097212895,0.433268977996553,1
0.463912293065298,0.645597834906354,1
0.26021636475819,0.506004851081411,1
0.447125677227567,0.452064649412439,1
0.59201172021777,0.592753218762927,1
0.530813378063409,0.703174946225795,1
0.412872674601559,0.359964502211644,1
0.501010864740708,0.586425686528173,1
0.312832127936572,0.478019596300097,1
0.676159244345575,0.611940834490555,1
0.518546320739457,0.310194068267101,1
0.582140425956873,0.71450374448416,1
0.458892101635641,0.545799768318329,1
0.610954901488011,0.388121086819154,1
0.305528134249862,0.567612439192651,1
0.288875331771036,0.584162598282175,1
0.569356845956928,0.529898295425763,1
0.294914848308505,0.390146211902679,1
0.624226670537249,0.291394236633272,1
0.560941543691299,0.319417305905101,1
0.580474831899849,0.620548322620126,1
0.399772217683388,0.393961511270125,1
0.361933692526973,0.337802478269582,1
0.581091376292096,0.528165313661175,1
0.471402937300225,0.499759444268308,1
0.59269241178068,0.42144803536192,1
0.568990745846643,0.572390215272266,1
0.558904906995085,0.257250433907495,1
0.444445517586752,0.418427184418974,1
0.564488841949258,0.717749471179093,1
0.620441223317963,0.675519130041599,1
0.460092586213766,0.550724779046478,1
0.612333767866871,0.456750235267333,1
0.459207458635423,0.261473446274862,1
0.389557275171185,0.617781223551268,1
0.633725794792979,0.503948117841011,1
0.481491855569879,0.713968074281685,1
0.3291130458606,0.536082286171653,1
0.560473209973645,0.312537117541086,1
0.371860238896618,0.634860401337436,1
0.633320020806659,0.525504129717827,1
0.596910558918915,0.65328190459557,1
0.537236430466751,0.450206426647588,1
0.435695165505491,0.639109359886083,1
0.388639171323105,0.673846946877356,1
0.619651682963433,0.436194866167472,1
0.682668872495493,0.389821194293826,1
0.647287673152651,0.652454534383702,1
0.465082770895717,0.460453431802082,1
0.435386949887214,0.36942250345341,1
0.566093029717958,0.288094824779823,1
0.714968043246757,0.452400065703504,1
0.49475687346177,0.538580631156722,1
0.430102739217739,0.6677270423005,1
0.67752110291157,0.487356350984125,1
0.581175028151448,0.44928901803181,1
0.416731945898725,0.567746330782653,1
0.538548209489578,0.70340506159859,1
0.251246797503553,0.503859984923089,1
0.477670717741209,0.599775074794784,1
0.471723019830754,0.305730594930114,1
0.35399933641497,0.620281920125839,1
0.408312150467333,0.673996317979878,1
