r,A,r_scaled,A_scaled
490,752473.4,0.98,3.0098936
215,145423.85,0.43,0.5816954
340,363153.546666667,0.68,1.45261418666667
300,283572,0.6,1.134288
240,180894.72,0.48,0.72357888
280,246155.093333333,0.56,0.984620373333333
305,291602.366666667,0.61,1.16640946666667
290,263860.946666667,0.58,1.05544378666667
235,173723.123333333,0.47,0.694892493333333
250,195641.666666667,0.5,0.782566666666667
405,515563.38,0.81,2.06225352
200,125605.333333333,0.4,0.502421333333333
230,165950.826666667,0.46,0.663803306666667
465,678744.69,0.93,2.71497876
315,310441.95,0.63,1.2417678
205,131980.913333333,0.41,0.527923653333333
415,542141.336666667,0.83,2.16856534666667
320,322041.173333333,0.64,1.28816469333333
430,581991.24,0.86,2.32796496
370,429939.013333333,0.74,1.71975605333333
225,158557.5,0.45,0.63423
460,663521.173333333,0.92,2.65408469333333
285,255620.49,0.57,1.02248196
455,650886.6,0.91,2.6035464
275,236262.583333333,0.55,0.945050333333333
400,501376,0.8,2.005504
270,228002.04,0.54,0.91200816
470,693567.093333333,0.94,2.77426837333333
330,340929.6,0.66,1.3637184
220,152272.853333333,0.44,0.609091413333333
485,736818.79,0.97,2.94727516
395,491041.88,0.79,1.96416752
390,478810.8,0.78,1.9152432
440,608446.08,0.88,2.43378432
495,766470.87,0.99,3.06588348
445,623277.086666667,0.89,2.49310834666667
410,526646.093333333,0.82,2.10658437333333
425,570317.416666667,0.85,2.28126966666667
265,221040.21,0.53,0.88416084
255,203892.39,0.51,0.81556956
335,352850.363333333,0.67,1.41140145333333
450,639927,0.9,2.559708
190,113854.586666667,0.38,0.455418346666667
50,7867,0.1,0.031468
65,13367.3366666667,0.13,0.0534693466666667
180,101874.24,0.36,0.40749696
75,17619,0.15,0.070476
120,44993.28,0.24,0.17997312
150,70434,0.3,0.281736
110,38111.7733333333,0.22,0.152447093333333
115,41628.7733333333,0.23,0.166515093333333
160,80469.3333333333,0.32,0.321877333333333
100,31205.3333333333,0.2,0.124821333333333
140,61306.1866666667,0.28,0.245224746666667
80,20025.1733333333,0.16,0.0801006933333333
135,57219.21,0.27,0.22887684
185,107977.593333333,0.37,0.431910373333333
85,22680.72,0.17,0.09072288
145,66534.3133333333,0.29,0.266137253333333
130,53246.2666666667,0.26,0.212985066666667
125,49345.8333333333,0.25,0.197383333333333
175,96072.6666666667,0.35,0.384290666666667
90,25518.24,0.18,0.10207296
