r,A,r_scaled,A_scaled
345,350727,0.69,1.402908
365,403227.666666667,0.73,1.61291066666667
340,357589.333333333,0.68,1.43035733333333
495,767745,0.99,3.07098
320,309930.666666667,0.64,1.23972266666667
415,564898,0.83,2.259592
375,457500,0.75,1.83
395,503440.666666667,0.79,2.01376266666667
200,126400,0.4,0.5056
280,241472,0.56,0.965888
290,283697.333333333,0.58,1.13478933333333
405,533628,0.81,2.134512
315,325458,0.63,1.301832
245,185677.333333333,0.49,0.742709333333333
435,610566,0.87,2.442264
370,419826.666666667,0.74,1.67930666666667
260,201898.666666667,0.52,0.807594666666667
470,700989.333333333,0.94,2.80395733333333
300,297600,0.6,1.1904
425,532241.666666667,0.85,2.12896666666667
250,199166.666666667,0.5,0.796666666666667
390,470496,0.78,1.881984
265,225656.333333333,0.53,0.902625333333333
225,162000,0.45,0.648
485,727629.333333333,0.97,2.91051733333333
440,614357.333333333,0.88,2.45742933333333
360,407808,0.72,1.631232
240,184320,0.48,0.73728
275,243008.333333333,0.55,0.972033333333333
330,347028,0.66,1.388112
445,617838,0.89,2.471352
285,249090,0.57,0.99636
480,743424,0.96,2.973696
325,329550,0.65,1.3182
430,569492,0.86,2.277968
465,674622,0.93,2.698488
380,450528,0.76,1.802112
305,288997.666666667,0.61,1.15599066666667
235,173038.333333333,0.47,0.692153333333333
410,549126.666666667,0.82,2.19650666666667
310,306238.666666667,0.62,1.22495466666667
490,777924,0.98,3.111696
180,101952,0.36,0.407808
100,30933.3333333333,0.2,0.123733333333333
150,66900,0.3,0.2676
110,37590.6666666667,0.22,0.150362666666667
145,66439,0.29,0.265756
120,44160,0.24,0.17664
130,54305.3333333333,0.26,0.217221333333333
185,104044,0.37,0.416176
70,15745.3333333333,0.14,0.0629813333333333
140,65594.6666666667,0.28,0.262378666666667
135,57105,0.27,0.22842
95,28398.6666666667,0.19,0.113594666666667
160,82261.3333333333,0.32,0.329045333333333
80,20138.6666666667,0.16,0.0805546666666667
65,12956.6666666667,0.13,0.0518266666666667
115,40556.6666666667,0.23,0.162226666666667
105,36162,0.21,0.144648
90,25488,0.18,0.101952
155,73997,0.31,0.295988
85,23023.6666666667,0.17,0.0920946666666667
125,48541.6666666667,0.25,0.194166666666667
