r,A,r_scaled,A_scaled
335,353089.776666667,0.67,1.41235910666667
210,138256.44,0.42,0.55302576
330,342788.16,0.66,1.37115264
415,541957.63,0.83,2.16783052
310,302766.253333333,0.62,1.21106501333333
220,151943.733333333,0.44,0.607774933333333
320,321358.506666667,0.64,1.28543402666667
350,384601,0.7,1.538404
440,610304.64,0.88,2.44121856
200,125813.333333333,0.4,0.503253333333333
425,568511.166666667,0.85,2.27404466666667
470,690857.386666667,0.94,2.76342954666667
305,292495.406666667,0.61,1.16998162666667
345,373024.35,0.69,1.4920974
420,554719.2,0.84,2.2188768
230,166359.92,0.46,0.66543968
445,621956.92,0.89,2.48782768
485,742087.83,0.97,2.96835132
480,724899.84,0.96,2.89959936
450,637119,0.9,2.548476
375,440962.5,0.75,1.76385
340,362136.266666667,0.68,1.44854506666667
390,477168.12,0.78,1.90867248
475,708853.583333333,0.95,2.83541433333333
410,527497.8,0.82,2.1099912
395,489918.5,0.79,1.959674
365,420191.65,0.73,1.6807666
435,595327.08,0.87,2.38130832
270,228458.88,0.54,0.91383552
235,173273.96,0.47,0.69309584
245,188158.366666667,0.49,0.752633466666667
275,237523,0.55,0.950092
260,212678.613333333,0.52,0.850714453333333
460,667583.893333333,0.92,2.67033557333333
500,781766.666666667,1,3.12706666666667
280,246594.133333333,0.56,0.986376533333333
380,453935.84,0.76,1.81574336
430,582336.386666667,0.86,2.32934554666667
465,677706.81,0.93,2.71082724
315,310852.08,0.63,1.24340832
240,181539.84,0.48,0.72615936
300,284460,0.6,1.13784
175,96983.25,0.35,0.387933
110,37955.28,0.22,0.15182112
190,113835.333333333,0.38,0.455341333333333
140,61664.2133333333,0.28,0.246656853333333
185,107521.26,0.37,0.43008504
70,15348.76,0.14,0.06139504
75,17635.5,0.15,0.070542
90,25414.56,0.18,0.10165824
180,101476.8,0.36,0.4059072
50,7902.66666666667,0.1,0.0316106666666667
170,90564.8933333333,0.34,0.362259573333333
145,66105.4033333333,0.29,0.264421613333333
105,34592.04,0.21,0.13836816
125,49383.3333333333,0.25,0.197533333333333
95,28303.6033333333,0.19,0.113214413333333
100,31376,0.2,0.125504
55,9472.28333333333,0.11,0.0378891333333333
135,57190.05,0.27,0.2287602
115,41436.57,0.23,0.16574628
155,75185.4366666667,0.31,0.300741746666667
65,13277.2033333333,0.13,0.0531088133333333
