r,A,r_scaled,A_scaled
245,189278.833333333,0.49,0.757115333333333
240,180710.4,0.48,0.7228416
290,259588.666666667,0.58,1.03835466666667
280,243249.066666667,0.56,0.972996266666667
475,710267.5,0.95,2.84107
430,572943.466666667,0.86,2.29177386666667
210,141414,0.42,0.565656
480,718233.6,0.96,2.8729344
485,741429.2,0.97,2.9657168
315,314609.4,0.63,1.2584376
325,324902.5,0.65,1.29961
220,152040.533333333,0.44,0.608162133333333
395,489502.433333333,0.79,1.95800973333333
410,514610.133333333,0.82,2.05844053333333
440,603257.6,0.88,2.4130304
455,642329.566666667,0.91,2.56931826666667
235,175247.333333333,0.47,0.700989333333333
375,435937.5,0.75,1.74375
265,223034.6,0.53,0.8921384
470,700989.333333333,0.94,2.80395733333333
460,668091.733333333,0.92,2.67236693333333
310,298806.933333333,0.62,1.19522773333333
255,205045.5,0.51,0.820182
465,673180.5,0.93,2.692722
380,455726.4,0.76,1.8229056
355,400591.466666667,0.71,1.60236586666667
330,342091.2,0.66,1.3683648
200,127253.333333333,0.4,0.509013333333333
300,282840,0.6,1.13136
305,290362.033333333,0.61,1.16144813333333
285,254721.6,0.57,1.0188864
340,363138.133333333,0.68,1.45255253333333
370,428040.666666667,0.74,1.71216266666667
250,196500,0.5,0.786
415,545838.433333333,0.83,2.18335373333333
400,506880,0.8,2.02752
405,511101.9,0.81,2.0444076
270,226864.8,0.54,0.9074592
495,754350.3,0.99,3.0174012
215,146009.366666667,0.43,0.584037466666667
390,474957.6,0.78,1.8998304
345,380562.6,0.69,1.5222504
165,85704.3,0.33,0.3428172
195,118333.8,0.39,0.4733352
160,81408,0.32,0.325632
95,28158,0.19,0.112632
110,38090.8,0.22,0.1523632
90,25282.8,0.18,0.1011312
130,53336.4,0.26,0.2133456
50,7843.33333333333,0.1,0.0313733333333333
175,97591.6666666667,0.35,0.390366666666667
150,70560,0.3,0.28224
135,57129.3,0.27,0.2285172
105,34559.7,0.21,0.1382388
100,31466.6666666667,0.2,0.125866666666667
180,102556.8,0.36,0.4102272
120,46118.4,0.24,0.1844736
80,19669.3333333333,0.16,0.0786773333333333
185,107603.4,0.37,0.4304136
190,113642.8,0.38,0.4545712
70,15222.6666666667,0.14,0.0608906666666667
125,49562.5,0.25,0.19825
140,62118.9333333333,0.28,0.248475733333333
