x1,x2,y
0.529563479837758,0.67022094999916,1
0.419737784853083,0.73521275154092,1
0.692186346599919,0.429496488733914,1
0.562908874155445,0.596245048845301,1
0.684023499341692,0.626893312030888,1
0.488115499489063,0.607837255395873,1
0.667761554786824,0.42030872982941,1
0.828408582521793,0.13786534179834,1
0.355900483837305,0.0535638001996855,1
0.27672721970674,0.414995527553836,1
0.705054145169004,0.427127582685616,1
0.322448783704289,0.627480680415165,1
0.742374474062759,0.44794396425036,1
0.321376775075391,0.339543488034766,1
0.876779596263906,0.327870487853824,1
0.549054575408369,0.308080417713188,1
0.432805598914998,0.489274190966633,1
0.263056344940819,0.540082893585825,1
0.648952990606871,0.31801962168795,1
0.202784261760667,0.2374781441118,1
0.446812811981334,0.363377205731057,1
0.391404064554444,0.687424053292453,1
0.981565801418184,0.934583329565163,1
0.267225147349399,0.414468480467083,1
0.68701175352885,0.586663398233551,1
0.71366403657648,0.586318194207884,1
0.460514607122408,0.650538878352632,1
0.465567557357982,0.736603099730147,1
0.542450141414278,0.291256791116324,1
0.918073744474945,0.764143207931958,1
0.969969654907458,0.133789766642167,1
0.329228678871518,0.424397157237119,1
0.0754463193358138,0.83446011312048,1
0.896752970710747,0.244378411790532,1
0.45343546171367,0.791597619090042,1
0.616005361832681,0.550025159749214,1
0.52448164137289,0.290783943278149,1
0.820453925440299,0.183007122568324,1
0.422034709910878,0.454472594640438,1
0.0652169748513107,0.970960409832634,1
0.361781066452051,0.451627990441224,1
0.106678888717051,0.0615216507862889,1
0.517984014245674,0.746581764308075,1
0.537308111571385,0.451083404687738,1
0.641346691940607,0.515143000294987,1
0.728609778326289,0.557755117098687,1
0.398385548683994,0.445765070824774,1
0.304268270406997,0.0359219075347865,1
0.493299624646688,0.41691666069297,1
0.730283382688781,0.028370224418291,1
0.793208383858767,0.875826565025294,1
0.333336752528947,0.66395780428497,1
0.414759395837206,0.37063368427131,1
0.0919854110535166,0.667874777069257,1
0.276639072353318,0.579817307451655,1
0.384406931877326,0.581666382766173,1
0.329390688021384,0.969628805746152,1
0.488797277439757,0.470014902050614,1
0.525232118333332,0.277356513905039,1
0.525410686398582,0.245265032278963,1
0.335238611947391,0.368686503436736,1
0.346001873419621,0.303157477315123,1
0.559960159268212,0.717043402938658,1
0.927257007419717,0.754463697669312,1
0.470602530273889,0.639706704132122,1
0.331172116255002,0.371507651345575,1
0.43844240225779,0.687690093502258,1
0.335713674470649,0.717880788127836,1
0.601815319434654,0.377739657823806,1
0.561257071588774,0.47292450651197,1
0.439570866264203,0.584438290253486,1
0.788360197929833,0.266397224863245,1
0.511554673086644,0.998852361924412,1
0.528604832724018,0.362266915087712,1
0.343178346447264,0.542362303725612,1
0.51557749952915,0.672191408310175,1
0.439675167873351,0.887200097035244,1
0.44706805304022,0.493587415429571,1
0.393359846152998,0.317757667655944,1
0.66443254550194,0.416663464352797,1
0.63860912697325,0.464870674286443,1
0.528673463747219,0.525764276052715,1
0.240131768509807,0.0206940006561084,1
0.432802892491595,0.94111374623194,1
0.642760892232303,0.349559644865598,1
0.664759617142733,0.324519563617427,1
0.675848042441461,0.410230937139239,1
0.335405038825891,0.709043712219709,1
0.36966616165343,0.483663480022765,1
0.945749655806343,0.708721380079501,1
0.426153193892051,0.41547260685613,1
0.601667939034136,0.426981721737879,1
0.847415394544329,0.852429998969859,1
0.656311487618979,0.482603445408215,1
0.937360838026442,0.0982956085811814,1
0.0814230814955305,0.782537214822386,1
0.412173723528243,0.13299849495897,1
0.795670766288261,0.931986535402009,1
0.349731761193709,0.618420860086764,1
0.585930594050293,0.634477719494364,1
0.908545258412392,0.96208312779762,1
0.502290513600358,0.375703409954767,1
0.221400139956456,0.354497793295653,1
0.663189475267748,0.625969041430377,1
0.499539698706725,0.742345300383095,1
0.501635546563955,0.465323203459998,1
0.0848364178486338,0.482291450017268,1
0.0468179527888158,0.0795573429574991,1
0.365348318761842,0.235161827055347,1
0.923902436589777,0.464732019447131,1
0.559067145715965,0.354543252547525,1
0.513841316808873,0.706237538580893,1
0.748528860392295,0.728973288894153,0
0.877995802964082,0.265113107983541,0
0.0343662081446341,0.580693268487553,0
0.981522016218641,0.256830007888763,0
0.253490254400992,0.850970777613563,0
0.616177943822079,0.620306405993321,0
0.241576698255528,0.0787403695651984,0
0.369617495857932,0.59569761138209,0
0.437300084828073,0.746095377367966,0
0.516364414485341,0.921119724829271,0
0.922591581438944,0.718487384132337,0
0.668648333134432,0.182977051559359,0
0.144628468502606,0.0818228866354669,0
0.256051335603023,0.924761628231388,0
0.263276951975784,0.58068749521891,0
0.620598729988839,0.244755084274688,0
0.972486786531511,0.160884074476028,0
0.978071079113554,0.871715160492675,0
0.150871664821576,0.643182277978948,0
0.874413809680573,0.0743759209636487,0
0.464299931872776,0.0247290367375729,0
0.999177002347623,0.963087110297329,0
0.399090392235243,0.806069245937313,0
0.0861692363797544,0.952237520810327,0
0.537741897412456,0.964804232569786,0
0.933110246869321,0.606434927604364,0
0.586962265701481,0.0240962761566491,0
0.371508161710346,0.280381339267074,0
0.235441778430455,0.956196214983331,0
0.674396532436086,0.0978573835910565,0
0.886218854173188,0.000824440736707505,0
0.110901156957681,0.52593544615709,0
0.718506013377805,0.358214465602401,0
0.0415568361252345,0.649279544432312,0
0.257641289968808,0.582092580656564,0
0.756370772494176,0.563294529711499,0
0.210287022502295,0.669449984407728,0
0.958447380903385,0.700012453226378,0
0.867585734868229,0.0125127299747023,0
0.159288937765774,0.75867669179974,0
0.924576629383758,0.688220825366779,0
0.797279420680031,0.784171073131343,0
0.958363122287375,0.480915131271312,0
0.41977386428964,0.863561555679683,0
0.508124636257125,0.0344493729222796,0
0.0704587279215729,0.352408749681156,0
0.0658898037233808,0.0782283265507912,0
0.00560626015328162,0.664639555227309,0
0.824981888674657,0.385524603252078,0
0.63545772183475,0.87718257255721,0
0.196963335013466,0.610218664449741,0
0.840121582541671,0.367707471068812,0
0.614868356201271,0.0792729966711593,0
0.0404578433560477,0.649621842265884,0
0.670004881299103,0.833037263170368,0
0.0887557883228901,0.751778926584767,0
0.950566265243369,0.398638141992799,0
0.479537822063797,0.94113571752847,0
0.477955238650532,0.890513597936609,0
0.879626954849636,0.0738843996421827,0
0.160160467103198,0.0277090082074092,0
0.921065407302727,0.546439615332726,0
0.72092904230623,0.0790562476399616,0
0.911424528300494,0.524103053623858,0
0.817324352365604,0.919669786896403,0
0.100122073711884,0.0887397746968734,0
0.80823842939373,0.358902353029187,0
0.736234339296927,0.795977689230804,0
0.438228894694815,0.182403138923646,0
0.920084872245828,0.250109025859325,0
0.803392780853153,0.721648555119358,0
0.753690973275197,0.206259655862236,0
0.46019023911105,0.954666846876343,0
0.279019946362367,0.0120768044200152,0
0.0858739633513028,0.812014274211607,0
0.269401548090112,0.827979499859726,0
0.615914963472595,0.274237703194021,0
0.106318485041297,0.47575348498102,0
0.0791141549493718,0.824620176956346,0
0.483153357861169,0.237612365855655,0
0.79533696444488,0.828055186582755,0
0.228820181558291,0.0656276303649077,0
0.176299575332692,0.780357130700889,0
0.209462061156268,0.597556049282456,0
0.916709675414818,0.473066970926275,0
0.867917540887332,0.331316640289182,0
0.120814376101277,0.175639866467398,0
0.155414101740073,0.00344134541388664,0
0.582491469375087,0.939094536909412,0
0.714808494185474,0.645071083048857,0
0.880341974031339,0.926962987951451,0
0.303892696883479,0.116678432150129,0
0.337036291759944,0.607491185705872,0
0.0912658386357435,0.263928385574337,0
0.691109269247907,0.234258330536195,0
0.106580156882564,0.213847283839177,0
0.0953120883066729,0.59811663469212,0
0.727177387442057,0.70567080131996,0
0.449912404385355,0.132089693160769,0
0.144829638835429,0.333732459383892,0
0.276730743365703,0.874811638088344,0
0.947496010897446,0.0145782372050817,0
0.406048567689047,0.9398979865666,0
0.469650906729349,0.771480906182658,0
0.771601801166126,0.992399859238602,0
0.510834470163488,0.569882245068383,0
0.134316765765807,0.460539852017788,0
0.965423281288437,0.280742839109498,0
0.92903864333827,0.67670679915543,0
0.851828941540713,0.10079503855705,0
0.700930790370764,0.122231399697359,0
0.807228388175009,0.0365954511969329,0
0.89006461197979,0.643844336571099,0
0.150617636810344,0.845043006746584,0
0.207920803785287,0.574990260216869,0
0.99224163079273,0.802350110748014,0
0.544852023732314,0.116866364198209,0
0.458940346473335,0.0773650533879944,0
0.624292655673014,0.860415901458085,0
0.94736350278713,0.20703392764881,0
0.28072307085652,0.804858037645397,0
0.11800420941692,0.335971663862454,0
0.561547396500384,0.176954268560258,0
0.686643094609791,0.847435857563948,0
0.448622967791102,0.659749239059048,0
0.10838222834672,0.1885107020794,0
0.457511320923227,0.708847835524402,0
0.965001405200456,0.61923436709644,0
0.481158255823496,0.771806019252076,0
0.340416599689245,0.966804594717363,0
0.965322220681851,0.0402838364431094,0
0.748311143716942,0.564853413293536,0
0.24343962326806,0.714030260087005,0
0.093779128088513,0.869394791717359,0
0.523338924405789,0.912190334830522,0
0.0946916351535784,0.789138852520445,0
0.145354934104418,0.747889265300654,0
0.217048408564668,0.787930268695546,0
0.894086933179799,0.0838550785946916,0
0.627766342660303,0.787116513954064,0
0.22330523665217,0.756605376376121,0
0.952552072681744,0.138783979294255,0
0.0465426910885343,0.51934700529992,0
