r,A,r_scaled,A_scaled
370,428953.333333333,0.74,1.71581333333333
430,581325.6,0.86,2.3253024
355,396894.733333333,0.71,1.58757893333333
415,537571.633333333,0.83,2.15028653333333
465,684135.9,0.93,2.7365436
245,190959.533333333,0.49,0.763838133333333
385,469379.166666667,0.77,1.87751666666667
410,534333.866666667,0.82,2.13733546666667
340,367916.266666667,0.68,1.47166506666667
450,632340,0.9,2.52936
270,227642.4,0.54,0.9105696
295,273026.433333333,0.59,1.09210573333333
440,611001.6,0.88,2.4440064
310,298550.666666667,0.62,1.19420266666667
285,254396.7,0.57,1.0175868
280,245966.933333333,0.56,0.983867733333333
375,441000,0.75,1.764
290,264971.066666667,0.58,1.05988426666667
485,744251.9,0.97,2.9770076
460,666963.2,0.92,2.6678528
405,511320.6,0.81,2.0452824
360,407808,0.72,1.631232
390,478608,0.78,1.914432
420,558835.2,0.84,2.2353408
260,209740.266666667,0.52,0.838961066666667
490,744950.266666667,0.98,2.97980106666667
380,455533.866666667,0.76,1.82213546666667
225,160447.5,0.45,0.64179
500,782000,1,3.128
445,614669.6,0.89,2.4586784
480,716697.6,0.96,2.8667904
250,192750,0.5,0.771
205,130669.733333333,0.41,0.522678933333333
240,185625.6,0.48,0.7425024
475,709365,0.95,2.83746
255,203658.3,0.51,0.8146332
305,290486.066666667,0.61,1.16194426666667
230,167728.266666667,0.46,0.670913066666667
300,283560,0.6,1.13424
210,137768.4,0.42,0.5510736
200,126613.333333333,0.4,0.506453333333333
365,424010.766666667,0.73,1.69604306666667
195,118485.9,0.39,0.4739436
155,75086.1333333333,0.31,0.300344533333333
85,22561.2666666667,0.17,0.0902450666666667
135,56764.8,0.27,0.2270592
190,114076,0.38,0.456304
75,17707.5,0.15,0.07083
70,15288,0.14,0.061152
55,9599.33333333333,0.11,0.0383973333333333
50,7903.33333333333,0.1,0.0316133333333333
100,31640,0.2,0.12656
95,28494.9333333333,0.19,0.113979733333333
125,49291.6666666667,0.25,0.197166666666667
140,61465.6,0.28,0.2458624
130,53516.6666666667,0.26,0.214066666666667
105,35294.7,0.21,0.1411788
80,19993.6,0.16,0.0799744
120,45235.2,0.24,0.1809408
110,38590.9333333333,0.22,0.154363733333333
180,101433.6,0.36,0.4057344
65,13339.7333333333,0.13,0.0533589333333333
170,89628.5333333333,0.34,0.358514133333333
