r,C,r_scaled,C_scaled
472,3128.1201999847,0.944,6.2562403999694
337,2233.22871427467,0.674,4.46645742854935
173,1146.17070632348,0.346,2.29234141264695
59,391.161471607488,0.118,0.782322943214977
170,1126.85699782449,0.34,2.25371399564899
103,682.239682094292,0.206,1.36447936418858
60,396.818325856981,0.12,0.793636651713962
434,2875.66940649584,0.868,5.75133881299167
466,3089.49278298673,0.932,6.17898556597345
194,1286.05295731737,0.388,2.57210591463475
81,536.70057685089,0.162,1.07340115370178
184,1220.11183182043,0.368,2.44022366364085
363,2406.08152801707,0.726,4.81216305603415
369,2444.70894501505,0.738,4.8894178900301
413,2738.13030125241,0.826,5.47626060250482
245,1623.75858480211,0.49,3.24751716960421
258,1709.01341879804,0.516,3.41802683759608
462,3062.17907448774,0.924,6.12435814897548
344,2279.85613127265,0.688,4.55971226254529
174,1154.17070632348,0.348,2.30834141264695
257,1703.35656454855,0.514,3.40671312909709
316,2093.34646328076,0.632,4.18669292656152
385,2551.6206332605,0.77,5.10324126652099
169,1121.200143575,0.338,2.24240028715
437,2897.32626074533,0.874,5.79465252149066
465,3081.49278298673,0.93,6.16298556597345
109,723.210244842769,0.218,1.44642048968554
96,635.612265096322,0.192,1.27122453019264
379,2510.65007051201,0.758,5.02130014102402
353,2340.14040252011,0.706,4.68028080504023
296,1961.46421228686,0.592,3.92292842457371
92,610.641702347845,0.184,1.22128340469569
217,1437.24891681025,0.434,2.87449783362049
223,1478.21947955872,0.446,2.95643895911744
277,1835.23881554245,0.554,3.67047763108489
345,2285.51298552214,0.69,4.57102597104428
244,1618.10173055262,0.488,3.23620346110523
219,1450.90577105974,0.438,2.90181154211948
153,1014.28845532957,0.306,2.02857691065914
53,350.190908859011,0.106,0.700381817718022
476,3155.43390848369,0.952,6.31086781696738
458,3034.86536598875,0.916,6.0697307319775
404,2677.84603000493,0.808,5.35569206000987
289,1914.83679528889,0.578,3.82967359057778
450,2982.58109474128,0.9,5.96516218948257
300,1988.77792078584,0.6,3.97755584157168
113,748.180807591246,0.226,1.49636161518249
284,1881.86623254041,0.568,3.76373246508083
261,1730.67027304753,0.522,3.46134054609506
352,2332.14040252011,0.704,4.66428080504022
243,1610.10173055262,0.486,3.22020346110523
315,2087.68960903127,0.63,4.17537921806254
420,2782.41457249988,0.84,5.56482914499976
338,2241.22871427467,0.676,4.48245742854935
273,1810.26825279397,0.546,3.62053650558794
370,2452.70894501505,0.74,4.9054178900301
358,2373.11096526859,0.716,4.74622193053719
396,2625.56175875746,0.792,5.25112351751492
455,3015.55165748976,0.91,6.03110331497953
271,1796.61139854448,0.542,3.59322279708896
339,2246.88556852417,0.678,4.49377113704833
307,2035.40533778381,0.614,4.07081067556762
391,2590.24805025847,0.782,5.18049610051694
334,2213.91500577569,0.668,4.42783001155138
285,1889.86623254041,0.57,3.77973246508083
405,2683.50288425443,0.81,5.36700576850885
200,1324.68037431534,0.4,2.64936074863068
483,3202.06132548166,0.966,6.40412265096333
453,3001.89480324027,0.906,6.00378960648054
97,643.612265096322,0.194,1.28722453019264
479,3174.74761698268,0.958,6.34949523396535
357,2365.11096526859,0.714,4.73022193053719
98,649.269119345814,0.196,1.29853823869163
175,1159.82756057297,0.35,2.31965512114594
317,2101.34646328076,0.634,4.20269292656152
408,2702.81659275342,0.816,5.40563318550683
409,2710.81659275342,0.818,5.42163318550683
321,2126.31702602924,0.642,4.25263405205848
384,2545.963779011,0.768,5.09192755802201
218,1445.24891681025,0.436,2.89049783362049
364,2411.73838226657,0.728,4.82347676453313
327,2167.28758877772,0.654,4.33457517755543
182,1206.45497757093,0.364,2.41290995514187
151,1000.63160108008,0.302,2.00126320216016
65,429.788888605458,0.13,0.859577777210916
368,2439.05209076556,0.736,4.87810418153111
280,1854.55252404143,0.56,3.70910504808286
374,2477.67950776353,0.748,4.95535901552706
489,3240.68874247964,0.978,6.48137748495927
402,2664.18917575544,0.804,5.32837835151088
209,1384.96464556279,0.418,2.76992929112558
221,1464.56262530923,0.442,2.92912525061846
303,2008.09162928482,0.606,4.01618325856965
208,1379.3077913133,0.416,2.7586155826266
177,1173.48441482246,0.354,2.34696882964492
144,954.00418408211,0.288,1.90800836816422
265,1755.64083579601,0.53,3.51128167159201
276,1829.58196129296,0.552,3.65916392258591
160,1060.91587232754,0.32,2.12183174465508
333,2205.91500577569,0.666,4.41183001155137
68,451.445742854951,0.136,0.902891485709901
192,1272.39610306788,0.384,2.54479220613576
308,2041.0621920333,0.616,4.0821243840666
442,2930.29682349381,0.884,5.86059364698763
309,2046.71904628279,0.618,4.09343809256559
130,860.74935008617,0.26,1.72149870017234
205,1357.65093706381,0.41,2.71530187412762
474,3141.7770542342,0.948,6.28355410846839
93,616.298556597337,0.186,1.23259711319467
262,1736.32712729702,0.524,3.47265425459404
287,1901.1799410394,0.574,3.8023598820788
279,1848.89566979194,0.558,3.69779133958388
136,901.719912834648,0.272,1.8034398256693
126,835.778787337693,0.252,1.67155757467539
90,596.984848098352,0.18,1.1939696961967
127,841.435641587186,0.254,1.68287128317437
141,934.690475583125,0.282,1.86938095116625
213,1412.27835406177,0.426,2.82455670812355
171,1132.51385207399,0.342,2.26502770414797
372,2466.36579926454,0.744,4.93273159852909
496,3287.31615947761,0.992,6.57463231895522
51,338.877200360026,0.102,0.677754400720053
235,1557.81745930516,0.47,3.11563491861032
433,2870.01255224634,0.866,5.74002510449268
390,2584.59119600898,0.78,5.16918239201796
430,2850.69884374735,0.86,5.7013976874947
263,1741.98398154651,0.526,3.48396796309303
459,3042.86536598875,0.918,6.0857307319775
137,907.37676708414,0.274,1.81475353416828
252,1670.38600180007,0.504,3.34077200360015
105,695.896536343784,0.21,1.39179307268757
147,973.317892581095,0.294,1.94663578516219
226,1497.5331880577,0.452,2.99506637611541
129,855.092495836678,0.258,1.71018499167336
228,1511.19004230719,0.456,3.02238008461439
215,1425.93520831126,0.43,2.85187041662253
347,2299.16983977163,0.694,4.59833967954326
58,385.504617357996,0.116,0.771009234715992
439,2908.63996924432,0.878,5.81727993848863
76,503.730014102413,0.152,1.00746002820483
310,2054.71904628279,0.62,4.10943809256559
128,849.435641587186,0.256,1.69887128317437
371,2458.36579926454,0.742,4.91673159852909
377,2499.33636201303,0.754,4.99867272402605
361,2392.42467376758,0.722,4.78484934753516
418,2771.10086400089,0.836,5.54220172800178
78,517.386868351905,0.156,1.03477373670381
102,676.582827844799,0.204,1.3531656556896
301,1994.43477503533,0.602,3.98886955007067
314,2082.03275478178,0.628,4.16406550956355
180,1192.79812332144,0.36,2.38559624664289
461,3054.17907448774,0.922,6.10835814897548
281,1862.55252404143,0.562,3.72510504808286
86,569.671139599367,0.172,1.13934227919873
83,550.357431100382,0.166,1.10071486220076
191,1266.73924881839,0.382,2.53347849763678
447,2963.2673862423,0.894,5.92653477248459
328,2172.94444302721,0.656,4.34588888605442
373,2472.02265351404,0.746,4.94404530702807
62,410.475180106473,0.124,0.820950360212947
470,3114.46334573521,0.94,6.22892669147042
500,3136.97301372709,1,6.27394602745417
319,2115.00331753025,0.638,4.23000663506051
158,1047.25901807805,0.316,2.0945180361561
142,940.347329832617,0.284,1.88069465966523
488,3235.03188823014,0.976,6.47006377646029
432,2862.01255224634,0.864,5.72402510449268
493,3268.00245097862,0.986,6.53600490195725
54,358.190908859011,0.108,0.716381817718022
468,3100.80649148571,0.936,6.20161298297143
197,1305.36666581636,0.394,2.61073333163271
162,1074.57272657703,0.324,2.14914545315407
119,789.151370339723,0.238,1.57830274067945
204,1351.99408281432,0.408,2.70398816562864
311,2060.37590053228,0.622,4.12075180106457
445,2949.6105319928,0.89,5.8992210639856
323,2139.97388027873,0.646,4.27994776055746
254,1684.04285604956,0.508,3.36808571209913
148,981.317892581095,0.296,1.96263578516219
138,915.37676708414,0.276,1.83075353416828
110,728.867099092261,0.22,1.45773419818452
