r,A,r_scaled,A_scaled
270,226864.8,0.54,0.9074592
475,713877.5,0.95,2.85551
350,382690,0.7,1.53076
250,197250,0.5,0.789
495,784733.4,0.99,3.1389336
430,578120.666666667,0.86,2.31248266666667
260,211092.266666667,0.52,0.844369066666667
325,332085,0.65,1.32834
305,293959,0.61,1.175836
205,135768.766666667,0.41,0.543075066666667
335,354930.266666667,0.67,1.41972106666667
395,489918.5,0.79,1.959674
365,424188.4,0.73,1.6967536
330,344850,0.66,1.3794
450,637200,0.9,2.5488
225,159367.5,0.45,0.63747
455,635152.7,0.91,2.5406108
255,204698.7,0.51,0.8187948
345,373897.2,0.69,1.4955888
390,488748,0.78,1.954992
470,708058.133333333,0.94,2.83223253333333
445,625494.966666667,0.89,2.50197986666667
490,768960.266666667,0.98,3.07584106666667
265,220974.666666667,0.53,0.883898666666667
425,568607.5,0.85,2.27443
235,174658.266666667,0.47,0.698633066666667
310,300088.266666667,0.62,1.20035306666667
435,589625.1,0.87,2.3585004
215,146194.266666667,0.43,0.584777066666667
290,261943.466666667,0.58,1.04777386666667
440,604548.266666667,0.88,2.41819306666667
315,310772.7,0.63,1.2430908
340,367145.6,0.68,1.4685824
220,152750.4,0.44,0.6110016
480,727142.4,0.96,2.9085696
385,467205.2,0.77,1.8688208
360,398995.2,0.72,1.5959808
240,180940.8,0.48,0.7237632
410,526937.466666667,0.82,2.10774986666667
355,397902.933333333,0.71,1.59161173333333
280,246385.066666667,0.56,0.985540266666667
420,559776,0.84,2.239104
190,113642.8,0.38,0.4545712
125,49125,0.25,0.1965
85,22368.6,0.17,0.0894744
55,9534.8,0.11,0.0381392
150,71010,0.3,0.28404
95,28073.7666666667,0.19,0.112295066666667
195,117978.9,0.39,0.4719156
140,61334.9333333333,0.28,0.245339733333333
100,31786.6666666667,0.2,0.127146666666667
90,25250.4,0.18,0.1010016
170,89898.2666666667,0.34,0.359593066666667
160,81271.4666666667,0.32,0.325085866666667
120,45542.4,0.24,0.1821696
155,75502.5666666667,0.31,0.302010266666667
75,17722.5,0.15,0.07089
185,107466.5,0.37,0.429866
65,13362.2666666667,0.13,0.0534490666666667
50,7926.66666666667,0.1,0.0317066666666667
80,20113.0666666667,0.16,0.0804522666666667
105,34500.9,0.21,0.1380036
175,96285,0.35,0.38514
