r,C,r_scaled,C_scaled
410,2713.64501987813,0.82,5.42729003975625
246,1626.58701192691,0.492,3.25317402385382
455,3012.72323036491,0.91,6.02544646072983
401,2655.70389438117,0.802,5.31140778876235
112,739.695526217007,0.224,1.47939105243401
413,2735.30187412762,0.826,5.47060374825524
386,2554.44906038524,0.772,5.10889812077048
438,2900.15468787,0.876,5.80030937574
368,2436.22366364084,0.736,4.87244732728167
322,2131.48859890457,0.644,4.26297719780915
482,3191.23289835678,0.964,6.38246579671355
381,2521.47849763677,0.762,5.04295699527353
259,1714.18499167336,0.518,3.42836998334671
284,1879.03780541574,0.568,3.75807561083148
119,786.322943214977,0.238,1.57264588642995
107,706.72496346853,0.214,1.41344992693706
146,964.832611206856,0.292,1.92966522241371
471,3119.63491861034,0.942,6.23926983722067
354,2342.96882964491,0.708,4.68593765928982
201,1329.85194719061,0.402,2.65970389438123
227,1502.704760933,0.454,3.005409521866
466,3086.66435586186,0.932,6.17332871172373
68,448.617315730204,0.136,0.897234631460408
181,1195.6265504462,0.362,2.39125310089239
64,421.303607231219,0.128,0.842607214462438
436,2886.49783362051,0.872,5.77299566724101
416,2754.6155826266,0.832,5.50923116525321
57,374.676190233249,0.114,0.749352380466499
66,434.960461480712,0.132,0.869920922961423
164,1083.05800795127,0.328,2.16611601590254
248,1640.2438661764,0.496,3.2804877323528
230,1522.01846943198,0.46,3.04403693886397
295,1952.9789309127,0.59,3.90595786182539
440,2913.81154211949,0.88,5.82762308423898
87,574.842712474621,0.174,1.14968542494924
302,1999.60634791067,0.604,3.99921269582133
176,1162.65598769772,0.352,2.32531197539544
294,1944.9789309127,0.588,3.88995786182539
379,2507.82164338728,0.758,5.01564328677455
185,1222.94025894518,0.37,2.44588051789036
52,341.705627484772,0.104,0.683411254969544
240,1587.95959492894,0.48,3.17591918985788
359,2375.93939239338,0.718,4.75187878478676
186,1230.94025894518,0.372,2.46188051789036
422,2793.24299962457,0.844,5.58648599924914
407,2694.33131137914,0.814,5.38866262275829
192,1269.56767594315,0.384,2.5391353518863
189,1250.25396744417,0.378,2.50050793488833
293,1939.3220766632,0.586,3.87864415332641
352,2329.31197539542,0.704,4.65862395079084
417,2760.2724368761,0.834,5.52054487375219
462,3059.35064736288,0.924,6.11870129472576
212,1401.44992693706,0.424,2.80289985387412
481,3185.57604410728,0.962,6.37115208821457
412,2727.30187412762,0.824,5.45460374825524
54,355.362481734265,0.108,0.710724963468529
121,799.979797464469,0.242,1.59995959492894
261,1727.84184592285,0.522,3.4556836918457
429,2839.87041662254,0.858,5.67974083324508
486,3218.54660685576,0.972,6.43709321371152
328,2170.11601590254,0.656,4.34023203180508
268,1774.46926292082,0.536,3.54893852584164
149,984.14631970584,0.298,1.96829263941168
460,3045.69379311339,0.92,6.09138758622678
81,533.872149726143,0.162,1.06774429945229
273,1807.4398256693,0.546,3.61487965133859
373,2469.19422638931,0.746,4.93838845277862
357,2362.28253814389,0.714,4.72456507628778
473,3130.94862710932,0.946,6.26189725421864
202,1335.50880144011,0.404,2.67101760288021
75,495.244732728174,0.15,0.990489465456347
67,440.617315730204,0.134,0.881234631460408
93,613.47012947259,0.186,1.22694025894518
200,1321.85194719061,0.4,2.64370389438123
92,607.813275223098,0.184,1.2156265504462
80,528.215295476651,0.16,1.0564305909533
154,1017.11688245432,0.308,2.03423376490864
363,2403.25310089236,0.726,4.80650620178472
449,2971.75266761644,0.898,5.94350533523288
84,553.185858225128,0.168,1.10637171645026
375,2482.8510806388,0.75,4.9657021612776
235,1554.98903218046,0.47,3.10997806436092
288,1906.35151391473,0.576,3.81270302782945
73,481.587878478681,0.146,0.963175756957363
388,2568.10591463473,0.776,5.13621182926947
210,1387.79307268757,0.42,2.77558614537514
338,2238.40028715,0.676,4.47680057429999
450,2979.75266761644,0.9,5.95950533523288
319,2112.17489040559,0.638,4.22434978081118
496,3284.4877323527,0.992,6.56897546470541
129,852.264068711931,0.258,1.70452813742386
163,1077.40115370178,0.326,2.15480230740356
109,720.381817718022,0.218,1.44076363543604
400,2647.70389438118,0.8,5.29540778876235
50,328.04877323528,0.1,0.656097546470559
110,726.038671967515,0.22,1.45207734393503
205,1354.82250993909,0.41,2.70964501987818
