r,A,r_scaled,A_scaled
345,378340.8,0.69,1.5133632
365,413530.4,0.73,1.6541216
340,358051.733333333,0.68,1.43220693333333
495,765458.1,0.99,3.0618324
320,323037.866666667,0.64,1.29215146666667
415,546297.7,0.83,2.1851908
375,444187.5,0.75,1.77675
395,492830.966666667,0.79,1.97132386666667
200,127146.666666667,0.4,0.508586666666667
280,248580.266666667,0.56,0.994321066666667
290,268335.066666667,0.58,1.07334026666667
405,524442.6,0.81,2.0977704
315,308920.5,0.63,1.235682
245,187037.9,0.49,0.7481516
435,589625.1,0.87,2.3585004
370,428405.733333333,0.74,1.71362293333333
260,210010.666666667,0.52,0.840042666666667
470,697160.4,0.94,2.7886416
300,286560,0.6,1.14624
425,569811.666666667,0.85,2.27924666666667
250,194916.666666667,0.5,0.779666666666667
390,482258.4,0.78,1.9290336
265,222379.166666667,0.53,0.889516666666667
225,157140,0.45,0.62856
485,745820.066666667,0.97,2.98328026666667
440,606871.466666667,0.88,2.42748586666667
360,405388.8,0.72,1.6215552
240,179020.8,0.48,0.7160832
275,235244.166666667,0.55,0.940976666666667
330,344995.2,0.66,1.3799808
445,618894.133333333,0.89,2.47557653333333
285,254721.6,0.57,1.0188864
480,732057.6,0.96,2.9282304
325,332085,0.65,1.32834
430,586502.8,0.86,2.3460112
465,671739,0.93,2.686956
380,459192,0.76,1.836768
305,294703.2,0.61,1.1788128
235,173332.866666667,0.47,0.693331466666667
410,533437.333333333,0.82,2.13374933333333
310,301369.6,0.62,1.2054784
490,749752.266666667,0.98,2.99900906666667
180,100612.8,0.36,0.4024512
100,31173.3333333333,0.2,0.124693333333333
150,70380,0.3,0.28152
110,38106.9333333333,0.22,0.152427733333333
145,65345.7,0.29,0.2613828
120,45388.8,0.24,0.1815552
130,52773.0666666667,0.26,0.211092266666667
185,106690.733333333,0.37,0.426762933333333
70,15464.4,0.14,0.0618576
140,62066.6666666667,0.28,0.248266666666667
135,56691.9,0.27,0.2267676
95,27784.9666666667,0.19,0.111139866666667
160,78813.8666666667,0.32,0.315255466666667
80,20155.7333333333,0.16,0.0806229333333333
65,13390.4333333333,0.13,0.0535617333333333
115,41120.9333333333,0.23,0.164483733333333
105,35015.4,0.21,0.1400616
90,25293.6,0.18,0.1011744
155,76527.6333333333,0.31,0.306110533333333
85,22744.3,0.17,0.0909772
125,49479.1666666667,0.25,0.197916666666667
