r,A,r_scaled,A_scaled
425,568414.833333333,0.85,2.27365933333333
440,603154.346666667,0.88,2.41261738666667
485,739045.586666667,0.97,2.95618234666667
310,301959.013333333,0.62,1.20783605333333
435,595680.3,0.87,2.3827212
235,173936.66,0.47,0.69574664
480,725790.72,0.96,2.90316288
370,431563.56,0.74,1.72625424
450,637497,0.9,2.549988
365,419445.59,0.73,1.67778236
470,697896.733333333,0.94,2.79158693333333
400,504725.333333333,0.8,2.01890133333333
260,213039.146666667,0.52,0.852156586666667
240,180902.4,0.48,0.7236096
200,125845.333333333,0.4,0.503381333333333
315,311103.45,0.63,1.2444138
325,331972.333333333,0.65,1.32788933333333
215,145571.77,0.43,0.58228708
300,282264,0.6,1.129056
290,263120.866666667,0.58,1.05248346666667
415,542876.163333333,0.83,2.17150465333333
420,554742.72,0.84,2.21897088
395,492622.933333333,0.79,1.97049173333333
295,273618.203333333,0.59,1.09447281333333
345,373992.42,0.69,1.49596968
210,138491.64,0.42,0.55396656
460,662928.693333333,0.92,2.65171477333333
225,158557.5,0.45,0.63423
270,230519.52,0.54,0.92207808
385,464873.126666667,0.77,1.85949250666667
220,152324.48,0.44,0.60929792
280,246374.613333333,0.56,0.985498453333333
445,618762.116666667,0.89,2.47504846666667
490,752153.266666667,0.98,3.00861306666667
340,364679.466666667,0.68,1.45871786666667
465,682319.61,0.93,2.72927844
405,516263.22,0.81,2.06505288
355,395718.5,0.71,1.582874
265,220075.786666667,0.53,0.880303146666667
360,408896.64,0.72,1.63558656
380,452915.413333333,0.76,1.81166165333333
285,255663.81,0.57,1.02265524
180,101597.76,0.36,0.40639104
150,70677,0.3,0.282708
100,31397.3333333333,0.2,0.125589333333333
50,7830.66666666667,0.1,0.0313226666666667
135,57204.63,0.27,0.22881852
115,41413.6466666667,0.23,0.165654586666667
65,13285.6533333333,0.13,0.0531426133333333
75,17728.5,0.15,0.070914
190,113474.333333333,0.38,0.453897333333333
130,53002.9066666667,0.26,0.212011626666667
140,61376.7466666667,0.28,0.245506986666667
90,25493.4,0.18,0.1019736
175,96182.9166666667,0.35,0.384731666666667
55,9508.58333333333,0.11,0.0380343333333333
120,45459.84,0.24,0.18183936
110,38169.8533333333,0.22,0.152679413333333
80,20090.88,0.16,0.08036352
195,118921.92,0.39,0.47568768
185,107457.373333333,0.37,0.429829493333333
85,22763.5666666667,0.17,0.0910542666666667
95,28404.6833333333,0.19,0.113618733333333
