r,A,r_scaled,A_scaled
480,724992,0.96,2.899968
245,188558.533333333,0.49,0.754234133333333
365,416727.8,0.73,1.6669112
370,424572.533333333,0.74,1.69829013333333
440,612034.133333333,0.88,2.44813653333333
435,595932.6,0.87,2.3837304
415,539408.7,0.83,2.1576348
420,549897.6,0.84,2.1995904
395,485133.733333333,0.79,1.94053493333333
490,753914,0.98,3.015656
345,373421.1,0.69,1.4936844
330,342381.6,0.66,1.3695264
240,180864,0.48,0.723456
205,131118,0.41,0.524472
295,271750.066666667,0.59,1.08700026666667
425,563790.833333333,0.85,2.25516333333333
220,153137.6,0.44,0.6125504
315,311698.8,0.63,1.2467952
400,500266.666666667,0.8,2.00106666666667
265,223596.4,0.53,0.8943856
255,207386.4,0.51,0.8295456
445,623118.666666667,0.89,2.49247466666667
300,288000,0.6,1.152
485,726061.166666667,0.97,2.90424466666667
215,147735.1,0.43,0.5909404
460,665270.4,0.92,2.6610816
230,166388.133333333,0.46,0.665552533333333
275,228387.5,0.55,0.91355
385,464635.966666667,0.77,1.85854386666667
225,159367.5,0.45,0.63747
405,519849.9,0.81,2.0793996
465,676063.5,0.93,2.704254
310,299960.133333333,0.62,1.19984053333333
340,361596.8,0.68,1.4463872
320,314709.333333333,0.64,1.25883733333333
290,263737.6,0.58,1.0549504
500,783333.333333333,1,3.13333333333333
270,229878,0.54,0.919512
360,408153.6,0.72,1.6326144
380,453030.933333333,0.76,1.81212373333333
285,256887.6,0.57,1.0275504
390,469887.6,0.78,1.8795504
180,102168,0.36,0.408672
150,70260,0.3,0.28104
100,31266.6666666667,0.2,0.125066666666667
50,7926.66666666667,0.1,0.0317066666666667
135,57348,0.27,0.229392
115,41843.9,0.23,0.1673756
65,13142.5666666667,0.13,0.0525702666666667
75,17580,0.15,0.07032
190,112246.933333333,0.38,0.448987733333333
130,53178.6666666667,0.26,0.212714666666667
140,61517.8666666667,0.28,0.246071466666667
90,25228.8,0.18,0.1009152
175,97346.6666666667,0.35,0.389386666666667
55,9401.7,0.11,0.0376068
120,45676.8,0.24,0.1827072
110,37961.7333333333,0.22,0.151846933333333
80,19959.4666666667,0.16,0.0798378666666667
195,118536.6,0.39,0.4741464
185,105778.066666667,0.37,0.423112266666667
85,22522.7333333333,0.17,0.0900909333333333
95,28073.7666666667,0.19,0.112295066666667
