r,C,r_scaled,C_scaled
136,901.719912834648,0.272,1.8034398256693
69,457.102597104443,0.138,0.914205194208886
348,2307.16983977163,0.696,4.61433967954327
275,1821.58196129296,0.55,3.64316392258591
84,556.014285349875,0.168,1.11202857069975
291,1928.49364953838,0.582,3.85698729907676
266,1763.64083579601,0.532,3.52728167159201
337,2233.22871427467,0.674,4.46645742854935
224,1483.87633380821,0.448,2.96775266761642
406,2691.50288425443,0.812,5.38300576850886
426,2823.38513524836,0.852,5.64677027049673
492,3260.00245097862,0.984,6.52000490195725
351,2326.48354827062,0.702,4.65296709654124
228,1511.19004230719,0.456,3.02238008461439
325,2153.63073452822,0.65,4.30726146905645
478,3166.74761698268,0.956,6.33349523396535
177,1173.48441482246,0.354,2.34696882964492
500,3136.97301372709,1,6.27394602745417
108,715.210244842769,0.216,1.43042048968554
459,3042.86536598875,0.918,6.0857307319775
385,2551.6206332605,0.77,5.10324126652099
288,1909.1799410394,0.576,3.8183598820788
113,748.180807591246,0.226,1.49636161518249
159,1052.91587232754,0.318,2.10583174465508
365,2419.73838226657,0.73,4.83947676453314
51,338.877200360026,0.102,0.677754400720053
73,484.416305603428,0.146,0.968832611206856
410,2716.47344700291,0.82,5.43294689400582
454,3009.89480324027,0.908,6.01978960648054
290,1922.83679528889,0.58,3.84567359057778
179,1187.14126907195,0.358,2.3742825381439
251,1662.38600180007,0.502,3.32477200360015
55,363.847763108504,0.11,0.727695526217007
327,2167.28758877772,0.654,4.33457517755543
61,404.818325856981,0.122,0.809636651713962
71,470.759451353936,0.142,0.941518902707871
326,2161.63073452822,0.652,4.32326146905645
298,1975.12106653635,0.596,3.9502421330727
433,2870.01255224634,0.866,5.74002510449268
216,1431.59206256076,0.432,2.86318412512151
153,1014.28845532957,0.306,2.02857691065914
183,1212.11183182043,0.366,2.42422366364085
332,2200.25815152619,0.664,4.40051630305239
188,1245.0823945689,0.376,2.4901647891378
371,2458.36579926454,0.742,4.91673159852909
443,2935.95367774331,0.886,5.87190735548661
54,358.190908859011,0.108,0.716381817718022
305,2021.74848353432,0.61,4.04349696706863
248,1643.07229330109,0.496,3.28614458660218
90,596.984848098352,0.18,1.1939696961967
304,2013.74848353432,0.608,4.02749696706863
452,2996.23794899078,0.904,5.99247589798155
353,2340.14040252011,0.706,4.68028080504023
396,2625.56175875746,0.792,5.25112351751492
64,424.132034355966,0.128,0.848264068711932
475,3147.43390848369,0.95,6.29486781696738
