r,C,r_scaled,C_scaled
370,2452.70894501505,0.74,4.9054178900301
394,2611.90490450797,0.788,5.22380980901594
306,2027.40533778381,0.612,4.05481067556762
73,484.416305603428,0.146,0.968832611206856
451,2988.23794899078,0.902,5.97647589798155
74,490.07315985292,0.148,0.980146319705841
448,2968.92424049179,0.896,5.93784848098358
413,2738.13030125241,0.826,5.47626060250482
332,2200.25815152619,0.664,4.40051630305239
305,2021.74848353432,0.61,4.04349696706863
155,1027.94530957906,0.31,2.05589061915813
282,1868.20937829092,0.564,3.73641875658185
224,1483.87633380821,0.448,2.96775266761642
219,1450.90577105974,0.438,2.90181154211948
320,2120.66017177975,0.64,4.24132034355949
302,2002.43477503533,0.604,4.00486955007067
422,2796.07142674937,0.844,5.59214285349875
293,1942.15050378787,0.586,3.88430100757575
111,734.523953341754,0.222,1.46904790668351
244,1618.10173055262,0.488,3.23620346110523
368,2439.05209076556,0.736,4.87810418153111
238,1577.13116780414,0.476,3.15426233560828
100,662.925973595307,0.2,1.32585194719061
419,2776.75771825039,0.838,5.55351543650077
200,1324.68037431534,0.4,2.64936074863068
132,874.406204335663,0.264,1.74881240867133
468,3100.80649148571,0.936,6.20161298297143
481,3188.40447123217,0.962,6.37680894246434
300,1988.77792078584,0.6,3.97755584157168
257,1703.35656454855,0.514,3.40671312909709
411,2724.47344700291,0.822,5.44894689400583
94,621.95541084683,0.188,1.24391082169366
59,391.161471607488,0.118,0.782322943214977
359,2378.76781951809,0.718,4.75753563903617
157,1041.60216382856,0.314,2.08320432765711
362,2398.08152801707,0.724,4.79616305603415
147,973.317892581095,0.294,1.94663578516219
149,986.974746830587,0.298,1.97394949366117
456,3021.20851173926,0.912,6.04241702347852
301,1994.43477503533,0.602,3.98886955007067
158,1047.25901807805,0.316,2.0945180361561
373,2472.02265351404,0.746,4.94404530702807
60,396.818325856981,0.12,0.793636651713962
96,635.612265096322,0.192,1.27122453019264
85,564.014285349875,0.17,1.12802857069975
459,3042.86536598875,0.918,6.0857307319775
161,1066.57272657703,0.322,2.13314545315407
