r,A,r_scaled,A_scaled
410,521110,0.82,2.08444
270,232113.6,0.54,0.9284544
315,316329.3,0.63,1.2653172
385,458904.6,0.77,1.8356184
200,132800,0.4,0.5312
345,380403.9,0.69,1.5216156
280,243040,0.56,0.97216
400,504320,0.8,2.01728
310,304444.8,0.62,1.2177792
325,328282.5,0.65,1.31313
380,447640,0.76,1.79056
490,765438.8,0.98,3.0617552
445,606748.6,0.89,2.4269944
240,179712,0.48,0.718848
205,134984.3,0.41,0.5399372
290,266428.8,0.58,1.0657152
260,218753.6,0.52,0.8750144
435,613845.9,0.87,2.4553836
335,354182.1,0.67,1.4167284
275,237765,0.55,0.95106
430,568012.8,0.86,2.2720512
220,149846.4,0.44,0.5993856
225,165847.5,0.45,0.66339
415,544231,0.83,2.176924
215,147550.2,0.43,0.5902008
230,161027.6,0.46,0.6441104
370,442460.8,0.74,1.7698432
355,404288.2,0.71,1.6171528
450,622080,0.9,2.48832
250,202000,0.5,0.808
235,169209.4,0.47,0.6768376
350,383180,0.7,1.53272
295,274302.8,0.59,1.0972112
465,679811.4,0.93,2.7192456
265,224720,0.53,0.89888
395,484301.6,0.79,1.9372064
500,787000,1,3.148
390,461167.2,0.78,1.8446688
365,423655.5,0.73,1.694622
420,558835.2,0.84,2.2353408
255,201317.4,0.51,0.8052696
320,321126.4,0.64,1.2845056
50,7830,0.1,0.03132
145,67195.9,0.29,0.2687836
135,55841.4,0.27,0.2233656
110,38962,0.22,0.155848
120,45100.8,0.24,0.1804032
130,53133.6,0.26,0.2125344
195,117573.3,0.39,0.4702932
140,62876.8,0.28,0.2515072
80,20275.2,0.16,0.0811008
75,17347.5,0.15,0.06939
65,13232.7,0.13,0.0529308
175,95427.5,0.35,0.38171
70,15111.6,0.14,0.0604464
170,88665.2,0.34,0.3546608
85,22484.2,0.17,0.0899368
150,70830,0.3,0.28332
115,42478.7,0.23,0.1699148
180,100310.4,0.36,0.4012416
105,33957,0.21,0.135828
160,80384,0.32,0.321536
190,116097.6,0.38,0.4643904
