r,A,r_scaled,A_scaled
320,312661.333333333,0.64,1.25064533333333
440,601450.666666667,0.88,2.40580266666667
400,497066.666666667,0.8,1.98826666666667
240,188928,0.48,0.755712
220,143264,0.44,0.573056
305,282796,0.61,1.131184
290,284818.666666667,0.58,1.13927466666667
460,665834.666666667,0.92,2.66333866666667
465,686154,0.93,2.744616
415,541934.666666667,0.83,2.16773866666667
205,133359.333333333,0.41,0.533437333333333
235,167147.666666667,0.47,0.668590666666667
245,187278,0.49,0.749112
455,662480,0.91,2.64992
210,134652,0.42,0.538608
345,377706,0.69,1.510824
275,239983.333333333,0.55,0.959933333333333
430,569492,0.86,2.277968
405,533628,0.81,2.134512
230,160110.666666667,0.46,0.640442666666667
445,628399.333333333,0.89,2.51359733333333
285,255588,0.57,1.022352
310,312645.333333333,0.62,1.25058133333333
280,238336,0.56,0.953344
335,354631,0.67,1.418524
485,721356.666666667,0.97,2.88542666666667
470,724552,0.94,2.898208
330,348480,0.66,1.39392
225,159300,0.45,0.6372
255,203745,0.51,0.81498
495,780813,0.99,3.123252
390,500916,0.78,2.003664
395,488878.333333333,0.79,1.95551333333333
370,434429.333333333,0.74,1.73771733333333
295,279640.333333333,0.59,1.11856133333333
410,560333.333333333,0.82,2.24133333333333
425,558733.333333333,0.85,2.23493333333333
270,217728,0.54,0.870912
260,215418.666666667,0.52,0.861674666666667
340,354506.666666667,0.68,1.41802666666667
450,637200,0.9,2.5488
500,800000,1,3.2
190,118889.333333333,0.38,0.475557333333333
50,7933.33333333333,0.1,0.0317333333333333
65,12787.6666666667,0.13,0.0511506666666667
180,103248,0.36,0.412992
75,17325,0.15,0.0693
120,43584,0.24,0.174336
150,70800,0.3,0.2832
110,36945.3333333333,0.22,0.147781333333333
115,41614.6666666667,0.23,0.166458666666667
160,75434.6666666667,0.32,0.301738666666667
100,33200,0.2,0.1328
140,64288,0.28,0.257152
80,19882.6666666667,0.16,0.0795306666666667
135,57834,0.27,0.231336
185,103587.666666667,0.37,0.414350666666667
85,22638.3333333333,0.17,0.0905533333333333
145,68401.3333333333,0.29,0.273605333333333
130,50700,0.26,0.2028
125,46458.3333333333,0.25,0.185833333333333
175,94733.3333333333,0.35,0.378933333333333
90,25812,0.18,0.103248
