x,y
0.54896496448152,2.5724124112038
0.18634254494046,1.66585636235115
0.190793659626876,1.67698414906719
0.935838146570995,3.53959536642749
0.85069049189365,3.32672622973413
0.316924112530856,1.99231028132714
0.999250918626436,3.69812729656609
0.207236039548757,1.71809009887189
0.752788938932488,3.08197234733122
0.336964803904744,2.04241200976186
0.219915466485506,1.74978866621376
0.189775244421221,1.67443811105305
0.97188593352767,3.62971483381917
0.78121917218958,3.15304793047395
0.587243899976483,2.66810974994121
0.801552206185438,3.20388051546359
0.948718192031942,3.57179548007985
0.726779473352609,3.01694868338152
0.734399583532661,3.03599895883165
0.345779698968762,2.06444924742191
0.0418414939389757,1.30460373484744
0.273677226283437,1.88419306570859
0.40859604366524,2.2214901091631
0.948695893375527,3.57173973343882
0.210305257332653,1.72576314333163
0.758816992286042,3.0970424807151
0.920247144028659,3.50061786007165
0.104064064614505,1.46016016153626
0.399516019224895,2.19879004806224
0.544931963339882,2.5623299083497
0.802552351636138,3.20638087909034
0.67908496813806,2.89771242034515
0.582018005467028,2.65504501366757
0.166441384314765,1.61610346078691
0.718451436477924,2.99612859119481
0.680172538701525,2.90043134675381
0.482897926346817,2.40724481586704
0.463568981952765,2.35892245488191
0.535226335532603,2.53806583883151
0.170308711086544,1.62577177771636
0.845209501145971,3.31302375286493
0.0815652697726922,1.40391317443173
0.0543914111584385,1.3359785278961
0.417846899208541,2.24461724802135
0.0731199980122596,1.38279999503065
0.0656584194235776,1.36414604855894
0.910237309946789,3.47559327486697
0.785281031292528,3.16320257823132
0.52080324782096,2.5020081195524
0.506509944566763,2.46627486141691
0.681352249663953,2.90338062415988
0.116152967846092,1.49038241961523
0.454173818907781,2.33543454726945
0.706003463224509,2.96500865806127
0.251007654355377,1.82751913588844
0.91408179416977,3.48520448542442
0.625906924077266,2.76476731019317
0.395930059438539,2.18982514859635
0.0539183607576035,1.33479590189401
0.341244156631289,2.05311039157822
0.570338318855659,2.62584579713915
0.641340691894917,2.80335172973729
0.723962424194423,3.00990606048606
0.162564278190287,1.60641069547572
0.792253373094021,3.18063343273505
0.182895331263028,1.65723832815757
0.732296529101346,3.03074132275336
0.299925784720073,1.94981446180018
0.549537281761662,2.57384320440415
0.369358223103619,2.12339555775905
0.154158257485441,1.5853956437136
0.331328656678707,2.02832164169677
0.0317268083019773,1.27931702075494
0.71977423537512,2.9994355884378
0.561587835923577,2.60396958980894
0.777978316311714,3.14494579077929
0.642811147329775,2.80702786832444
0.162283985951116,1.60570996487779
0.0107309361969731,1.22682734049243
0.405014289265971,2.21253572316493
0.609146373164443,2.72286593291111
0.964507498761875,3.61126874690469
0.0896627782330209,1.42415694558255
0.788329004211504,3.17082251052876
0.488562759239489,2.42140689809872
0.141086053168907,1.55271513292227
0.357951439152449,2.09487859788112
0.890296064731803,3.42574016182951
0.331549098403914,2.02887274600979
0.0503186960938939,1.32579674023473
0.272485548291581,1.88121387072895
0.484612662105175,2.41153165526294
0.051438071323297,1.32859517830824
0.796833835447595,3.19208458861899
