r,C,r_scaled,C_scaled
127,841.435641587186,0.254,1.68287128317437
120,794.808224589216,0.24,1.58961644917843
307,2035.40533778381,0.614,4.07081067556762
458,3034.86536598875,0.916,6.0697307319775
276,1829.58196129296,0.552,3.65916392258591
139,921.033621333633,0.278,1.84206724266727
426,2823.38513524836,0.852,5.64677027049673
417,2763.10086400089,0.834,5.52620172800178
62,410.475180106473,0.124,0.820950360212947
158,1047.25901807805,0.316,2.0945180361561
179,1187.14126907195,0.358,2.3742825381439
401,2658.53232150595,0.802,5.31706464301189
349,2312.82669402113,0.698,4.62565338804225
348,2307.16983977163,0.696,4.61433967954327
370,2452.70894501505,0.74,4.9054178900301
199,1319.02352006585,0.398,2.63804704013169
187,1239.42554031941,0.374,2.47885108063882
141,934.690475583125,0.282,1.86938095116625
220,1458.90577105974,0.44,2.91781154211947
357,2365.11096526859,0.714,4.73022193053719
245,1623.75858480211,0.49,3.24751716960421
443,2935.95367774331,0.886,5.87190735548661
487,3227.03188823014,0.974,6.45406377646029
241,1596.44487630312,0.482,3.19288975260625
216,1431.59206256076,0.432,2.86318412512151
247,1637.4154390516,0.494,3.2748308781032
212,1404.27835406177,0.424,2.80855670812355
190,1258.73924881839,0.38,2.51747849763678
371,2458.36579926454,0.742,4.91673159852909
342,2266.19927702315,0.684,4.53239855404631
297,1969.46421228686,0.594,3.93892842457371
100,662.925973595307,0.2,1.32585194719061
104,690.239682094292,0.208,1.38047936418858
392,2598.24805025847,0.784,5.19649610051694
399,2644.87546725645,0.798,5.2897509345129
473,3133.7770542342,0.946,6.26755410846839
136,901.719912834648,0.272,1.8034398256693
183,1212.11183182043,0.366,2.42422366364085
435,2883.66940649584,0.87,5.76733881299167
181,1198.45497757093,0.362,2.39690995514187
311,2060.37590053228,0.622,4.12075180106457
61,404.818325856981,0.122,0.809636651713962
488,3235.03188823014,0.976,6.47006377646029
472,3128.1201999847,0.944,6.2562403999694
450,2982.58109474128,0.9,5.96516218948257
233,1544.16060505567,0.466,3.08832121011134
160,1060.91587232754,0.32,2.12183174465508
387,2565.27748750999,0.774,5.13055497501998
96,635.612265096322,0.192,1.27122453019264
206,1365.65093706381,0.412,2.73130187412762
121,802.808224589216,0.242,1.60561644917843
340,2252.54242277366,0.68,4.50508484554732
361,2392.42467376758,0.722,4.78484934753516
338,2241.22871427467,0.676,4.48245742854935
388,2570.93434175948,0.776,5.14186868351897
468,3100.80649148571,0.936,6.20161298297143
66,437.788888605458,0.132,0.875577777210916
249,1651.07229330109,0.498,3.30214458660218
71,470.759451353936,0.142,0.941518902707871
256,1697.69971029906,0.512,3.39539942059811
366,2425.39523651606,0.732,4.85079047303212
356,2359.4541110191,0.712,4.7189082220382
341,2260.54242277366,0.682,4.52108484554732
482,3194.06132548166,0.964,6.38812265096333
500,3136.97301372709,1,6.27394602745417
393,2603.90490450797,0.786,5.20780980901593
484,3207.71817973116,0.968,6.41543635946231
58,385.504617357996,0.116,0.771009234715992
375,2485.67950776353,0.75,4.97135901552706
109,723.210244842769,0.218,1.44642048968554
437,2897.32626074533,0.874,5.79465252149066
79,523.043722601398,0.158,1.0460874452028
90,596.984848098352,0.18,1.1939696961967
409,2710.81659275342,0.818,5.42163318550683
466,3089.49278298673,0.932,6.17898556597345
64,424.132034355966,0.128,0.848264068711932
280,1854.55252404143,0.56,3.70910504808286
345,2285.51298552214,0.69,4.57102597104428
159,1052.91587232754,0.318,2.10583174465508
188,1245.0823945689,0.376,2.4901647891378
171,1132.51385207399,0.342,2.26502770414797
442,2930.29682349381,0.884,5.86059364698763
153,1014.28845532957,0.306,2.02857691065914
234,1549.81745930516,0.468,3.09963491861032
362,2398.08152801707,0.724,4.79616305603415
351,2326.48354827062,0.702,4.65296709654124
295,1955.80735803737,0.59,3.91161471607473
358,2373.11096526859,0.716,4.74622193053719
145,962.00418408211,0.29,1.92400836816422
423,2804.07142674938,0.846,5.60814285349875
221,1464.56262530923,0.442,2.92912525061846
237,1571.47431355465,0.474,3.1429486271093
50,330.877200360026,0.1,0.661754400720053
277,1835.23881554245,0.554,3.67047763108489
201,1332.68037431534,0.402,2.66536074863067
460,3048.52222023825,0.92,6.09704444047649
400,2650.53232150594,0.8,5.30106464301189
418,2771.10086400089,0.836,5.54220172800178
191,1266.73924881839,0.382,2.53347849763678
69,457.102597104443,0.138,0.914205194208886
200,1324.68037431534,0.4,2.64936074863068
269,1782.95454429499,0.538,3.56590908858998
499,3306.6298679766,0.998,6.61325973595319
68,451.445742854951,0.136,0.902891485709901
51,338.877200360026,0.102,0.677754400720053
54,358.190908859011,0.108,0.716381817718022
283,1876.20937829092,0.566,3.75241875658184
477,3161.09076273318,0.954,6.32218152546637
258,1709.01341879804,0.516,3.41802683759608
254,1684.04285604956,0.508,3.36808571209913
148,981.317892581095,0.296,1.96263578516219
209,1384.96464556279,0.418,2.76992929112558
290,1922.83679528889,0.58,3.84567359057778
196,1299.70981156686,0.392,2.59941962313373
207,1371.3077913133,0.414,2.7426155826266
116,769.837661840739,0.232,1.53967532368148
327,2167.28758877772,0.654,4.33457517755543
251,1662.38600180007,0.502,3.32477200360015
195,1291.70981156686,0.39,2.58341962313373
213,1412.27835406177,0.426,2.82455670812355
379,2510.65007051201,0.758,5.02130014102402
325,2153.63073452822,0.65,4.30726146905645
93,616.298556597337,0.186,1.23259711319467
309,2046.71904628279,0.618,4.09343809256559
419,2776.75771825039,0.838,5.55351543650077
367,2433.39523651606,0.734,4.86679047303213
462,3062.17907448774,0.924,6.12435814897548
105,695.896536343784,0.21,1.39179307268757
346,2293.51298552214,0.692,4.58702597104428
267,1769.2976900455,0.534,3.53859538009099
493,3268.00245097862,0.986,6.53600490195725
228,1511.19004230719,0.456,3.02238008461439
306,2027.40533778381,0.612,4.05481067556762
222,1470.21947955872,0.444,2.94043895911744
412,2730.13030125241,0.824,5.46026060250481
177,1173.48441482246,0.354,2.34696882964492
498,3300.9730137271,0.996,6.60194602745421
150,994.974746830587,0.3,1.98994949366117
449,2974.58109474128,0.898,5.94916218948256
402,2664.18917575544,0.804,5.32837835151088
140,926.690475583125,0.28,1.85338095116625
471,3122.46334573521,0.942,6.24492669147042
273,1810.26825279397,0.546,3.62053650558794
288,1909.1799410394,0.576,3.8183598820788
155,1027.94530957906,0.31,2.05589061915813
59,391.161471607488,0.118,0.782322943214977
441,2922.29682349381,0.882,5.84459364698762
118,781.151370339723,0.236,1.56230274067945
124,822.121933088201,0.248,1.6442438661764
242,1604.44487630312,0.484,3.20888975260625
88,583.32799384886,0.176,1.16665598769772
243,1610.10173055262,0.486,3.22020346110523
334,2213.91500577569,0.668,4.42783001155138
308,2041.0621920333,0.616,4.0821243840666
335,2219.57186002518,0.67,4.43914372005036
364,2411.73838226657,0.728,4.82347676453313
303,2008.09162928482,0.606,4.01618325856965
485,3213.37503398065,0.97,6.4267500679613
274,1815.92510704346,0.548,3.63185021408693
486,3221.37503398065,0.972,6.4427500679613
144,954.00418408211,0.288,1.90800836816422
134,888.063058585155,0.268,1.77612611717031
376,2491.33636201302,0.752,4.98267272402605
172,1140.51385207398,0.344,2.28102770414797
312,2068.37590053228,0.624,4.13675180106457
326,2161.63073452822,0.652,4.32326146905645
114,756.180807591246,0.228,1.51236161518249
374,2477.67950776353,0.748,4.95535901552706
429,2842.69884374735,0.858,5.6853976874947
