r,C,r_scaled,C_scaled
317,2101.34646328076,0.634,4.20269292656152
396,2625.56175875746,0.792,5.25112351751492
449,2974.58109474128,0.898,5.94916218948256
410,2716.47344700291,0.82,5.43294689400582
425,2817.72828099887,0.85,5.63545656199774
194,1286.05295731737,0.388,2.57210591463475
451,2988.23794899078,0.902,5.97647589798155
152,1006.28845532957,0.304,2.01257691065914
226,1497.5331880577,0.452,2.99506637611541
307,2035.40533778381,0.614,4.07081067556762
323,2139.97388027873,0.646,4.27994776055746
308,2041.0621920333,0.616,4.0821243840666
196,1299.70981156686,0.392,2.59941962313373
435,2883.66940649584,0.87,5.76733881299167
211,1398.62149981228,0.422,2.79724299962457
479,3174.74761698268,0.958,6.34949523396535
214,1417.93520831126,0.428,2.83587041662253
489,3240.68874247964,0.978,6.48137748495927
393,2603.90490450797,0.786,5.20780980901593
312,2068.37590053228,0.624,4.13675180106457
437,2897.32626074533,0.874,5.79465252149066
147,973.317892581095,0.294,1.94663578516219
262,1736.32712729702,0.524,3.47265425459404
354,2345.79725676961,0.708,4.69159451353921
274,1815.92510704346,0.548,3.63185021408693
302,2002.43477503533,0.604,4.00486955007067
412,2730.13030125241,0.824,5.46026060250481
263,1741.98398154651,0.526,3.48396796309303
109,723.210244842769,0.218,1.44642048968554
176,1165.48441482246,0.352,2.33096882964492
174,1154.17070632348,0.348,2.30834141264695
55,363.847763108504,0.11,0.727695526217007
464,3075.83592873723,0.928,6.15167185747447
400,2650.53232150594,0.8,5.30106464301189
466,3089.49278298673,0.932,6.17898556597345
173,1146.17070632348,0.346,2.29234141264695
453,3001.89480324027,0.906,6.00378960648054
271,1796.61139854448,0.542,3.59322279708896
200,1324.68037431534,0.4,2.64936074863068
409,2710.81659275342,0.818,5.42163318550683
438,2902.98311499482,0.876,5.80596622998965
66,437.788888605458,0.132,0.875577777210916
365,2419.73838226657,0.73,4.83947676453314
298,1975.12106653635,0.596,3.9502421330727
101,668.582827844799,0.202,1.3371656556896
446,2955.26738624229,0.892,5.91053477248459
469,3108.80649148571,0.938,6.21761298297143
428,2837.04198949786,0.856,5.67408397899572
90,596.984848098352,0.18,1.1939696961967
467,3095.14963723622,0.934,6.19029927447244
458,3034.86536598875,0.916,6.0697307319775
124,822.121933088201,0.248,1.6442438661764
392,2598.24805025847,0.784,5.19649610051694
296,1961.46421228686,0.592,3.92292842457371
