r,C,r_scaled,C_scaled
322,2131.48859890457,0.644,4.26297719780915
161,1063.74429945229,0.322,2.12748859890457
269,1780.12611717031,0.538,3.56025223434062
287,1898.35151391473,0.574,3.79670302782945
408,2699.98816562864,0.816,5.39997633125727
58,382.676190233249,0.116,0.765352380466499
191,1263.91082169366,0.382,2.52782164338732
129,852.264068711931,0.258,1.70452813742386
397,2628.39018588219,0.794,5.25678037176438
457,3026.38008461441,0.914,6.05276016922881
480,3177.57604410728,0.96,6.35515208821457
326,2158.80230740356,0.652,4.31760461480711
456,3018.38008461441,0.912,6.03676016922881
473,3130.94862710932,0.946,6.26189725421864
171,1129.68542494924,0.342,2.25937084989848
188,1242.25396744417,0.376,2.48450793488833
234,1546.98903218046,0.468,3.09397806436092
345,2282.68455839745,0.69,4.56536911679491
353,2337.31197539542,0.706,4.67462395079083
348,2304.34141264694,0.696,4.60868282529389
387,2562.44906038524,0.774,5.12489812077048
232,1535.67532368148,0.464,3.07135064736295
448,2966.09581336695,0.896,5.9321916267339
491,3251.51716960423,0.982,6.50303433920846
405,2680.67445712965,0.81,5.3613489142593
296,1958.63578516219,0.592,3.91727157032438
272,1799.4398256693,0.544,3.59887965133859
313,2071.20432765711,0.626,4.14240865531423
300,1985.94949366117,0.6,3.97189898732235
168,1110.37171645026,0.336,2.22074343290051
398,2634.04704013168,0.796,5.26809408026337
96,632.783837971575,0.192,1.26556767594315
128,846.607214462439,0.256,1.69321442892488
248,1640.2438661764,0.496,3.2804877323528
361,2389.59624664287,0.722,4.77919249328574
104,687.411254969545,0.208,1.37482250993909
356,2356.6256838944,0.712,4.7132513677888
237,1568.64588642995,0.474,3.13729177285991
310,2051.89061915813,0.62,4.10378123831626
286,1892.69465966523,0.572,3.78538931933047
169,1118.37171645026,0.338,2.23674343290051
264,1747.15555442183,0.528,3.49431110884367
217,1434.42048968554,0.434,2.86884097937108
230,1522.01846943198,0.46,3.04403693886397
394,2609.07647738321,0.788,5.21815295476642
444,2938.78210486797,0.888,5.87756420973593
430,2847.87041662254,0.86,5.69574083324508
316,2090.5180361561,0.632,4.1810360723122
290,1920.00836816422,0.58,3.84001673632844
401,2655.70389438117,0.802,5.31140778876235
206,1362.82250993909,0.412,2.72564501987818
231,1527.67532368148,0.462,3.05535064736295
147,970.489465456348,0.294,1.9409789309127
185,1222.94025894518,0.37,2.44588051789036
158,1044.4305909533,0.316,2.08886118190661
498,3298.14458660219,0.996,6.59628917320439
228,1508.36161518249,0.456,3.01672323036498
422,2793.24299962457,0.844,5.58648599924914
184,1217.28340469569,0.368,2.43456680939138
378,2502.16478913778,0.756,5.00432957827557
132,871.577777210916,0.264,1.74315555442183
130,857.920922961424,0.26,1.71584184592285
252,1667.55757467539,0.504,3.33511514935077
393,2601.07647738321,0.786,5.20215295476642
62,407.646752981727,0.124,0.815293505963454
412,2727.30187412762,0.824,5.45460374825524
91,599.813275223098,0.182,1.1996265504462
156,1030.77373670381,0.312,2.06154747340762
241,1593.61644917843,0.482,3.18723289835686
225,1489.04790668351,0.45,2.97809581336701
465,3078.66435586186,0.93,6.15732871172373
359,2375.93939239338,0.718,4.75187878478676
118,778.322943214977,0.236,1.55664588642995
84,553.185858225128,0.168,1.10637171645026
494,3270.83087810321,0.988,6.54166175620643
370,2449.88051789033,0.74,4.89976103578065
315,2084.86118190661,0.63,4.16972236381321
117,772.666088965484,0.234,1.54533217793097
72,473.587878478681,0.144,0.947175756957363
267,1766.46926292082,0.534,3.53293852584164
223,1475.39105243401,0.446,2.95078210486803
226,1494.704760933,0.452,2.989409521866
254,1681.21442892488,0.508,3.36242885784976
311,2057.54747340762,0.622,4.11509494681524
187,1236.59711319467,0.374,2.47319422638935
71,467.931024229189,0.142,0.935862048458378
247,1634.58701192691,0.494,3.26917402385382
344,2277.02770414796,0.688,4.55405540829593
89,586.156420973605,0.178,1.17231284194721
429,2839.87041662254,0.858,5.67974083324508
427,2826.21356237305,0.854,5.6524271247461
308,2038.23376490864,0.616,4.07646752981727
208,1376.47936418858,0.416,2.75295872837717
474,3138.94862710932,0.948,6.27789725421864
61,401.989898732234,0.122,0.803979797464469
86,566.842712474621,0.172,1.13368542494924
180,1189.9696961967,0.36,2.37993939239341
400,2647.70389438118,0.8,5.29540778876235
488,3232.20346110525,0.976,6.4644069222105
165,1091.05800795127,0.33,2.18211601590254
198,1310.53823869163,0.396,2.62107647738326
253,1673.21442892488,0.506,3.34642885784976
445,2946.78210486797,0.89,5.89356420973593
93,613.47012947259,0.186,1.22694025894518
76,500.901586977666,0.152,1.00180317395533
369,2441.88051789033,0.738,4.88376103578065
213,1409.44992693706,0.426,2.81889985387412
246,1626.58701192691,0.492,3.25317402385382
375,2482.8510806388,0.75,4.9657021612776
123,811.293505963454,0.246,1.62258701192691
373,2469.19422638931,0.746,4.93838845277862
258,1706.18499167336,0.516,3.41236998334671
362,2395.25310089236,0.724,4.79050620178473
148,978.489465456348,0.296,1.9569789309127
381,2521.47849763677,0.762,5.04295699527353
324,2145.14545315407,0.648,4.29029090630813
157,1038.77373670381,0.314,2.07754747340762
194,1283.22453019264,0.388,2.56644906038529
173,1143.34227919873,0.346,2.28668455839747
385,2548.79220613575,0.77,5.0975844122715
193,1275.22453019264,0.386,2.55044906038529
210,1387.79307268757,0.42,2.77558614537514
177,1170.65598769772,0.354,2.34131197539544
79,520.215295476651,0.158,1.0404305909533
317,2098.5180361561,0.634,4.1970360723122
433,2867.18412512152,0.866,5.73436825024305
119,786.322943214977,0.238,1.57264588642995
399,2642.04704013168,0.798,5.28409408026337
111,731.695526217007,0.222,1.46339105243401
396,2622.7333316327,0.792,5.2454666632654
357,2362.28253814389,0.714,4.72456507628778
212,1401.44992693706,0.424,2.80289985387412
50,328.04877323528,0.1,0.656097546470559
333,2203.08657865102,0.666,4.40617315730203
343,2271.37084989847,0.686,4.54274169979694
438,2900.15468787,0.876,5.80030937574
336,2224.74343290051,0.672,4.44948686580101
299,1977.94949366117,0.598,3.95589898732235
229,1514.01846943198,0.458,3.02803693886397
349,2309.99826689644,0.698,4.61999653379287
92,607.813275223098,0.184,1.2156265504462
136,898.891485709901,0.272,1.7977829714198
431,2853.52727087203,0.862,5.70705454174406
235,1554.98903218046,0.47,3.10997806436092
52,341.705627484772,0.104,0.683411254969544
59,388.333044482742,0.118,0.776666088965484
65,426.960461480712,0.13,0.853920922961423
159,1050.08744520279,0.318,2.10017489040559
334,2211.08657865101,0.668,4.42217315730203
214,1415.10678118655,0.428,2.83021356237311
238,1574.30274067945,0.476,3.14860548135889
239,1579.95959492894,0.478,3.15991918985788
227,1502.704760933,0.454,3.005409521866
183,1209.28340469569,0.366,2.41856680939138
478,3163.91918985779,0.956,6.32783837971559
122,805.636651713961,0.244,1.61127330342792
283,1873.38095116625,0.566,3.7467619023325
144,951.175756957363,0.288,1.90235151391473
409,2707.98816562864,0.818,5.41597633125727
376,2488.50793488829,0.752,4.97701586977658
477,3158.2623356083,0.954,6.3165246712166
423,2801.24299962457,0.846,5.60248599924914
250,1653.90072042589,0.5,3.30780144085179
302,1999.60634791067,0.604,3.99921269582133
452,2993.40952186593,0.904,5.98681904373186
395,2614.7333316327,0.79,5.2294666632654
83,547.529003975636,0.166,1.09505800795127
236,1560.64588642995,0.472,3.12129177285991
151,997.803173955333,0.302,1.99560634791067
131,865.920922961424,0.262,1.73184184592285
121,799.979797464469,0.242,1.59995959492894
435,2880.84097937102,0.87,5.76168195874203
298,1972.29263941168,0.596,3.94458527882336
462,3059.35064736288,0.924,6.11870129472576
367,2430.56680939134,0.734,4.86113361878269
60,393.989898732234,0.12,0.787979797464469
271,1793.7829714198,0.542,3.58756594283961
292,1931.3220766632,0.584,3.86264415332641
492,3257.17402385372,0.984,6.51434804770744
291,1925.66522241371,0.582,3.85133044482742
153,1011.46002820483,0.306,2.02292005640965
363,2403.25310089236,0.726,4.80650620178472
454,3007.06637611542,0.908,6.01413275223085
417,2760.2724368761,0.834,5.52054487375219
69,454.274169979696,0.138,0.908548339959393
176,1162.65598769772,0.352,2.32531197539544
443,2933.12525061847,0.886,5.86625050123695
87,574.842712474621,0.174,1.14968542494924
215,1423.10678118655,0.43,2.84621356237311
493,3265.17402385372,0.986,6.53034804770744
379,2507.82164338728,0.758,5.01564328677455
275,1818.75353416828,0.55,3.63750706833656
346,2290.68455839745,0.692,4.58136911679491
266,1760.81240867133,0.532,3.52162481734265
145,959.175756957363,0.29,1.91835151391473
257,1700.52813742386,0.514,3.40105627484773
182,1203.6265504462,0.364,2.40725310089239
365,2416.90995514185,0.73,4.83381991028371
