r,C,r_scaled,C_scaled
406,2691.50288425443,0.812,5.38300576850886
87,577.671139599367,0.174,1.15534227919873
155,1027.94530957906,0.31,2.05589061915813
343,2274.19927702315,0.686,4.54839855404631
312,2068.37590053228,0.624,4.13675180106457
237,1571.47431355465,0.474,3.1429486271093
136,901.719912834648,0.272,1.8034398256693
236,1563.47431355465,0.472,3.1269486271093
121,802.808224589216,0.242,1.60561644917843
337,2233.22871427467,0.674,4.46645742854935
233,1544.16060505567,0.466,3.08832121011134
483,3202.06132548166,0.966,6.40412265096333
188,1245.0823945689,0.376,2.4901647891378
109,723.210244842769,0.218,1.44642048968554
127,841.435641587186,0.254,1.68287128317437
353,2340.14040252011,0.706,4.68028080504023
238,1577.13116780414,0.476,3.15426233560828
443,2935.95367774331,0.886,5.87190735548661
369,2444.70894501505,0.738,4.8894178900301
243,1610.10173055262,0.486,3.22020346110523
471,3122.46334573521,0.942,6.24492669147042
215,1425.93520831126,0.43,2.85187041662253
286,1895.52308678991,0.572,3.79104617357981
403,2669.84603000493,0.806,5.33969206000986
180,1192.79812332144,0.36,2.38559624664289
269,1782.95454429499,0.538,3.56590908858998
267,1769.2976900455,0.534,3.53859538009099
354,2345.79725676961,0.708,4.69159451353921
496,3287.31615947761,0.992,6.57463231895522
315,2087.68960903127,0.63,4.17537921806254
458,3034.86536598875,0.916,6.0697307319775
256,1697.69971029906,0.512,3.39539942059811
112,742.523953341754,0.224,1.48504790668351
203,1346.33722856483,0.406,2.69267445712965
179,1187.14126907195,0.358,2.3742825381439
259,1717.01341879804,0.518,3.43402683759608
316,2093.34646328076,0.632,4.18669292656152
476,3155.43390848369,0.952,6.31086781696738
392,2598.24805025847,0.784,5.19649610051694
472,3128.1201999847,0.944,6.2562403999694
64,424.132034355966,0.128,0.848264068711932
395,2617.56175875746,0.79,5.23512351751492
103,682.239682094292,0.206,1.36447936418858
289,1914.83679528889,0.578,3.82967359057778
304,2013.74848353432,0.608,4.02749696706863
137,907.37676708414,0.274,1.81475353416828
444,2941.6105319928,0.888,5.8832210639856
279,1848.89566979194,0.558,3.69779133958388
278,1843.23881554245,0.556,3.68647763108489
211,1398.62149981228,0.422,2.79724299962457
59,391.161471607488,0.118,0.782322943214977
174,1154.17070632348,0.348,2.30834141264695
330,2186.6012972767,0.66,4.3732025945534
431,2856.35569799685,0.862,5.71271139599369
482,3194.06132548166,0.964,6.38812265096333
165,1093.88643507602,0.33,2.18777287015204
285,1889.86623254041,0.57,3.77973246508083
172,1140.51385207398,0.344,2.28102770414797
123,814.121933088201,0.246,1.6282438661764
268,1777.2976900455,0.536,3.55459538009099
204,1351.99408281432,0.408,2.70398816562864
295,1955.80735803737,0.59,3.91161471607473
480,3180.40447123217,0.96,6.36080894246434
477,3161.09076273318,0.954,6.32218152546637
475,3147.43390848369,0.95,6.29486781696738
160,1060.91587232754,0.32,2.12183174465508
456,3021.20851173926,0.912,6.04241702347852
150,994.974746830587,0.3,1.98994949366117
371,2458.36579926454,0.742,4.91673159852909
250,1656.72914755058,0.5,3.31345829510116
147,973.317892581095,0.294,1.94663578516219
171,1132.51385207399,0.342,2.26502770414797
424,2809.72828099887,0.848,5.61945656199774
422,2796.07142674937,0.844,5.59214285349875
425,2817.72828099887,0.85,5.63545656199774
95,629.95541084683,0.19,1.25991082169366
170,1126.85699782449,0.34,2.25371399564899
485,3213.37503398065,0.97,6.4267500679613
468,3100.80649148571,0.936,6.20161298297143
138,915.37676708414,0.276,1.83075353416828
129,855.092495836678,0.258,1.71018499167336
185,1225.76868606992,0.37,2.45153737213983
197,1305.36666581636,0.394,2.61073333163271
307,2035.40533778381,0.614,4.07081067556762
212,1404.27835406177,0.424,2.80855670812355
388,2570.93434175948,0.776,5.14186868351897
231,1530.50375080618,0.462,3.06100750161235
453,3001.89480324027,0.906,6.00378960648054
91,602.641702347845,0.182,1.20528340469569
214,1417.93520831126,0.428,2.83587041662253
274,1815.92510704346,0.548,3.63185021408693
126,835.778787337693,0.252,1.67155757467539
474,3141.7770542342,0.948,6.28355410846839
50,330.877200360026,0.1,0.661754400720053
149,986.974746830587,0.298,1.97394949366117
404,2677.84603000493,0.808,5.35569206000987
240,1590.78802205363,0.48,3.18157604410727
439,2908.63996924432,0.878,5.81727993848863
332,2200.25815152619,0.664,4.40051630305239
226,1497.5331880577,0.452,2.99506637611541
196,1299.70981156686,0.392,2.59941962313373
146,967.661038331602,0.292,1.9353220766632
447,2963.2673862423,0.894,5.92653477248459
106,701.553390593277,0.212,1.40310678118655
173,1146.17070632348,0.346,2.29234141264695
463,3067.83592873723,0.926,6.13567185747447
451,2988.23794899078,0.902,5.97647589798155
320,2120.66017177975,0.64,4.24132034355949
133,882.406204335663,0.266,1.76481240867133
445,2949.6105319928,0.89,5.8992210639856
263,1741.98398154651,0.526,3.48396796309303
261,1730.67027304753,0.522,3.46134054609506
