r,C,r_scaled,C_scaled
233,1541.33217793097,0.466,3.08266435586194
133,879.577777210916,0.266,1.75915555442183
263,1739.15555442183,0.526,3.47831110884367
190,1255.91082169366,0.38,2.51182164338732
446,2952.43895911746,0.892,5.90487791823491
154,1017.11688245432,0.308,2.03423376490864
382,2529.47849763677,0.764,5.05895699527353
375,2482.8510806388,0.75,4.9657021612776
96,632.783837971575,0.192,1.26556767594315
193,1275.22453019264,0.386,2.55044906038529
87,574.842712474621,0.174,1.14968542494924
136,898.891485709901,0.272,1.7977829714198
163,1077.40115370178,0.326,2.15480230740356
334,2211.08657865101,0.668,4.42217315730203
201,1329.85194719061,0.402,2.65970389438123
75,495.244732728174,0.15,0.990489465456347
102,673.754400720052,0.204,1.3475088014401
81,533.872149726143,0.162,1.06774429945229
294,1944.9789309127,0.588,3.88995786182539
324,2145.14545315407,0.648,4.29029090630813
319,2112.17489040559,0.638,4.22434978081118
414,2740.95872837711,0.828,5.48191745675422
431,2853.52727087203,0.862,5.70705454174406
215,1423.10678118655,0.43,2.84621356237311
175,1156.99913344823,0.35,2.31399826689645
404,2675.01760288016,0.808,5.35003520576032
412,2727.30187412762,0.824,5.45460374825524
304,2010.92005640965,0.608,4.0218401128193
173,1143.34227919873,0.346,2.28668455839747
125,824.950360212946,0.25,1.64990072042589
468,3097.97806436085,0.936,6.19595612872169
178,1176.31284194721,0.356,2.35262568389442
329,2178.11601590254,0.658,4.35623203180508
495,3278.83087810321,0.99,6.55766175620642
225,1489.04790668351,0.45,2.97809581336701
330,2183.77287015203,0.66,4.36754574030406
54,355.362481734265,0.108,0.710724963468529
383,2535.13535188626,0.766,5.07027070377252
209,1382.13621843808,0.418,2.76427243687615
258,1706.18499167336,0.516,3.41236998334671
232,1535.67532368148,0.464,3.07135064736295
214,1415.10678118655,0.428,2.83021356237311
301,1991.60634791067,0.602,3.98321269582133
356,2356.6256838944,0.712,4.7132513677888
189,1250.25396744417,0.378,2.50050793488833
434,2872.84097937102,0.868,5.74568195874203
86,566.842712474621,0.172,1.13368542494924
242,1601.61644917843,0.484,3.20323289835686
424,2806.89985387406,0.848,5.61379970774813
70,459.931024229189,0.14,0.919862048458378
131,865.920922961424,0.262,1.73184184592285
122,805.636651713961,0.244,1.61127330342792
84,553.185858225128,0.168,1.10637171645026
60,393.989898732234,0.12,0.787979797464469
407,2694.33131137914,0.814,5.38866262275829
318,2104.17489040559,0.636,4.20834978081118
417,2760.2724368761,0.834,5.52054487375219
160,1058.08744520279,0.32,2.11617489040559
231,1527.67532368148,0.462,3.05535064736295
238,1574.30274067945,0.476,3.14860548135889
110,726.038671967515,0.22,1.45207734393503
467,3092.32121011135,0.934,6.18464242022271
273,1807.4398256693,0.546,3.61487965133859
184,1217.28340469569,0.368,2.43456680939138
389,2576.10591463473,0.778,5.15221182926947
278,1840.41038841777,0.556,3.68082077683555
337,2230.40028715,0.674,4.4608005743
415,2746.6155826266,0.83,5.49323116525321
380,2515.82164338727,0.76,5.03164328677455
483,3199.23289835678,0.966,6.39846579671355
492,3257.17402385372,0.984,6.51434804770744
406,2688.67445712965,0.812,5.3773489142593
346,2290.68455839745,0.692,4.58136911679491
248,1640.2438661764,0.496,3.2804877323528
152,1003.46002820483,0.304,2.00692005640965
390,2581.76276888422,0.78,5.16352553776845
267,1766.46926292082,0.534,3.53293852584164
98,646.440692221067,0.196,1.29288138444213
198,1310.53823869163,0.396,2.62107647738326
455,3012.72323036491,0.91,6.02544646072983
91,599.813275223098,0.182,1.1996265504462
124,819.293505963454,0.248,1.63858701192691
266,1760.81240867133,0.532,3.52162481734265
429,2839.87041662254,0.858,5.67974083324508
335,2216.74343290051,0.67,4.43348686580101
165,1091.05800795127,0.33,2.18211601590254
164,1083.05800795127,0.328,2.16611601590254
269,1780.12611717031,0.538,3.56025223434062
462,3059.35064736288,0.924,6.11870129472576
181,1195.6265504462,0.362,2.39125310089239
476,3152.60548135881,0.952,6.30521096271762
51,336.04877323528,0.102,0.672097546470559
298,1972.29263941168,0.596,3.94458527882336
123,811.293505963454,0.246,1.62258701192691
271,1793.7829714198,0.542,3.58756594283961
59,388.333044482742,0.118,0.776666088965484
260,1719.84184592285,0.52,3.4396836918457
376,2488.50793488829,0.752,4.97701586977658
485,3210.54660685576,0.97,6.42109321371152
496,3284.4877323527,0.992,6.56897546470541
397,2628.39018588219,0.794,5.25678037176438
171,1129.68542494924,0.342,2.25937084989848
311,2057.54747340762,0.622,4.11509494681524
441,2919.46839636898,0.882,5.83893679273796
331,2191.77287015203,0.662,4.38354574030406
241,1593.61644917843,0.482,3.18723289835686
80,528.215295476651,0.16,1.0564305909533
348,2304.34141264694,0.696,4.60868282529389
199,1316.19509294112,0.398,2.63239018588224
422,2793.24299962457,0.844,5.58648599924914
288,1906.35151391473,0.576,3.81270302782945
129,852.264068711931,0.258,1.70452813742386
116,767.009234715992,0.232,1.53401846943198
497,3290.1445866022,0.994,6.58028917320439
192,1269.56767594315,0.384,2.5391353518863
296,1958.63578516219,0.592,3.91727157032438
448,2966.09581336695,0.896,5.9321916267339
343,2271.37084989847,0.686,4.54274169979694
398,2634.04704013168,0.796,5.26809408026337
352,2329.31197539542,0.704,4.65862395079084
146,964.832611206856,0.292,1.92966522241371
381,2521.47849763677,0.762,5.04295699527353
487,3224.20346110525,0.974,6.4484069222105
121,799.979797464469,0.242,1.59995959492894
280,1851.72409691676,0.56,3.70344819383351
484,3204.88975260627,0.968,6.40977950521253
494,3270.83087810321,0.988,6.54166175620643
274,1813.09667991879,0.548,3.62619335983758
498,3298.14458660219,0.996,6.59628917320439
466,3086.66435586186,0.932,6.17332871172373
265,1752.81240867133,0.53,3.50562481734265
211,1395.79307268757,0.422,2.79158614537514
94,619.126983722083,0.188,1.23825396744417
162,1071.74429945229,0.324,2.14348859890457
391,2587.41962313372,0.782,5.17483924626743
251,1659.55757467539,0.502,3.31911514935077
56,369.019335983757,0.112,0.738038671967514
205,1354.82250993909,0.41,2.70964501987818
481,3185.57604410728,0.962,6.37115208821457
282,1865.38095116625,0.564,3.7307619023325
471,3119.63491861034,0.942,6.23926983722067
115,759.009234715992,0.23,1.51801846943198
392,2595.41962313372,0.784,5.19083924626743
101,665.754400720052,0.202,1.3315088014401
308,2038.23376490864,0.616,4.07646752981727
169,1118.37171645026,0.338,2.23674343290051
79,520.215295476651,0.158,1.0404305909533
139,918.205194208886,0.278,1.83641038841777
396,2622.7333316327,0.792,5.2454666632654
443,2933.12525061847,0.886,5.86625050123695
421,2787.58614537508,0.842,5.57517229075016
317,2098.5180361561,0.634,4.1970360723122
475,3144.60548135881,0.95,6.28921096271762
230,1522.01846943198,0.46,3.04403693886397
208,1376.47936418858,0.416,2.75295872837717
55,361.019335983757,0.11,0.722038671967514
345,2282.68455839745,0.69,4.56536911679491
297,1966.63578516219,0.594,3.93327157032438
316,2090.5180361561,0.632,4.1810360723122
435,2880.84097937102,0.87,5.76168195874203
203,1343.50880144011,0.406,2.68701760288021
142,937.518902707871,0.284,1.87503780541574
292,1931.3220766632,0.584,3.86264415332641
180,1189.9696961967,0.36,2.37993939239341
145,959.175756957363,0.29,1.91835151391473
155,1025.11688245432,0.31,2.05023376490864
138,912.548339959393,0.276,1.82509667991879
374,2474.8510806388,0.748,4.9497021612776
191,1263.91082169366,0.382,2.52782164338732
158,1044.4305909533,0.316,2.08886118190661
401,2655.70389438117,0.802,5.31140778876235
400,2647.70389438118,0.8,5.29540778876235
257,1700.52813742386,0.514,3.40105627484773
246,1626.58701192691,0.492,3.25317402385382
249,1648.2438661764,0.498,3.2964877323528
103,679.411254969545,0.206,1.35882250993909
378,2502.16478913778,0.756,5.00432957827557
73,481.587878478681,0.146,0.963175756957363
245,1620.93015767742,0.49,3.24186031535483
104,687.411254969545,0.208,1.37482250993909
314,2079.20432765711,0.628,4.15840865531423
134,885.234631460408,0.268,1.77046926292082
402,2661.36074863067,0.804,5.32272149726133
217,1434.42048968554,0.434,2.86884097937108
315,2084.86118190661,0.63,4.16972236381321
493,3265.17402385372,0.986,6.53034804770744
344,2277.02770414796,0.688,4.55405540829593
289,1912.00836816422,0.578,3.82401673632844
332,2197.42972440152,0.664,4.39485944880305
69,454.274169979696,0.138,0.908548339959393
306,2024.57691065914,0.612,4.04915382131829
137,904.548339959393,0.274,1.80909667991879
371,2455.53737213982,0.742,4.91107474427964
354,2342.96882964491,0.708,4.68593765928982
379,2507.82164338728,0.758,5.01564328677455
491,3251.51716960423,0.982,6.50303433920846
290,1920.00836816422,0.58,3.84001673632844
182,1203.6265504462,0.364,2.40725310089239
472,3125.29177285983,0.944,6.25058354571966
369,2441.88051789033,0.738,4.88376103578065
393,2601.07647738321,0.786,5.20215295476642
363,2403.25310089236,0.726,4.80650620178472
427,2826.21356237305,0.854,5.6524271247461
61,401.989898732234,0.122,0.803979797464469
89,586.156420973605,0.178,1.17231284194721
360,2383.93939239338,0.72,4.76787878478676
148,978.489465456348,0.296,1.9569789309127
320,2117.83174465508,0.64,4.23566348931016
222,1467.39105243401,0.444,2.93478210486803
77,506.558441227159,0.154,1.01311688245432
436,2886.49783362051,0.872,5.77299566724101
482,3191.23289835678,0.964,6.38246579671355
