r,A,r_scaled,A_scaled
315,312108.93,0.63,1.24843572
350,384143.666666667,0.7,1.53657466666667
290,264903.786666667,0.58,1.05961514666667
365,415946.213333333,0.73,1.66378485333333
470,695363.746666667,0.94,2.78145498666667
335,355902.883333333,0.67,1.42361153333333
435,594216.96,0.87,2.37686784
270,229498.92,0.54,0.91799568
305,292941.926666667,0.61,1.17176770666667
485,738355.593333333,0.97,2.95342237333333
275,237623.833333333,0.55,0.950495333333333
465,679407.78,0.93,2.71763112
245,188862.66,0.49,0.75545064
405,512195.4,0.81,2.0487816
225,159239.25,0.45,0.636957
280,245820.586666667,0.56,0.983282346666667
415,539936.856666667,0.83,2.15974742666667
475,710989.5,0.95,2.843958
410,527542.626666667,0.82,2.11017050666667
445,626260.663333333,0.89,2.50504265333333
210,139185.48,0.42,0.55674192
310,302586.866666667,0.62,1.21034746666667
430,579797.093333333,0.86,2.31918837333333
255,204256.53,0.51,0.81702612
400,500992,0.8,2.003968
490,751609.04,0.98,3.00643616
295,272365.043333333,0.59,1.08946017333333
495,767320.29,0.99,3.06928116
300,281112,0.6,1.124448
205,132205.046666667,0.41,0.528820186666667
395,490688.223333333,0.79,1.96275289333333
345,376626.84,0.69,1.50650736
230,166289.386666667,0.46,0.665157546666667
425,567933.166666667,0.85,2.27173266666667
215,144610.29,0.43,0.57844116
265,221826.73,0.53,0.88730692
250,195891.666666667,0.5,0.783566666666667
220,151750.133333333,0.44,0.607000533333333
200,126032,0.4,0.504128
260,211993.6,0.52,0.8479744
455,647960.646666667,0.91,2.59184258666667
330,340319.76,0.66,1.36127904
160,80346.4533333333,0.32,0.321385813333333
180,101943.36,0.36,0.40777344
115,41408.3566666667,0.23,0.165633426666667
95,28336.0933333333,0.19,0.113344373333333
85,22723.1066666667,0.17,0.0908924266666667
145,65973.6466666667,0.29,0.263894586666667
55,9514.23,0.11,0.03805692
190,113642.8,0.38,0.4545712
70,15251.4133333333,0.14,0.0610056533333333
105,34559.7,0.21,0.1382388
175,96603.5,0.35,0.386414
110,38037.56,0.22,0.15215024
50,7796.33333333333,0.1,0.0311853333333333
165,85254.18,0.33,0.34101672
150,71109,0.3,0.284436
170,91219.96,0.34,0.36487984
90,25401.6,0.18,0.1016064
185,107188.136666667,0.37,0.428752546666667
135,57343.14,0.27,0.22937256
125,49285.4166666667,0.25,0.197141666666667
65,13295.7933333333,0.13,0.0531831733333333
