x,y
0.48238756157569,2.40596890393923
0.354857166928638,2.0871429173216
0.615682857397796,2.73920714349449
0.447751662436757,2.31937915609189
0.769924568370881,3.1248114209272
0.501846934902411,2.45461733725603
0.0899295551189825,1.42482388779746
0.705309714053436,2.96327428513359
0.112184198625472,1.48046049656368
0.616940931238672,2.74235232809668
0.290507383779859,1.92626845944965
0.964000866265968,3.61000216566492
0.107776603246004,1.46944150811501
0.382740976001481,2.1568524400037
0.943614399965673,3.55903599991418
0.803810077162371,3.20952519290593
0.89278491162359,3.43196227905898
0.210882045426817,1.72720511356704
0.20857741972831,1.72144354932077
0.472705159556449,2.38176289889112
0.844468926472808,3.31117231618202
0.370378581048166,2.12594645262041
0.539459416428329,2.54864854107082
0.44141756111822,2.30354390279555
0.233033795949553,1.78258448987388
0.194931265057498,1.68732816264375
0.552660587501088,2.58165146875272
0.381530053159934,2.15382513289984
0.251571172965491,1.82892793241373
0.399851830396732,2.19962957599183
0.565235837625915,2.61308959406479
0.257342164524525,1.84335541131131
0.14860369132301,1.57150922830753
0.0672322614431531,1.36808065360788
0.408831863854468,2.22207965963617
0.426432824892193,2.26608206223048
0.18856234158788,1.6714058539697
0.966643752049023,3.61660938012256
0.101279773330912,1.45319943332728
0.556635692974848,2.59158923243712
0.212750536488719,1.7318763412218
0.707326055833756,2.96831513958439
0.307354440590066,1.96838610147517
0.675848710665409,2.88962177666352
0.986131860868135,3.66532965217034
0.128206530645586,1.52051632661396
0.598006847127344,2.69501711781836
0.502829794074795,2.45707448518699
0.300925297337084,1.95231324334271
0.156909520345232,1.59227380086308
0.222742763917308,1.75685690979327
0.965184743499935,3.61296185874984
0.399930054973778,2.19982513743445
0.715019048990225,2.98754762247556
0.696708058797153,2.94177014699288
0.671334501668501,2.87833625417125
0.723482687828821,3.00870671957205
0.145266099900597,1.56316524975149
0.184182883326049,1.66045720831512
0.242242202275545,1.80560550568886
0.0170367602338254,1.24259190058456
0.747840681461543,3.06960170365386
0.967505999825665,3.61876499956416
0.700643631490247,2.95160907872562
0.818556142420767,3.24639035605192
0.59188829622785,2.67972074056963
0.655697150926896,2.83924287731724
0.124558991810567,1.51139747952642
0.38933335495616,2.1733333873904
0.516034577282162,2.4900864432054
0.468518838504571,2.37129709626143
0.221344641047225,1.75336160261806
0.108497862754621,1.47124465688655
0.147708389045535,1.56927097261384
0.516133071629392,2.49033267907348
0.307292817303582,1.96823204325895
0.88714145770629,3.41785364426573
0.101750009274925,1.45437502318731
0.196180489471266,1.69045122367817
0.0652224598756165,1.36305614968904
0.773800760867913,3.13450190216978
0.515735650675248,2.48933912668812
0.473935070202656,2.38483767550664
0.816557778891436,3.24139444722859
