r,A,r_scaled,A_scaled
370,432604,0.74,1.730416
250,189166.666666667,0.5,0.756666666666667
310,317770.666666667,0.62,1.27108266666667
415,541934.666666667,0.83,2.16773866666667
430,591680,0.86,2.36672
270,227448,0.54,0.909792
410,546885.333333333,0.82,2.18754133333333
485,718220.333333333,0.97,2.87288133333333
385,464438.333333333,0.77,1.85775333333333
275,229900,0.55,0.9196
285,258837,0.57,1.035348
440,629845.333333333,0.88,2.51938133333333
450,621000,0.9,2.484
335,377076,0.67,1.508304
425,585225,0.85,2.3409
465,680388,0.93,2.721552
290,248936,0.58,0.995744
295,269197.333333333,0.59,1.07678933333333
460,688405.333333333,0.92,2.75362133333333
405,542376,0.81,2.169504
360,406080,0.72,1.62432
390,498888,0.78,1.995552
420,555072,0.84,2.220288
375,436875,0.75,1.7475
490,745910.666666667,0.98,2.98364266666667
380,471706.666666667,0.76,1.88682666666667
230,164342.666666667,0.46,0.657370666666667
500,783333.333333333,1,3.13333333333333
475,694925,0.95,2.7797
480,731136,0.96,2.924544
255,202878,0.51,0.811512
210,137004,0.42,0.548016
245,180875.333333333,0.49,0.723501333333333
315,309582,0.63,1.238328
260,209109.333333333,0.52,0.836437333333333
305,296439.666666667,0.61,1.18575866666667
235,175247.333333333,0.47,0.700989333333333
300,289200,0.6,1.1568
215,146687.333333333,0.43,0.586749333333333
205,130557.666666667,0.41,0.522230666666667
365,410333,0.73,1.641332
395,501360.333333333,0.79,2.00544133333333
200,123733.333333333,0.4,0.494933333333333
155,77200.3333333333,0.31,0.308801333333333
85,22253,0.17,0.089012
135,55890,0.27,0.22356
190,112632,0.38,0.450528
75,18975,0.15,0.0759
70,15026.6666666667,0.14,0.0601066666666667
55,10325.3333333333,0.11,0.0413013333333333
50,8100,0.1,0.0324
100,30266.6666666667,0.2,0.121066666666667
95,29120.6666666667,0.19,0.116482666666667
125,47916.6666666667,0.25,0.191666666666667
140,59061.3333333333,0.28,0.236245333333333
130,53629.3333333333,0.26,0.214517333333333
105,36015,0.21,0.14406
80,18944,0.16,0.075776
120,45120,0.24,0.18048
110,38074.6666666667,0.22,0.152298666666667
180,106704,0.36,0.426816
65,12111.6666666667,0.13,0.0484466666666667
170,87085.3333333333,0.34,0.348341333333333
