r,A,r_scaled,A_scaled
470,693626,0.94,2.774504
355,397902.933333333,0.71,1.59161173333333
280,245757.866666667,0.56,0.983031466666667
320,314982.4,0.64,1.2599296
490,754874.4,0.98,3.0194976
350,388896.666666667,0.7,1.55558666666667
455,638741.133333333,0.91,2.55496453333333
425,571015.833333333,0.85,2.28406333333333
225,161190,0.45,0.64476
210,137474.4,0.42,0.5498976
215,144406.9,0.43,0.5776276
465,681541.2,0.93,2.7261648
445,626551.1,0.89,2.5062044
375,435000,0.75,1.74
300,283680,0.6,1.13472
330,343107.6,0.66,1.3724304
295,269545.433333333,0.59,1.07818173333333
415,540097.6,0.83,2.1603904
285,250714.5,0.57,1.002858
205,133303.3,0.41,0.5332132
335,348496.033333333,0.67,1.39398413333333
390,481447.2,0.78,1.9257888
270,230266.8,0.54,0.9210672
325,336169.166666667,0.65,1.34467666666667
480,720384,0.96,2.881536
360,400723.2,0.72,1.6028928
340,363908.8,0.68,1.4556352
250,197833.333333333,0.5,0.791333333333333
260,213796.266666667,0.52,0.855185066666667
310,305469.866666667,0.62,1.22187946666667
405,510227.1,0.81,2.0409084
440,600160,0.88,2.40064
400,503253.333333333,0.8,2.01301333333333
345,374373.3,0.69,1.4974932
380,450335.466666667,0.76,1.80134186666667
235,169872.1,0.47,0.6794884
255,203831.7,0.51,0.8153268
395,490750.633333333,0.79,1.96300253333333
305,289865.9,0.61,1.1594636
365,414773.833333333,0.73,1.65909533333333
230,163707.866666667,0.46,0.654831466666667
220,152492.266666667,0.44,0.609969066666667
70,15314.1333333333,0.14,0.0612565333333333
120,45446.4,0.24,0.1817856
95,28434.7666666667,0.19,0.113739066666667
135,57712.5,0.27,0.23085
155,76719.8333333333,0.31,0.306879333333333
50,7760,0.1,0.03104
65,13215.8,0.13,0.0528632
195,119753.4,0.39,0.4790136
130,52930.8,0.26,0.2117232
110,37445.4666666667,0.22,0.149781866666667
125,49708.3333333333,0.25,0.198833333333333
75,17347.5,0.15,0.06939
185,105321.733333333,0.37,0.421286933333333
105,35147.7,0.21,0.1405908
160,79086.9333333333,0.32,0.316347733333333
200,124213.333333333,0.4,0.496853333333333
145,65990.4666666667,0.29,0.263961866666667
80,20266.6666666667,0.16,0.0810666666666667
100,31520,0.2,0.12608
180,100828.8,0.36,0.4033152
55,9623.53333333333,0.11,0.0384941333333333
