r,A,r_scaled,A_scaled
355,388157,0.71,1.552628
435,600978.6,0.87,2.4039144
255,202097.7,0.51,0.8083908
370,428223.2,0.74,1.7128928
400,509440,0.8,2.03776
245,191599.8,0.49,0.7663992
335,354631,0.67,1.418524
295,274302.8,0.59,1.0972112
490,781765.6,0.98,3.1270624
345,369453.6,0.69,1.4778144
440,609452.8,0.88,2.4378112
285,267392.7,0.57,1.0695708
465,680676.3,0.93,2.7227052
235,170313.9,0.47,0.6812556
280,249939.2,0.56,0.9997568
360,409017.6,0.72,1.6360704
250,200500,0.5,0.802
325,333775,0.65,1.3351
330,346737.6,0.66,1.3869504
265,231180.7,0.53,0.9247228
410,528506.4,0.82,2.1140256
320,326451.2,0.64,1.3058048
260,214968,0.52,0.859872
340,357897.6,0.68,1.4315904
480,727142.4,0.96,2.9085696
375,444937.5,0.75,1.77975
470,703345.6,0.94,2.8133824
220,149459.2,0.44,0.5978368
485,732961.1,0.97,2.9318444
240,182246.4,0.48,0.7289856
500,789000,1,3.156
395,484301.6,0.79,1.9372064
275,236857.5,0.55,0.94743
200,126240,0.4,0.50496
365,415129.1,0.73,1.6605164
445,645561.5,0.89,2.582246
415,544231,0.83,2.176924
425,562105,0.85,2.24842
230,167798.8,0.46,0.6711952
450,643140,0.9,2.57256
350,390530,0.7,1.56212
205,128260.3,0.41,0.5130412
90,25596,0.18,0.102384
85,22253,0.17,0.089012
195,116052.3,0.39,0.4642092
75,18292.5,0.15,0.07317
165,85377.6,0.33,0.3415104
185,105960.6,0.37,0.4238424
130,52795.6,0.26,0.2111824
140,62014.4,0.28,0.2480576
95,27327.7,0.19,0.1093108
170,88318.4,0.34,0.3532736
70,15072.4,0.14,0.0602896
100,31400,0.2,0.1256
150,70830,0.3,0.28332
160,80486.4,0.32,0.3219456
55,9595.3,0.11,0.0383812
175,96285,0.35,0.38514
125,48000,0.25,0.192
120,45676.8,0.24,0.1827072
110,39010.4,0.22,0.1560416
105,34706.7,0.21,0.1388268
135,56862,0.27,0.227448
