r,C,r_scaled,C_scaled
418,2768.2724368761,0.836,5.53654487375219
389,2576.10591463473,0.778,5.15221182926947
241,1593.61644917843,0.482,3.18723289835686
217,1434.42048968554,0.434,2.86884097937108
113,745.352380466499,0.226,1.490704760933
309,2043.89061915813,0.618,4.08778123831626
370,2449.88051789033,0.74,4.89976103578065
337,2230.40028715,0.674,4.4608005743
438,2900.15468787,0.876,5.80030937574
142,937.518902707871,0.284,1.87503780541574
494,3270.83087810321,0.988,6.54166175620643
340,2249.71399564898,0.68,4.49942799129796
296,1958.63578516219,0.592,3.91727157032438
362,2395.25310089236,0.724,4.79050620178473
425,2814.89985387406,0.85,5.62979970774813
298,1972.29263941168,0.596,3.94458527882336
115,759.009234715992,0.23,1.51801846943198
72,473.587878478681,0.144,0.947175756957363
161,1063.74429945229,0.322,2.12748859890457
209,1382.13621843808,0.418,2.76427243687615
234,1546.98903218046,0.468,3.09397806436092
455,3012.72323036491,0.91,6.02544646072983
435,2880.84097937102,0.87,5.76168195874203
488,3232.20346110525,0.976,6.4644069222105
264,1747.15555442183,0.528,3.49431110884367
205,1354.82250993909,0.41,2.70964501987818
68,448.617315730204,0.136,0.897234631460408
91,599.813275223098,0.182,1.1996265504462
274,1813.09667991879,0.548,3.62619335983758
116,767.009234715992,0.232,1.53401846943198
351,2323.65512114593,0.702,4.64731024229185
292,1931.3220766632,0.584,3.86264415332641
403,2667.01760288016,0.806,5.33403520576032
103,679.411254969545,0.206,1.35882250993909
258,1706.18499167336,0.516,3.41236998334671
281,1859.72409691676,0.562,3.71944819383351
102,673.754400720052,0.204,1.3475088014401
287,1898.35151391473,0.574,3.79670302782945
275,1818.75353416828,0.55,3.63750706833656
434,2872.84097937102,0.868,5.74568195874203
499,3303.80144085169,0.998,6.60760288170337
341,2257.71399564898,0.682,4.51542799129796
314,2079.20432765711,0.628,4.15840865531423
360,2383.93939239338,0.72,4.76787878478676
146,964.832611206856,0.292,1.92966522241371
471,3119.63491861034,0.942,6.23926983722067
111,731.695526217007,0.222,1.46339105243401
150,992.14631970584,0.3,1.98429263941168
131,865.920922961424,0.262,1.73184184592285
202,1335.50880144011,0.404,2.67101760288021
462,3059.35064736288,0.924,6.11870129472576
401,2655.70389438117,0.802,5.31140778876235
307,2032.57691065914,0.614,4.06515382131829
317,2098.5180361561,0.634,4.1970360723122
469,3105.97806436085,0.938,6.21195612872169
301,1991.60634791067,0.602,3.98321269582133
466,3086.66435586186,0.932,6.17332871172373
190,1255.91082169366,0.38,2.51182164338732
446,2952.43895911746,0.892,5.90487791823491
379,2507.82164338728,0.758,5.01564328677455
266,1760.81240867133,0.532,3.52162481734265
178,1176.31284194721,0.356,2.35262568389442
97,640.783837971575,0.194,1.28156767594315
369,2441.88051789033,0.738,4.88376103578065
122,805.636651713961,0.244,1.61127330342792
412,2727.30187412762,0.824,5.45460374825524
53,347.362481734265,0.106,0.694724963468529
239,1579.95959492894,0.478,3.15991918985788
106,698.72496346853,0.212,1.39744992693706
399,2642.04704013168,0.798,5.28409408026337
382,2529.47849763677,0.764,5.05895699527353
366,2422.56680939134,0.732,4.84513361878269
398,2634.04704013168,0.796,5.26809408026337
468,3097.97806436085,0.936,6.19595612872169
249,1648.2438661764,0.498,3.2964877323528
251,1659.55757467539,0.502,3.31911514935077
214,1415.10678118655,0.428,2.83021356237311
285,1887.03780541574,0.57,3.77407561083148
86,566.842712474621,0.172,1.13368542494924
183,1209.28340469569,0.366,2.41856680939138
431,2853.52727087203,0.862,5.70705454174406
273,1807.4398256693,0.546,3.61487965133859
109,720.381817718022,0.218,1.44076363543604
302,1999.60634791067,0.604,3.99921269582133
276,1826.75353416828,0.552,3.65350706833656
242,1601.61644917843,0.484,3.20323289835686
363,2403.25310089236,0.726,4.80650620178472
384,2543.13535188626,0.768,5.08627070377251
51,336.04877323528,0.102,0.672097546470559
148,978.489465456348,0.296,1.9569789309127
375,2482.8510806388,0.75,4.9657021612776
225,1489.04790668351,0.45,2.97809581336701
263,1739.15555442183,0.526,3.47831110884367
338,2238.40028715,0.676,4.47680057429999
321,2123.48859890457,0.642,4.24697719780915
416,2754.6155826266,0.832,5.50923116525321
470,3111.63491861034,0.94,6.22326983722068
448,2966.09581336695,0.896,5.9321916267339
377,2496.50793488829,0.754,4.99301586977658
420,2779.58614537508,0.84,5.55917229075016
132,871.577777210916,0.264,1.74315555442183
192,1269.56767594315,0.384,2.5391353518863
357,2362.28253814389,0.714,4.72456507628778
277,1832.41038841777,0.554,3.66482077683555
484,3204.88975260627,0.968,6.40977950521253
365,2416.90995514185,0.73,4.83381991028371
404,2675.01760288016,0.808,5.35003520576032
411,2721.64501987813,0.822,5.44329003975626
169,1118.37171645026,0.338,2.23674343290051
191,1263.91082169366,0.382,2.52782164338732
63,415.646752981727,0.126,0.831293505963454
196,1296.88138444214,0.392,2.59376276888427
483,3199.23289835678,0.966,6.39846579671355
334,2211.08657865101,0.668,4.42217315730203
278,1840.41038841777,0.556,3.68082077683555
407,2694.33131137914,0.814,5.38866262275829
98,646.440692221067,0.196,1.29288138444213
373,2469.19422638931,0.746,4.93838845277862
316,2090.5180361561,0.632,4.1810360723122
442,2927.46839636898,0.884,5.85493679273796
246,1626.58701192691,0.492,3.25317402385382
237,1568.64588642995,0.474,3.13729177285991
170,1124.02857069975,0.34,2.2480571413995
61,401.989898732234,0.122,0.803979797464469
159,1050.08744520279,0.318,2.10017489040559
348,2304.34141264694,0.696,4.60868282529389
200,1321.85194719061,0.4,2.64370389438123
94,619.126983722083,0.188,1.23825396744417
206,1362.82250993909,0.412,2.72564501987818
347,2296.34141264695,0.694,4.59268282529389
372,2463.53737213982,0.744,4.92707474427963
141,931.862048458378,0.282,1.86372409691676
279,1846.06724266726,0.558,3.69213448533453
437,2894.49783362051,0.874,5.78899566724101
421,2787.58614537508,0.842,5.57517229075016
226,1494.704760933,0.452,2.989409521866
127,838.607214462439,0.254,1.67721442892488
67,440.617315730204,0.134,0.881234631460408
233,1541.33217793097,0.466,3.08266435586194
300,1985.94949366117,0.6,3.97189898732235
250,1653.90072042589,0.5,3.30780144085179
216,1428.76363543605,0.432,2.85752727087209
257,1700.52813742386,0.514,3.40105627484773
319,2112.17489040559,0.638,4.22434978081118
299,1977.94949366117,0.598,3.95589898732235
444,2938.78210486797,0.888,5.87756420973593
427,2826.21356237305,0.854,5.6524271247461
289,1912.00836816422,0.578,3.82401673632844
55,361.019335983757,0.11,0.722038671967514
147,970.489465456348,0.294,1.9409789309127
164,1083.05800795127,0.328,2.16611601590254
335,2216.74343290051,0.67,4.43348686580101
272,1799.4398256693,0.544,3.59887965133859
95,627.126983722083,0.19,1.25425396744417
189,1250.25396744417,0.378,2.50050793488833
426,2820.55670812356,0.852,5.64111341624711
108,712.381817718022,0.216,1.42476363543604
181,1195.6265504462,0.362,2.39125310089239
312,2065.54747340762,0.624,4.13109494681524
463,3065.00750161237,0.926,6.13001500322474
57,374.676190233249,0.114,0.749352380466499
339,2244.05714139949,0.678,4.48811428279898
87,574.842712474621,0.174,1.14968542494924
393,2601.07647738321,0.786,5.20215295476642
449,2971.75266761644,0.898,5.94350533523288
104,687.411254969545,0.208,1.37482250993909
114,753.352380466499,0.228,1.506704760933
149,984.14631970584,0.298,1.96829263941168
481,3185.57604410728,0.962,6.37115208821457
207,1368.47936418858,0.414,2.73695872837717
367,2430.56680939134,0.734,4.86113361878269
79,520.215295476651,0.158,1.0404305909533
88,580.499566724113,0.176,1.16099913344823
184,1217.28340469569,0.368,2.43456680939138
356,2356.6256838944,0.712,4.7132513677888
85,561.185858225128,0.17,1.12237171645026
388,2568.10591463473,0.776,5.13621182926947
112,739.695526217007,0.224,1.47939105243401
405,2680.67445712965,0.81,5.3613489142593
182,1203.6265504462,0.364,2.40725310089239
479,3171.91918985779,0.958,6.34383837971559
474,3138.94862710932,0.948,6.27789725421864
155,1025.11688245432,0.31,2.05023376490864
262,1733.49870017234,0.524,3.46699740034468
310,2051.89061915813,0.62,4.10378123831626
195,1288.88138444214,0.39,2.57776276888427
485,3210.54660685576,0.97,6.42109321371152
157,1038.77373670381,0.314,2.07754747340762
186,1230.94025894518,0.372,2.46188051789036
110,726.038671967515,0.22,1.45207734393503
90,594.156420973605,0.18,1.18831284194721
194,1283.22453019264,0.388,2.56644906038529
260,1719.84184592285,0.52,3.4396836918457
256,1694.87128317437,0.512,3.38974256634874
450,2979.75266761644,0.9,5.95950533523288
219,1448.07734393503,0.438,2.89615468787006
179,1184.31284194721,0.358,2.36862568389442
350,2315.65512114593,0.7,4.63131024229185
119,786.322943214977,0.238,1.57264588642995
315,2084.86118190661,0.63,4.16972236381321
137,904.548339959393,0.274,1.80909667991879
134,885.234631460408,0.268,1.77046926292082
326,2158.80230740356,0.652,4.31760461480711
175,1156.99913344823,0.35,2.31399826689645
313,2071.20432765711,0.626,4.14240865531423
56,369.019335983757,0.112,0.738038671967514
73,481.587878478681,0.146,0.963175756957363
464,3073.00750161237,0.928,6.14601500322474
230,1522.01846943198,0.46,3.04403693886397
180,1189.9696961967,0.36,2.37993939239341
324,2145.14545315407,0.648,4.29029090630813
297,1966.63578516219,0.594,3.93327157032438
174,1151.34227919873,0.348,2.30268455839747
380,2515.82164338727,0.76,5.03164328677455
498,3298.14458660219,0.996,6.59628917320439
343,2271.37084989847,0.686,4.54274169979694
459,3040.0369388639,0.918,6.0800738777278
243,1607.27330342792,0.486,3.21454660685585
244,1615.27330342792,0.488,3.23054660685585
254,1681.21442892488,0.508,3.36242885784976
419,2773.92929112559,0.838,5.54785858225118
408,2699.98816562864,0.816,5.39997633125727
320,2117.83174465508,0.64,4.23566348931016
443,2933.12525061847,0.886,5.86625050123695
172,1137.68542494924,0.344,2.27537084989848
330,2183.77287015203,0.66,4.36754574030406
374,2474.8510806388,0.748,4.9497021612776
126,832.950360212946,0.252,1.66590072042589
429,2839.87041662254,0.858,5.67974083324508
336,2224.74343290051,0.672,4.44948686580101
240,1587.95959492894,0.48,3.17591918985788
74,487.244732728174,0.148,0.974489465456348
267,1766.46926292082,0.534,3.53293852584164
168,1110.37171645026,0.336,2.22074343290051
482,3191.23289835678,0.964,6.38246579671355
432,2859.18412512152,0.864,5.71836825024305
422,2793.24299962457,0.844,5.58648599924914
210,1387.79307268757,0.42,2.77558614537514
376,2488.50793488829,0.752,4.97701586977658
89,586.156420973605,0.178,1.17231284194721
220,1456.07734393503,0.44,2.91215468787006
473,3130.94862710932,0.946,6.26189725421864
333,2203.08657865102,0.666,4.40617315730203
318,2104.17489040559,0.636,4.20834978081118
224,1481.04790668351,0.448,2.96209581336701
353,2337.31197539542,0.706,4.67462395079083
118,778.322943214977,0.236,1.55664588642995
173,1143.34227919873,0.346,2.28668455839747
331,2191.77287015203,0.662,4.38354574030406
271,1793.7829714198,0.542,3.58756594283961
294,1944.9789309127,0.588,3.88995786182539
171,1129.68542494924,0.342,2.25937084989848
413,2735.30187412762,0.826,5.47060374825524
