r,A,r_scaled,A_scaled
375,439950,0.75,1.7598
435,594519.72,0.87,2.37807888
380,456323.253333333,0.76,1.82529301333333
470,693331.466666667,0.94,2.77332586666667
200,126138.666666667,0.4,0.504554666666667
475,705574.5,0.95,2.822298
395,490251.353333333,0.79,1.96100541333333
315,309952.44,0.63,1.23980976
285,255154.8,0.57,1.0206192
345,372500.64,0.69,1.49000256
270,229809.96,0.54,0.91923984
450,638469,0.9,2.553876
310,301318.346666667,0.62,1.20527338666667
415,541980.593333333,0.83,2.16792237333333
460,665044.693333333,0.92,2.66017877333333
385,465347.446666667,0.77,1.86138978666667
300,283392,0.6,1.133568
440,608600.96,0.88,2.43440384
275,237765,0.55,0.95106
340,362706.56,0.68,1.45082624
390,479297.52,0.78,1.91719008
455,649423.623333333,0.91,2.59769449333333
205,131633.506666667,0.41,0.526534026666667
355,395987.353333333,0.71,1.58394941333333
480,723210.24,0.96,2.89284096
410,531039.106666667,0.82,2.12415642666667
215,145029.396666667,0.43,0.580117586666667
230,167156.946666667,0.46,0.668627786666667
245,188478.5,0.49,0.753914
490,756603.12,0.98,3.02641248
335,351997.453333333,0.67,1.40798981333333
220,151562.986666667,0.44,0.606251946666667
250,195675,0.5,0.7827
350,383653.666666667,0.7,1.53461466666667
290,264746.8,0.58,1.0589872
370,427584.333333333,0.74,1.71033733333333
325,331817.416666667,0.65,1.32726966666667
295,273096.053333333,0.59,1.09238421333333
330,342062.16,0.66,1.36824864
495,765882.81,0.99,3.06353124
225,159846.75,0.45,0.639387
235,174113.38,0.47,0.69645352
55,9551.33666666667,0.11,0.0382053466666667
155,75412.8733333333,0.31,0.301651493333333
170,90422.32,0.34,0.36168928
100,31426.6666666667,0.2,0.125706666666667
85,22759.7133333333,0.17,0.0910388533333333
110,37913.3333333333,0.22,0.151653333333333
140,61510.0266666667,0.28,0.246040106666667
115,41651.6966666667,0.23,0.166606786666667
90,25435.08,0.18,0.10174032
135,56981.07,0.27,0.22792428
125,49050,0.25,0.1962
185,107744.863333333,0.37,0.430979453333333
65,13298.0466666667,0.13,0.0531921866666667
165,85337.67,0.33,0.34135068
95,28526.22,0.19,0.11410488
50,7843,0.1,0.031372
75,17734.5,0.15,0.070938
175,96182.9166666667,0.35,0.384731666666667
150,70536,0.3,0.282144
145,65799.84,0.29,0.26319936
130,52987.1333333333,0.26,0.211948533333333
