r,C,r_scaled,C_scaled
340,2252.54242277366,0.68,4.50508484554732
204,1351.99408281432,0.408,2.70398816562864
265,1755.64083579601,0.53,3.51128167159201
134,888.063058585155,0.268,1.77612611717031
165,1093.88643507602,0.33,2.18777287015204
488,3235.03188823014,0.976,6.47006377646029
336,2227.57186002518,0.672,4.45514372005036
417,2763.10086400089,0.834,5.52620172800178
177,1173.48441482246,0.354,2.34696882964492
225,1491.87633380821,0.45,2.98375266761642
322,2134.31702602924,0.644,4.26863405205848
304,2013.74848353432,0.608,4.02749696706863
399,2644.87546725645,0.798,5.2897509345129
195,1291.70981156686,0.39,2.58341962313373
401,2658.53232150595,0.802,5.31706464301189
423,2804.07142674938,0.846,5.60814285349875
264,1749.98398154651,0.528,3.49996796309303
78,517.386868351905,0.156,1.03477373670381
205,1357.65093706381,0.41,2.71530187412762
431,2856.35569799685,0.862,5.71271139599369
438,2902.98311499482,0.876,5.80596622998965
196,1299.70981156686,0.392,2.59941962313373
53,350.190908859011,0.106,0.700381817718022
382,2532.30692476151,0.764,5.06461384952302
454,3009.89480324027,0.908,6.01978960648054
486,3221.37503398065,0.972,6.4427500679613
212,1404.27835406177,0.424,2.80855670812355
101,668.582827844799,0.202,1.3371656556896
54,358.190908859011,0.108,0.716381817718022
210,1390.62149981228,0.42,2.78124299962457
294,1947.80735803737,0.588,3.89561471607473
427,2829.04198949786,0.854,5.65808397899571
281,1862.55252404143,0.562,3.72510504808286
113,748.180807591246,0.226,1.49636161518249
480,3180.40447123217,0.96,6.36080894246434
198,1313.36666581635,0.396,2.62673333163271
460,3048.52222023825,0.92,6.09704444047649
345,2285.51298552214,0.69,4.57102597104428
263,1741.98398154651,0.526,3.48396796309303
135,893.719912834648,0.27,1.7874398256693
230,1524.84689655668,0.46,3.04969379311337
150,994.974746830587,0.3,1.98994949366117
300,1988.77792078584,0.6,3.97755584157168
285,1889.86623254041,0.57,3.77973246508083
389,2578.93434175949,0.778,5.15786868351897
447,2963.2673862423,0.894,5.92653477248459
253,1676.04285604956,0.506,3.35208571209913
484,3207.71817973116,0.968,6.41543635946231
331,2194.6012972767,0.662,4.3892025945534
318,2107.00331753025,0.636,4.21400663506051
350,2318.48354827062,0.7,4.63696709654124
393,2603.90490450797,0.786,5.20780980901593
184,1220.11183182043,0.368,2.44022366364085
321,2126.31702602924,0.642,4.25263405205848
368,2439.05209076556,0.736,4.87810418153111
308,2041.0621920333,0.616,4.0821243840666
414,2743.7871555019,0.828,5.4875743110038
499,3306.6298679766,0.998,6.61325973595319
137,907.37676708414,0.274,1.81475353416828
174,1154.17070632348,0.348,2.30834141264695
420,2782.41457249988,0.84,5.56482914499976
248,1643.07229330109,0.496,3.28614458660218
236,1563.47431355465,0.472,3.1269486271093
209,1384.96464556279,0.418,2.76992929112558
400,2650.53232150594,0.8,5.30106464301189
