r,A,r_scaled,A_scaled
245,189759.033333333,0.49,0.759036133333333
240,180917.76,0.48,0.72367104
290,264758.013333333,0.58,1.05903205333333
280,245925.12,0.56,0.98370048
475,708612.916666667,0.95,2.83445166666667
430,583174.6,0.86,2.3326984
210,138444.6,0.42,0.5537784
480,718202.88,0.96,2.87281152
485,736128.796666667,0.97,2.94451518666667
315,309912.75,0.63,1.239651
325,332197.666666667,0.65,1.32879066666667
220,153182.773333333,0.44,0.612731093333333
395,491166.7,0.79,1.9646668
410,525054.746666667,0.82,2.10021898666667
440,607155.413333333,0.88,2.42862165333333
455,650555.36,0.91,2.60222144
235,174194.376666667,0.47,0.696777506666667
375,441225,0.75,1.7649
265,220703.13,0.53,0.88281252
470,691682.08,0.94,2.76672832
460,663154.4,0.92,2.6526176
310,302228.093333333,0.62,1.20891237333333
255,203840.37,0.51,0.81536148
465,679811.4,0.93,2.7192456
380,454667.466666667,0.76,1.81866986666667
355,395584.073333333,0.71,1.58233629333333
330,343180.2,0.66,1.3727208
200,125632,0.4,0.502528
300,285024,0.6,1.140096
305,292346.566666667,0.61,1.16938626666667
285,254559.15,0.57,1.0182366
340,360934.026666667,0.68,1.44373610666667
370,427529.573333333,0.74,1.71011829333333
250,196625,0.5,0.7865
415,540396.123333333,0.83,2.16158449333333
400,503850.666666667,0.8,2.01540266666667
405,514469.88,0.81,2.05787952
270,229158.72,0.54,0.91663488
495,768300.39,0.99,3.07320156
215,145448.503333333,0.43,0.581794013333333
390,476681.4,0.78,1.9067256
345,373928.94,0.69,1.49571576
165,85341.3,0.33,0.3413652
195,119930.85,0.39,0.4797234
160,80360.1066666667,0.32,0.321440426666667
95,28414.31,0.19,0.11365724
110,38016.5866666667,0.22,0.152066346666667
90,25450.2,0.18,0.1018008
130,53036.7066666667,0.26,0.212146826666667
50,7828,0.1,0.031312
175,96236,0.35,0.384944
150,71067,0.3,0.284268
135,57355.29,0.27,0.22942116
105,34755.21,0.21,0.13902084
100,31350.6666666667,0.2,0.125402666666667
180,101558.88,0.36,0.40623552
120,45413.76,0.24,0.18165504
80,20164.2666666667,0.16,0.0806570666666667
185,107416.303333333,0.37,0.429665213333333
190,113450.266666667,0.38,0.453801066666667
70,15344.1866666667,0.14,0.0613767466666667
125,49193.75,0.25,0.196775
140,61489.12,0.28,0.24595648
