r,C,r_scaled,C_scaled
65,429.788888605458,0.13,0.859577777210916
411,2724.47344700291,0.822,5.44894689400583
300,1988.77792078584,0.6,3.97755584157168
358,2373.11096526859,0.716,4.74622193053719
193,1278.05295731737,0.386,2.55610591463475
171,1132.51385207399,0.342,2.26502770414797
97,643.612265096322,0.194,1.28722453019264
166,1099.54328932551,0.332,2.19908657865102
442,2930.29682349381,0.884,5.86059364698763
288,1909.1799410394,0.576,3.8183598820788
421,2790.41457249988,0.842,5.58082914499976
498,3300.9730137271,0.996,6.60194602745421
445,2949.6105319928,0.89,5.8992210639856
392,2598.24805025847,0.784,5.19649610051694
153,1014.28845532957,0.306,2.02857691065914
242,1604.44487630312,0.484,3.20888975260625
79,523.043722601398,0.158,1.0460874452028
369,2444.70894501505,0.738,4.8894178900301
482,3194.06132548166,0.964,6.38812265096333
456,3021.20851173926,0.912,6.04241702347852
205,1357.65093706381,0.41,2.71530187412762
172,1140.51385207398,0.344,2.28102770414797
489,3240.68874247964,0.978,6.48137748495927
132,874.406204335663,0.264,1.74881240867133
152,1006.28845532957,0.304,2.01257691065914
439,2908.63996924432,0.878,5.81727993848863
246,1629.4154390516,0.492,3.2588308781032
437,2897.32626074533,0.874,5.79465252149066
491,3254.34559672913,0.982,6.50869119345826
371,2458.36579926454,0.742,4.91673159852909
450,2982.58109474128,0.9,5.96516218948257
422,2796.07142674937,0.844,5.59214285349875
164,1085.88643507602,0.328,2.17177287015204
262,1736.32712729702,0.524,3.47265425459404
86,569.671139599367,0.172,1.13934227919873
388,2570.93434175948,0.776,5.14186868351897
201,1332.68037431534,0.402,2.66536074863067
337,2233.22871427467,0.674,4.46645742854935
175,1159.82756057297,0.35,2.31965512114594
200,1324.68037431534,0.4,2.64936074863068
468,3100.80649148571,0.936,6.20161298297143
204,1351.99408281432,0.408,2.70398816562864
364,2411.73838226657,0.728,4.82347676453313
106,701.553390593277,0.212,1.40310678118655
52,344.534054609519,0.104,0.689068109219037
476,3155.43390848369,0.952,6.31086781696738
472,3128.1201999847,0.944,6.2562403999694
91,602.641702347845,0.182,1.20528340469569
405,2683.50288425443,0.81,5.36700576850885
438,2902.98311499482,0.876,5.80596622998965
273,1810.26825279397,0.546,3.62053650558794
407,2697.15973850392,0.814,5.39431947700784
487,3227.03188823014,0.974,6.45406377646029
213,1412.27835406177,0.426,2.82455670812355
85,564.014285349875,0.17,1.12802857069975
