r,A,r_scaled,A_scaled
360,403142.4,0.72,1.6125696
460,660756.266666667,0.92,2.64302506666667
330,338316,0.66,1.353264
385,466612.3,0.77,1.8664492
325,336028.333333333,0.65,1.34411333333333
305,296315.633333333,0.61,1.18526253333333
390,477796.8,0.78,1.9111872
415,539179.066666667,0.83,2.15671626666667
270,230850,0.54,0.9234
450,634230,0.9,2.53692
235,173995.566666667,0.47,0.695982266666667
290,265643.866666667,0.58,1.06257546666667
220,151072.533333333,0.44,0.604290133333333
480,719769.6,0.96,2.8790784
300,280200,0.6,1.1208
315,310111.2,0.63,1.2404448
280,247953.066666667,0.56,0.991812266666667
240,178329.6,0.48,0.7133184
295,274418.833333333,0.59,1.09767533333333
225,161325,0.45,0.6453
440,613841.066666667,0.88,2.45536426666667
350,376810,0.7,1.50724
275,236756.666666667,0.55,0.947026666666667
500,778333.333333333,1,3.11333333333333
430,578613.733333333,0.86,2.31445493333333
380,458806.933333333,0.76,1.83522773333333
490,759996.533333333,0.98,3.03998613333333
445,629191.433333333,0.89,2.51676573333333
210,137709.6,0.42,0.5508384
375,437812.5,0.75,1.75125
340,362984,0.68,1.451936
370,430778.666666667,0.74,1.72311466666667
400,505173.333333333,0.8,2.02069333333333
410,520885.866666667,0.82,2.08354346666667
310,305085.466666667,0.62,1.22034186666667
345,377706,0.69,1.510824
365,415839.633333333,0.73,1.66335853333333
335,347747.866666667,0.67,1.39099146666667
425,575591.666666667,0.85,2.30236666666667
265,225656.333333333,0.53,0.902625333333333
405,521380.8,0.81,2.0855232
215,146502.433333333,0.43,0.586009733333333
80,19925.3333333333,0.16,0.0797013333333333
190,114124.133333333,0.38,0.456496533333333
75,17940,0.15,0.07176
180,102945.6,0.36,0.4117824
90,25660.8,0.18,0.1026432
125,48416.6666666667,0.25,0.193666666666667
170,89590,0.34,0.35836
70,15451.3333333333,0.14,0.0618053333333333
115,41808.6333333333,0.23,0.167234533333333
85,22609.4333333333,0.17,0.0904377333333333
155,74829.8666666667,0.31,0.299319466666667
135,57348,0.27,0.229392
130,51916.8,0.26,0.2076672
55,9542.86666666667,0.11,0.0381714666666667
110,37784.2666666667,0.22,0.151137066666667
50,7753.33333333333,0.1,0.0310133333333333
100,31560,0.2,0.12624
185,107649.033333333,0.37,0.430596133333333
140,60707.7333333333,0.28,0.242830933333333
150,70920,0.3,0.28368
105,34603.8,0.21,0.1384152
