r,C,r_scaled,C_scaled
457,3026.38008461441,0.914,6.05276016922881
380,2515.82164338727,0.76,5.03164328677455
79,520.215295476651,0.158,1.0404305909533
353,2337.31197539542,0.706,4.67462395079083
402,2661.36074863067,0.804,5.32272149726133
264,1747.15555442183,0.528,3.49431110884367
453,2999.06637611542,0.906,5.99813275223085
328,2170.11601590254,0.656,4.34023203180508
323,2137.14545315407,0.646,4.27429090630813
388,2568.10591463473,0.776,5.13621182926947
292,1931.3220766632,0.584,3.86264415332641
212,1401.44992693706,0.424,2.80289985387412
153,1011.46002820483,0.306,2.02292005640965
225,1489.04790668351,0.45,2.97809581336701
200,1321.85194719061,0.4,2.64370389438123
276,1826.75353416828,0.552,3.65350706833656
442,2927.46839636898,0.884,5.85493679273796
406,2688.67445712965,0.812,5.3773489142593
158,1044.4305909533,0.316,2.08886118190661
168,1110.37171645026,0.336,2.22074343290051
199,1316.19509294112,0.398,2.63239018588224
433,2867.18412512152,0.866,5.73436825024305
476,3152.60548135881,0.952,6.30521096271762
355,2350.96882964491,0.71,4.70193765928981
121,799.979797464469,0.242,1.59995959492894
59,388.333044482742,0.118,0.776666088965484
439,2905.81154211949,0.878,5.81162308423898
192,1269.56767594315,0.384,2.5391353518863
209,1382.13621843808,0.418,2.76427243687615
394,2609.07647738321,0.788,5.21815295476642
372,2463.53737213982,0.744,4.92707474427963
126,832.950360212946,0.252,1.66590072042589
396,2622.7333316327,0.792,5.2454666632654
253,1673.21442892488,0.506,3.34642885784976
62,407.646752981727,0.124,0.815293505963454
418,2768.2724368761,0.836,5.53654487375219
447,2960.43895911746,0.894,5.92087791823491
204,1349.1656556896,0.408,2.6983313113792
81,533.872149726143,0.162,1.06774429945229
299,1977.94949366117,0.598,3.95589898732235
77,506.558441227159,0.154,1.01311688245432
174,1151.34227919873,0.348,2.30268455839747
130,857.920922961424,0.26,1.71584184592285
339,2244.05714139949,0.678,4.48811428279898
497,3290.1445866022,0.994,6.58028917320439
162,1071.74429945229,0.324,2.14348859890457
233,1541.33217793097,0.466,3.08266435586194
318,2104.17489040559,0.636,4.20834978081118
278,1840.41038841777,0.556,3.68082077683555
248,1640.2438661764,0.496,3.2804877323528
473,3130.94862710932,0.946,6.26189725421864
228,1508.36161518249,0.456,3.01672323036498
118,778.322943214977,0.236,1.55664588642995
266,1760.81240867133,0.532,3.52162481734265
308,2038.23376490864,0.616,4.07646752981727
157,1038.77373670381,0.314,2.07754747340762
477,3158.2623356083,0.954,6.3165246712166
458,3032.0369388639,0.916,6.0640738777278
256,1694.87128317437,0.512,3.38974256634874
368,2436.22366364084,0.736,4.87244732728167
218,1442.42048968554,0.436,2.88484097937108
137,904.548339959393,0.274,1.80909667991879
404,2675.01760288016,0.808,5.35003520576032
294,1944.9789309127,0.588,3.88995786182539
142,937.518902707871,0.284,1.87503780541574
173,1143.34227919873,0.346,2.28668455839747
92,607.813275223098,0.184,1.2156265504462
363,2403.25310089236,0.726,4.80650620178472
498,3298.14458660219,0.996,6.59628917320439
52,341.705627484772,0.104,0.683411254969544
297,1966.63578516219,0.594,3.93327157032438
270,1785.7829714198,0.54,3.57156594283961
335,2216.74343290051,0.67,4.43348686580101
132,871.577777210916,0.264,1.74315555442183
159,1050.08744520279,0.318,2.10017489040559
303,2005.26320216016,0.606,4.01052640432032
51,336.04877323528,0.102,0.672097546470559
487,3224.20346110525,0.974,6.4484069222105
415,2746.6155826266,0.83,5.49323116525321
257,1700.52813742386,0.514,3.40105627484773
428,2834.21356237305,0.856,5.6684271247461
479,3171.91918985779,0.958,6.34383837971559
280,1851.72409691676,0.56,3.70344819383351
466,3086.66435586186,0.932,6.17332871172373
184,1217.28340469569,0.368,2.43456680939138
500,3311.80144085169,1,6.62360288170337
148,978.489465456348,0.296,1.9569789309127
70,459.931024229189,0.14,0.919862048458378
460,3045.69379311339,0.92,6.09138758622678
309,2043.89061915813,0.618,4.08778123831626
342,2263.37084989847,0.684,4.52674169979694
205,1354.82250993909,0.41,2.70964501987818
246,1626.58701192691,0.492,3.25317402385382
356,2356.6256838944,0.712,4.7132513677888
334,2211.08657865101,0.668,4.42217315730203
60,393.989898732234,0.12,0.787979797464469
106,698.72496346853,0.212,1.39744992693706
343,2271.37084989847,0.686,4.54274169979694
393,2601.07647738321,0.786,5.20215295476642
361,2389.59624664287,0.722,4.77919249328574
348,2304.34141264694,0.696,4.60868282529389
131,865.920922961424,0.262,1.73184184592285
135,890.891485709901,0.27,1.7817829714198
438,2900.15468787,0.876,5.80030937574
54,355.362481734265,0.108,0.710724963468529
389,2576.10591463473,0.778,5.15221182926947
322,2131.48859890457,0.644,4.26297719780915
230,1522.01846943198,0.46,3.04403693886397
461,3051.35064736288,0.922,6.10270129472576
220,1456.07734393503,0.44,2.91215468787006
398,2634.04704013168,0.796,5.26809408026337
189,1250.25396744417,0.378,2.50050793488833
161,1063.74429945229,0.322,2.12748859890457
133,879.577777210916,0.266,1.75915555442183
229,1514.01846943198,0.458,3.02803693886397
258,1706.18499167336,0.516,3.41236998334671
101,665.754400720052,0.202,1.3315088014401
69,454.274169979696,0.138,0.908548339959393
321,2123.48859890457,0.642,4.24697719780915
100,660.09754647056,0.2,1.32019509294112
305,2018.92005640965,0.61,4.0378401128193
382,2529.47849763677,0.764,5.05895699527353
144,951.175756957363,0.288,1.90235151391473
211,1395.79307268757,0.422,2.79158614537514
387,2562.44906038524,0.774,5.12489812077048
412,2727.30187412762,0.824,5.45460374825524
341,2257.71399564898,0.682,4.51542799129796
