r,A,r_scaled,A_scaled
360,407704.32,0.72,1.63081728
460,665975.733333333,0.92,2.66390293333333
330,341263.56,0.66,1.36505424
385,464319.753333333,0.77,1.85727901333333
325,331225.916666667,0.65,1.32490366666667
305,291949.66,0.61,1.16779864
390,478060.44,0.78,1.91224176
415,542233.19,0.83,2.16893276
270,229226.76,0.54,0.91690704
450,638442,0.9,2.553768
235,174047.11,0.47,0.69618844
290,264432.826666667,0.58,1.05773130666667
220,152156.693333333,0.44,0.608626773333333
480,724531.2,0.96,2.8981248
300,283224,0.6,1.132896
315,310217.04,0.63,1.24086816
280,246479.146666667,0.56,0.985916586666667
240,181117.44,0.48,0.72446976
295,273502.17,0.59,1.09400868
225,158989.5,0.45,0.635958
440,606381.013333333,0.88,2.42552405333333
350,385254.333333333,0.7,1.54101733333333
275,238128,0.55,0.952512
500,787866.666666667,1,3.15146666666667
430,579969.666666667,0.86,2.31987866666667
380,453743.306666667,0.76,1.81497322666667
490,750616.626666667,0.98,3.00246650666667
445,621745.693333333,0.89,2.48698277333333
210,138374.04,0.42,0.55349616
375,442087.5,0.75,1.76835
340,362136.266666667,0.68,1.44854506666667
370,430796.92,0.74,1.72318768
400,503466.666666667,0.8,2.01386666666667
410,527430.56,0.82,2.10972224
310,301151.773333333,0.62,1.20460709333333
345,375325.5,0.69,1.501302
365,417971.233333333,0.73,1.67188493333333
335,351802.93,0.67,1.40721172
425,569667.166666667,0.85,2.27866866666667
265,220890.396666667,0.53,0.883561586666667
405,515650.86,0.81,2.06260344
215,144585.636666667,0.43,0.578342546666667
80,20127.5733333333,0.16,0.0805102933333333
190,113228.853333333,0.38,0.452915413333333
75,17742.75,0.15,0.070971
180,101964.96,0.36,0.40785984
90,25504.2,0.18,0.1020168
125,49260.4166666667,0.25,0.197041666666667
170,90965.64,0.34,0.36386256
70,15368.36,0.14,0.06147344
115,41447.15,0.23,0.1657886
85,22766.4566666667,0.17,0.0910658266666667
155,75512.1766666667,0.31,0.302048706666667
135,57211.92,0.27,0.22884768
130,52939.8133333333,0.26,0.211759253333333
55,9482.36666666667,0.11,0.0379294666666667
110,37884.2933333333,0.22,0.151537173333333
50,7787.33333333333,0.1,0.0311493333333333
100,31296,0.2,0.125184
185,107448.246666667,0.37,0.429792986666667
140,61797.4933333333,0.28,0.247189973333333
150,70947,0.3,0.283788
105,34739.04,0.21,0.13895616
