r,A,r_scaled,A_scaled
460,642417.6,0.92,2.5696704
275,234135,0.55,0.93654
305,292842.7,0.61,1.1713708
240,183398.4,0.48,0.7335936
350,378280,0.7,1.51312
360,407980.8,0.72,1.6319232
490,737587.2,0.98,2.9503488
450,634230,0.9,2.53692
415,536653.1,0.83,2.1466124
390,484286.4,0.78,1.9371456
295,273258.5,0.59,1.093034
370,441913.2,0.74,1.7676528
480,717926.4,0.96,2.8717056
300,283320,0.6,1.13328
500,771000,1,3.084
325,335042.5,0.65,1.34017
330,337590,0.66,1.35036
225,163417.5,0.45,0.65367
230,165682.8,0.46,0.6627312
440,601708.8,0.88,2.4068352
335,344306.3,0.67,1.3772252
280,245548.8,0.56,0.9821952
430,582804.8,0.86,2.3312192
475,709365,0.95,2.83746
380,447062.4,0.76,1.7882496
245,189198.8,0.49,0.7567952
445,631303.7,0.89,2.5252148
215,146625.7,0.43,0.5865028
375,434812.5,0.75,1.73925
385,460683.3,0.77,1.8427332
310,296756.8,0.62,1.1870272
400,507520,0.8,2.03008
410,537920,0.82,2.15168
315,306803.7,0.63,1.2272148
345,371834.1,0.69,1.4873364
365,412464.6,0.73,1.6498584
340,365296,0.68,1.461184
425,564995,0.85,2.25998
270,222490.8,0.54,0.8899632
405,517662.9,0.81,2.0706516
220,154105.6,0.44,0.6164224
470,711298,0.94,2.845192
80,19865.6,0.16,0.0794624
190,113787.2,0.38,0.4551488
75,17752.5,0.15,0.07101
180,102902.4,0.36,0.4116096
90,25498.8,0.18,0.1019952
125,50000,0.25,0.2
170,91208.4,0.34,0.3648336
70,15660.4,0.14,0.0626416
115,41314.9,0.23,0.1652596
85,22657.6,0.17,0.0906304
155,74093.1,0.31,0.2963724
135,58101.3,0.27,0.2324052
130,51781.6,0.26,0.2071264
55,9389.6,0.11,0.0375584
110,36929.2,0.22,0.1477168
50,7880,0.1,0.03152
100,31080,0.2,0.12432
185,108972.4,0.37,0.4358896
140,61152,0.28,0.244608
150,72810,0.3,0.29124
105,34971.3,0.21,0.1398852
