r,A,r_scaled,A_scaled
270,230558.4,0.54,0.9222336
265,221349.2,0.53,0.8853968
305,294827.233333333,0.61,1.17930893333333
225,161595,0.45,0.64638
260,211542.933333333,0.52,0.846171733333333
465,681252.9,0.93,2.7250116
390,487125.6,0.78,1.9485024
430,571710.8,0.86,2.2868432
400,499840,0.8,1.99936
280,246489.6,0.56,0.9859584
255,204351.9,0.51,0.8174076
365,415129.1,0.73,1.6605164
340,358822.4,0.68,1.4352896
500,788000,1,3.152
200,126293.333333333,0.4,0.505173333333333
335,355528.8,0.67,1.4221152
245,187838.233333333,0.49,0.751352933333333
490,750072.4,0.98,3.0002896
385,471157.866666667,0.77,1.88463146666667
395,493039,0.79,1.972156
485,751779.1,0.97,3.0071164
495,773952.3,0.99,3.0958092
320,321672.533333333,0.64,1.28669013333333
450,640710,0.9,2.56284
420,565185.6,0.84,2.2607424
325,328845.833333333,0.65,1.31538333333333
405,520724.7,0.81,2.0828988
460,660756.266666667,0.92,2.64302506666667
410,525144.4,0.82,2.1005776
315,307729.8,0.63,1.2309192
205,133863.633333333,0.41,0.535454533333333
435,591391.2,0.87,2.3655648
350,378933.333333333,0.7,1.51573333333333
375,434625,0.75,1.7385
470,697160.4,0.94,2.7886416
480,720076.8,0.96,2.8803072
425,565717.5,0.85,2.26287
345,375801.6,0.69,1.5032064
360,405734.4,0.72,1.6229376
210,139944,0.42,0.559776
295,271401.966666667,0.59,1.08560786666667
250,197333.333333333,0.5,0.789333333333333
70,15523.2,0.14,0.0620928
95,28001.5666666667,0.19,0.112006266666667
140,60498.6666666667,0.28,0.241994666666667
105,34456.8,0.21,0.1378272
160,80861.8666666667,0.32,0.323447466666667
90,26146.8,0.18,0.1045872
135,56862,0.27,0.227448
180,101001.6,0.36,0.4040064
80,20027.7333333333,0.16,0.0801109333333333
85,22609.4333333333,0.17,0.0904377333333333
195,119398.5,0.39,0.477594
175,95060,0.35,0.38024
110,38010.1333333333,0.22,0.152040533333333
165,85885.8,0.33,0.3435432
170,90052.4,0.34,0.3602096
120,45868.8,0.24,0.1834752
185,107877.2,0.37,0.4315088
130,53088.5333333333,0.26,0.212354133333333
65,13339.7333333333,0.13,0.0533589333333333
145,66691.3,0.29,0.2667652
190,114027.866666667,0.38,0.456111466666667
